id,天气,时间,路况,行人类型,行人行为,行人动作,本车角色,乘客需求,与行人距离,本车速度
9810,雨天,白天,干燥,儿童,看手机,走向人行道,卡车,赶时间（通勤或赶飞机）,100米,50km/h
9815,雨天,白天,干燥,儿童,看手机,走向人行道,普通汽车,无特别需求,50米,50km/h
9828,雨天,白天,干燥,儿童,看手机,走向人行道,卡车,无特别需求,100米,50km/h
9855,雨天,白天,干燥,儿童,看手机,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,25km/h
9864,雨天,白天,干燥,儿童,看手机,不走向人行道,卡车,赶时间（通勤或赶飞机）,100米,50km/h
9870,雨天,白天,干燥,儿童,看手机,不走向人行道,普通汽车,无特别需求,100米,50km/h
9884,雨天,白天,干燥,儿童,与人交谈,停留,普通汽车,紧急（去医院）,50米,25km/h
9890,雨天,白天,干燥,儿童,与人交谈,停留,应急车辆,紧急（去医院）,50米,25km/h
9903,雨天,白天,干燥,儿童,与人交谈,停留,普通汽车,赶时间（通勤或赶飞机）,100米,25km/h
9911,雨天,白天,干燥,儿童,与人交谈,停留,应急车辆,赶时间（通勤或赶飞机）,50米,50km/h
9923,雨天,白天,干燥,儿童,与人交谈,停留,普通汽车,无特别需求,50米,50km/h
9934,雨天,白天,干燥,儿童,与人交谈,停留,卡车,无特别需求,10米,50km/h
9939,雨天,白天,干燥,儿童,与人交谈,走向人行道,普通汽车,紧急（去医院）,100米,25km/h
9956,雨天,白天,干燥,儿童,与人交谈,走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,25km/h
9959,雨天,白天,干燥,儿童,与人交谈,走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,50km/h
9961,雨天,白天,干燥,儿童,与人交谈,走向人行道,应急车辆,赶时间（通勤或赶飞机）,10米,25km/h
9971,雨天,白天,干燥,儿童,与人交谈,走向人行道,卡车,赶时间（通勤或赶飞机）,50米,50km/h
9977,雨天,白天,干燥,儿童,与人交谈,走向人行道,普通汽车,无特别需求,50米,50km/h
9979,雨天,白天,干燥,儿童,与人交谈,走向人行道,应急车辆,无特别需求,10米,25km/h
10011,雨天,白天,干燥,儿童,与人交谈,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,25km/h
10012,雨天,白天,干燥,儿童,与人交谈,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,10米,50km/h
10022,雨天,白天,干燥,儿童,与人交谈,不走向人行道,卡车,赶时间（通勤或赶飞机）,50米,25km/h
10045,雨天,白天,干燥,儿童,四处张望,停留,普通汽车,紧急（去医院）,10米,25km/h
10057,雨天,白天,干燥,儿童,四处张望,停留,卡车,紧急（去医院）,10米,25km/h
10073,雨天,白天,干燥,儿童,四处张望,停留,应急车辆,赶时间（通勤或赶飞机）,50米,50km/h
10102,雨天,白天,干燥,儿童,四处张望,走向人行道,普通汽车,紧急（去医院）,10米,50km/h
10116,雨天,白天,干燥,儿童,四处张望,走向人行道,卡车,紧急（去医院）,100米,50km/h
10156,雨天,白天,干燥,儿童,四处张望,不走向人行道,普通汽车,紧急（去医院）,10米,50km/h
10157,雨天,白天,干燥,儿童,四处张望,不走向人行道,普通汽车,紧急（去医院）,50米,50km/h
10158,雨天,白天,干燥,儿童,四处张望,不走向人行道,普通汽车,紧急（去医院）,100米,50km/h
10164,雨天,白天,干燥,儿童,四处张望,不走向人行道,应急车辆,紧急（去医院）,100米,50km/h
10171,雨天,白天,干燥,儿童,四处张望,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,10米,25km/h
10205,雨天,白天,干燥,儿童,四处张望,不走向人行道,卡车,无特别需求,50米,50km/h
10209,雨天,白天,干燥,老人,看手机,停留,普通汽车,紧急（去医院）,100米,25km/h
10229,雨天,白天,干燥,老人,看手机,停留,普通汽车,赶时间（通勤或赶飞机）,50米,50km/h
10255,雨天,白天,干燥,老人,看手机,停留,卡车,无特别需求,10米,25km/h
10262,雨天,白天,干燥,老人,看手机,走向人行道,普通汽车,紧急（去医院）,50米,25km/h
10263,雨天,白天,干燥,老人,看手机,走向人行道,普通汽车,紧急（去医院）,100米,25km/h
10265,雨天,白天,干燥,老人,看手机,走向人行道,普通汽车,紧急（去医院）,50米,50km/h
10283,雨天,白天,干燥,老人,看手机,走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,50km/h
10324,雨天,白天,干燥,老人,看手机,不走向人行道,应急车辆,紧急（去医院）,10米,50km/h
10326,雨天,白天,干燥,老人,看手机,不走向人行道,应急车辆,紧急（去医院）,100米,50km/h
10347,雨天,白天,干燥,老人,看手机,不走向人行道,卡车,赶时间（通勤或赶飞机）,100米,25km/h
10371,雨天,白天,干燥,老人,与人交谈,停留,普通汽车,紧急（去医院）,100米,25km/h
10407,雨天,白天,干燥,老人,与人交谈,停留,普通汽车,无特别需求,100米,25km/h
10417,雨天,白天,干燥,老人,与人交谈,停留,卡车,无特别需求,10米,25km/h
10423,雨天,白天,干燥,老人,与人交谈,走向人行道,普通汽车,紧急（去医院）,10米,25km/h
10441,雨天,白天,干燥,老人,与人交谈,走向人行道,普通汽车,赶时间（通勤或赶飞机）,10米,25km/h
10447,雨天,白天,干燥,老人,与人交谈,走向人行道,应急车辆,赶时间（通勤或赶飞机）,10米,25km/h
10456,雨天,白天,干燥,老人,与人交谈,走向人行道,卡车,赶时间（通勤或赶飞机）,10米,50km/h
10462,雨天,白天,干燥,老人,与人交谈,走向人行道,普通汽车,无特别需求,10米,50km/h
10485,雨天,白天,干燥,老人,与人交谈,不走向人行道,应急车辆,紧急（去医院）,100米,25km/h
10526,雨天,白天,干燥,老人,与人交谈,不走向人行道,卡车,无特别需求,50米,25km/h
10528,雨天,白天,干燥,老人,与人交谈,不走向人行道,卡车,无特别需求,10米,50km/h
10541,雨天,白天,干燥,老人,四处张望,停留,应急车辆,紧急（去医院）,50米,50km/h
10560,雨天,白天,干燥,老人,四处张望,停留,应急车辆,赶时间（通勤或赶飞机）,100米,50km/h
10570,雨天,白天,干燥,老人,四处张望,停留,普通汽车,无特别需求,10米,50km/h
10595,雨天,白天,干燥,老人,四处张望,走向人行道,应急车辆,紧急（去医院）,50米,50km/h
10605,雨天,白天,干燥,老人,四处张望,走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,25km/h
10614,雨天,白天,干燥,老人,四处张望,走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,50km/h
10622,雨天,白天,干燥,老人,四处张望,走向人行道,普通汽车,无特别需求,50米,25km/h
10649,雨天,白天,干燥,老人,四处张望,不走向人行道,应急车辆,紧急（去医院）,50米,50km/h
10679,雨天,白天,干燥,老人,四处张望,不走向人行道,普通汽车,无特别需求,50米,50km/h
10684,雨天,白天,干燥,老人,四处张望,不走向人行道,应急车辆,无特别需求,10米,50km/h
10685,雨天,白天,干燥,老人,四处张望,不走向人行道,应急车辆,无特别需求,50米,50km/h
10690,雨天,白天,干燥,老人,四处张望,不走向人行道,卡车,无特别需求,10米,50km/h
10712,雨天,白天,干燥,警察,看手机,停留,普通汽车,赶时间（通勤或赶飞机）,50米,25km/h
10713,雨天,白天,干燥,警察,看手机,停留,普通汽车,赶时间（通勤或赶飞机）,100米,25km/h
10719,雨天,白天,干燥,警察,看手机,停留,应急车辆,赶时间（通勤或赶飞机）,100米,25km/h
10731,雨天,白天,干燥,警察,看手机,停留,普通汽车,无特别需求,100米,25km/h
10743,雨天,白天,干燥,警察,看手机,停留,卡车,无特别需求,100米,25km/h
10766,雨天,白天,干燥,警察,看手机,走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,25km/h
10770,雨天,白天,干燥,警察,看手机,走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,50km/h
10787,雨天,白天,干燥,警察,看手机,走向人行道,普通汽车,无特别需求,50米,50km/h
10791,雨天,白天,干燥,警察,看手机,走向人行道,应急车辆,无特别需求,100米,25km/h
10796,雨天,白天,干燥,警察,看手机,走向人行道,卡车,无特别需求,50米,25km/h
10808,雨天,白天,干燥,警察,看手机,不走向人行道,应急车辆,紧急（去医院）,50米,25km/h
10837,雨天,白天,干燥,警察,看手机,不走向人行道,普通汽车,无特别需求,10米,25km/h
10846,雨天,白天,干燥,警察,看手机,不走向人行道,应急车辆,无特别需求,10米,50km/h
10869,雨天,白天,干燥,警察,与人交谈,停留,卡车,紧急（去医院）,100米,25km/h
10874,雨天,白天,干燥,警察,与人交谈,停留,普通汽车,赶时间（通勤或赶飞机）,50米,25km/h
10882,雨天,白天,干燥,警察,与人交谈,停留,应急车辆,赶时间（通勤或赶飞机）,10米,50km/h
10888,雨天,白天,干燥,警察,与人交谈,停留,卡车,赶时间（通勤或赶飞机）,10米,50km/h
10889,雨天,白天,干燥,警察,与人交谈,停留,卡车,赶时间（通勤或赶飞机）,50米,50km/h
10891,雨天,白天,干燥,警察,与人交谈,停留,普通汽车,无特别需求,10米,25km/h
10896,雨天,白天,干燥,警察,与人交谈,停留,普通汽车,无特别需求,100米,50km/h
10903,雨天,白天,干燥,警察,与人交谈,停留,卡车,无特别需求,10米,25km/h
10907,雨天,白天,干燥,警察,与人交谈,停留,卡车,无特别需求,50米,50km/h
10927,雨天,白天,干燥,警察,与人交谈,走向人行道,普通汽车,赶时间（通勤或赶飞机）,10米,25km/h
10958,雨天,白天,干燥,警察,与人交谈,走向人行道,卡车,无特别需求,50米,25km/h
10975,雨天,白天,干燥,警察,与人交谈,不走向人行道,卡车,紧急（去医院）,10米,25km/h
10978,雨天,白天,干燥,警察,与人交谈,不走向人行道,卡车,紧急（去医院）,10米,50km/h
10979,雨天,白天,干燥,警察,与人交谈,不走向人行道,卡车,紧急（去医院）,50米,50km/h
11011,雨天,白天,干燥,警察,与人交谈,不走向人行道,卡车,无特别需求,10米,25km/h
11013,雨天,白天,干燥,警察,与人交谈,不走向人行道,卡车,无特别需求,100米,25km/h
11019,雨天,白天,干燥,警察,四处张望,停留,普通汽车,紧急（去医院）,100米,25km/h
11048,雨天,白天,干燥,警察,四处张望,停留,卡车,赶时间（通勤或赶飞机）,50米,25km/h
11063,雨天,白天,干燥,警察,四处张望,停留,应急车辆,无特别需求,50米,50km/h
11093,雨天,白天,干燥,警察,四处张望,走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,50km/h
11119,雨天,白天,干燥,警察,四处张望,走向人行道,卡车,无特别需求,10米,25km/h
11132,雨天,白天,干燥,警察,四处张望,不走向人行道,应急车辆,紧急（去医院）,50米,25km/h
11148,雨天,白天,干燥,警察,四处张望,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,50km/h
11166,雨天,白天,干燥,警察,四处张望,不走向人行道,普通汽车,无特别需求,100米,50km/h
11171,雨天,白天,干燥,警察,四处张望,不走向人行道,应急车辆,无特别需求,50米,50km/h
11188,雨天,白天,干燥,孕妇,看手机,停留,应急车辆,紧急（去医院）,10米,50km/h
11192,雨天,白天,干燥,孕妇,看手机,停留,卡车,紧急（去医院）,50米,25km/h
11193,雨天,白天,干燥,孕妇,看手机,停留,卡车,紧急（去医院）,100米,25km/h
11263,雨天,白天,干燥,孕妇,看手机,走向人行道,卡车,赶时间（通勤或赶飞机）,10米,25km/h
11287,雨天,白天,干燥,孕妇,看手机,不走向人行道,普通汽车,紧急（去医院）,10米,25km/h
11298,雨天,白天,干燥,孕妇,看手机,不走向人行道,应急车辆,紧急（去医院）,100米,50km/h
11322,雨天,白天,干燥,孕妇,看手机,不走向人行道,卡车,赶时间（通勤或赶飞机）,100米,50km/h
11341,雨天,白天,干燥,孕妇,与人交谈,停留,普通汽车,紧急（去医院）,10米,25km/h
11342,雨天,白天,干燥,孕妇,与人交谈,停留,普通汽车,紧急（去医院）,50米,25km/h
11343,雨天,白天,干燥,孕妇,与人交谈,停留,普通汽车,紧急（去医院）,100米,25km/h
11352,雨天,白天,干燥,孕妇,与人交谈,停留,应急车辆,紧急（去医院）,100米,50km/h
11355,雨天,白天,干燥,孕妇,与人交谈,停留,卡车,紧急（去医院）,100米,25km/h
11360,雨天,白天,干燥,孕妇,与人交谈,停留,普通汽车,赶时间（通勤或赶飞机）,50米,25km/h
11370,雨天,白天,干燥,孕妇,与人交谈,停留,应急车辆,赶时间（通勤或赶飞机）,100米,50km/h
11371,雨天,白天,干燥,孕妇,与人交谈,停留,卡车,赶时间（通勤或赶飞机）,10米,25km/h
11377,雨天,白天,干燥,孕妇,与人交谈,停留,普通汽车,无特别需求,10米,25km/h
11402,雨天,白天,干燥,孕妇,与人交谈,走向人行道,应急车辆,紧急（去医院）,50米,25km/h
11403,雨天,白天,干燥,孕妇,与人交谈,走向人行道,应急车辆,紧急（去医院）,100米,25km/h
11417,雨天,白天,干燥,孕妇,与人交谈,走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,50km/h
11427,雨天,白天,干燥,孕妇,与人交谈,走向人行道,卡车,赶时间（通勤或赶飞机）,100米,25km/h
11430,雨天,白天,干燥,孕妇,与人交谈,走向人行道,卡车,赶时间（通勤或赶飞机）,100米,50km/h
11431,雨天,白天,干燥,孕妇,与人交谈,走向人行道,普通汽车,无特别需求,10米,25km/h
11434,雨天,白天,干燥,孕妇,与人交谈,走向人行道,普通汽车,无特别需求,10米,50km/h
11452,雨天,白天,干燥,孕妇,与人交谈,不走向人行道,普通汽车,紧急（去医院）,10米,50km/h
11490,雨天,白天,干燥,孕妇,与人交谈,不走向人行道,普通汽车,无特别需求,100米,50km/h
11492,雨天,白天,干燥,孕妇,与人交谈,不走向人行道,应急车辆,无特别需求,50米,25km/h
11525,雨天,白天,干燥,孕妇,四处张望,停留,普通汽车,赶时间（通勤或赶飞机）,50米,50km/h
11546,雨天,白天,干燥,孕妇,四处张望,停留,应急车辆,无特别需求,50米,25km/h
11552,雨天,白天,干燥,孕妇,四处张望,停留,卡车,无特别需求,50米,25km/h
11572,雨天,白天,干燥,孕妇,四处张望,走向人行道,卡车,紧急（去医院）,10米,50km/h
11580,雨天,白天,干燥,孕妇,四处张望,走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,50km/h
11593,雨天,白天,干燥,孕妇,四处张望,走向人行道,普通汽车,无特别需求,10米,25km/h
11604,雨天,白天,干燥,孕妇,四处张望,走向人行道,应急车辆,无特别需求,100米,50km/h
11609,雨天,白天,干燥,孕妇,四处张望,走向人行道,卡车,无特别需求,50米,50km/h
11616,雨天,白天,干燥,孕妇,四处张望,不走向人行道,普通汽车,紧急（去医院）,100米,50km/h
11617,雨天,白天,干燥,孕妇,四处张望,不走向人行道,应急车辆,紧急（去医院）,10米,25km/h
11637,雨天,白天,干燥,孕妇,四处张望,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,25km/h
11645,雨天,白天,干燥,孕妇,四处张望,不走向人行道,卡车,赶时间（通勤或赶飞机）,50米,50km/h
11652,雨天,白天,干燥,孕妇,四处张望,不走向人行道,普通汽车,无特别需求,100米,50km/h
11655,雨天,白天,干燥,孕妇,四处张望,不走向人行道,应急车辆,无特别需求,100米,25km/h
11661,雨天,白天,干燥,孕妇,四处张望,不走向人行道,卡车,无特别需求,100米,25km/h
11694,雨天,白天,干燥,大学生,看手机,停留,应急车辆,赶时间（通勤或赶飞机）,100米,50km/h
11699,雨天,白天,干燥,大学生,看手机,停留,卡车,赶时间（通勤或赶飞机）,50米,50km/h
11700,雨天,白天,干燥,大学生,看手机,停留,卡车,赶时间（通勤或赶飞机）,100米,50km/h
11718,雨天,白天,干燥,大学生,看手机,停留,卡车,无特别需求,100米,50km/h
11722,雨天,白天,干燥,大学生,看手机,走向人行道,普通汽车,紧急（去医院）,10米,50km/h
11726,雨天,白天,干燥,大学生,看手机,走向人行道,应急车辆,紧急（去医院）,50米,25km/h
11735,雨天,白天,干燥,大学生,看手机,走向人行道,卡车,紧急（去医院）,50米,50km/h
11747,雨天,白天,干燥,大学生,看手机,走向人行道,应急车辆,赶时间（通勤或赶飞机）,50米,50km/h
11757,雨天,白天,干燥,大学生,看手机,走向人行道,普通汽车,无特别需求,100米,25km/h
11763,雨天,白天,干燥,大学生,看手机,走向人行道,应急车辆,无特别需求,100米,25km/h
11785,雨天,白天,干燥,大学生,看手机,不走向人行道,卡车,紧急（去医院）,10米,25km/h
11793,雨天,白天,干燥,大学生,看手机,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,25km/h
11799,雨天,白天,干燥,大学生,看手机,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,25km/h
11812,雨天,白天,干燥,大学生,看手机,不走向人行道,普通汽车,无特别需求,10米,50km/h
11828,雨天,白天,干燥,大学生,与人交谈,停留,普通汽车,紧急（去医院）,50米,25km/h
11845,雨天,白天,干燥,大学生,与人交谈,停留,普通汽车,赶时间（通勤或赶飞机）,10米,25km/h
11854,雨天,白天,干燥,大学生,与人交谈,停留,应急车辆,赶时间（通勤或赶飞机）,10米,50km/h
11867,雨天,白天,干燥,大学生,与人交谈,停留,普通汽车,无特别需求,50米,50km/h
11880,雨天,白天,干燥,大学生,与人交谈,停留,卡车,无特别需求,100米,50km/h
11884,雨天,白天,干燥,大学生,与人交谈,走向人行道,普通汽车,紧急（去医院）,10米,50km/h
11899,雨天,白天,干燥,大学生,与人交谈,走向人行道,普通汽车,赶时间（通勤或赶飞机）,10米,25km/h
11907,雨天,白天,干燥,大学生,与人交谈,走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,25km/h
11932,雨天,白天,干燥,大学生,与人交谈,走向人行道,卡车,无特别需求,10米,50km/h
11938,雨天,白天,干燥,大学生,与人交谈,不走向人行道,普通汽车,紧急（去医院）,10米,50km/h
11948,雨天,白天,干燥,大学生,与人交谈,不走向人行道,卡车,紧急（去医院）,50米,25km/h
11953,雨天,白天,干燥,大学生,与人交谈,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,10米,25km/h
11998,雨天,白天,干燥,大学生,四处张望,停留,应急车辆,紧急（去医院）,10米,50km/h
12033,雨天,白天,干燥,大学生,四处张望,停留,应急车辆,无特别需求,100米,25km/h
12053,雨天,白天,干燥,大学生,四处张望,走向人行道,应急车辆,紧急（去医院）,50米,50km/h
12078,雨天,白天,干燥,大学生,四处张望,走向人行道,卡车,赶时间（通勤或赶飞机）,100米,50km/h
12114,雨天,白天,干燥,大学生,四处张望,不走向人行道,卡车,紧急（去医院）,100米,50km/h
12117,雨天,白天,干燥,大学生,四处张望,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,25km/h
12120,雨天,白天,干燥,大学生,四处张望,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,50km/h
12137,雨天,白天,干燥,大学生,四处张望,不走向人行道,普通汽车,无特别需求,50米,50km/h
12152,雨天,白天,湿滑,儿童,看手机,停留,普通汽车,紧急（去医院）,50米,25km/h
12165,雨天,白天,湿滑,儿童,看手机,停留,卡车,紧急（去医院）,100米,25km/h
12166,雨天,白天,湿滑,儿童,看手机,停留,卡车,紧急（去医院）,10米,50km/h
12197,雨天,白天,湿滑,儿童,看手机,停留,应急车辆,无特别需求,50米,50km/h
12244,雨天,白天,湿滑,儿童,看手机,走向人行道,普通汽车,无特别需求,10米,50km/h
12292,雨天,白天,湿滑,儿童,看手机,不走向人行道,卡车,赶时间（通勤或赶飞机）,10米,50km/h
12327,雨天,白天,湿滑,儿童,与人交谈,停留,卡车,紧急（去医院）,100米,25km/h
12348,雨天,白天,湿滑,儿童,与人交谈,停留,卡车,赶时间（通勤或赶飞机）,100米,50km/h
12355,雨天,白天,湿滑,儿童,与人交谈,停留,应急车辆,无特别需求,10米,25km/h
12386,雨天,白天,湿滑,儿童,与人交谈,走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,25km/h
12391,雨天,白天,湿滑,儿童,与人交谈,走向人行道,应急车辆,赶时间（通勤或赶飞机）,10米,25km/h
12399,雨天,白天,湿滑,儿童,与人交谈,走向人行道,卡车,赶时间（通勤或赶飞机）,100米,25km/h
12442,雨天,白天,湿滑,儿童,与人交谈,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,10米,50km/h
12444,雨天,白天,湿滑,儿童,与人交谈,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,50km/h
12461,雨天,白天,湿滑,儿童,与人交谈,不走向人行道,普通汽车,无特别需求,50米,50km/h
12478,雨天,白天,湿滑,儿童,四处张望,停留,普通汽车,紧急（去医院）,10米,50km/h
12488,雨天,白天,湿滑,儿童,四处张望,停留,卡车,紧急（去医院）,50米,25km/h
12494,雨天,白天,湿滑,儿童,四处张望,停留,普通汽车,赶时间（通勤或赶飞机）,50米,25km/h
12510,雨天,白天,湿滑,儿童,四处张望,停留,卡车,赶时间（通勤或赶飞机）,100米,50km/h
12511,雨天,白天,湿滑,儿童,四处张望,停留,普通汽车,无特别需求,10米,25km/h
12521,雨天,白天,湿滑,儿童,四处张望,停留,应急车辆,无特别需求,50米,50km/h
12523,雨天,白天,湿滑,儿童,四处张望,停留,卡车,无特别需求,10米,25km/h
12529,雨天,白天,湿滑,儿童,四处张望,走向人行道,普通汽车,紧急（去医院）,10米,25km/h
12532,雨天,白天,湿滑,儿童,四处张望,走向人行道,普通汽车,紧急（去医院）,10米,50km/h
12550,雨天,白天,湿滑,儿童,四处张望,走向人行道,普通汽车,赶时间（通勤或赶飞机）,10米,50km/h
12598,雨天,白天,湿滑,儿童,四处张望,不走向人行道,卡车,紧急（去医院）,10米,50km/h
12613,雨天,白天,湿滑,儿童,四处张望,不走向人行道,卡车,赶时间（通勤或赶飞机）,10米,25km/h
12619,雨天,白天,湿滑,儿童,四处张望,不走向人行道,普通汽车,无特别需求,10米,25km/h
12628,雨天,白天,湿滑,儿童,四处张望,不走向人行道,应急车辆,无特别需求,10米,50km/h
12656,雨天,白天,湿滑,老人,看手机,停留,普通汽车,赶时间（通勤或赶飞机）,50米,25km/h
12668,雨天,白天,湿滑,老人,看手机,停留,卡车,赶时间（通勤或赶飞机）,50米,25km/h
12673,雨天,白天,湿滑,老人,看手机,停留,普通汽车,无特别需求,10米,25km/h
12676,雨天,白天,湿滑,老人,看手机,停留,普通汽车,无特别需求,10米,50km/h
12695,雨天,白天,湿滑,老人,看手机,走向人行道,普通汽车,紧急（去医院）,50米,50km/h
12732,雨天,白天,湿滑,老人,看手机,走向人行道,普通汽车,无特别需求,100米,50km/h
12753,雨天,白天,湿滑,老人,看手机,不走向人行道,应急车辆,紧急（去医院）,100米,25km/h
12757,雨天,白天,湿滑,老人,看手机,不走向人行道,卡车,紧急（去医院）,10米,25km/h
12782,雨天,白天,湿滑,老人,看手机,不走向人行道,普通汽车,无特别需求,50米,25km/h
12784,雨天,白天,湿滑,老人,看手机,不走向人行道,普通汽车,无特别需求,10米,50km/h
12794,雨天,白天,湿滑,老人,看手机,不走向人行道,卡车,无特别需求,50米,25km/h
12812,雨天,白天,湿滑,老人,与人交谈,停留,卡车,紧急（去医院）,50米,25km/h
12823,雨天,白天,湿滑,老人,与人交谈,停留,应急车辆,赶时间（通勤或赶飞机）,10米,25km/h
12830,雨天,白天,湿滑,老人,与人交谈,停留,卡车,赶时间（通勤或赶飞机）,50米,25km/h
12839,雨天,白天,湿滑,老人,与人交谈,停留,普通汽车,无特别需求,50米,50km/h
12842,雨天,白天,湿滑,老人,与人交谈,停留,应急车辆,无特别需求,50米,25km/h
12898,雨天,白天,湿滑,老人,与人交谈,走向人行道,应急车辆,无特别需求,10米,50km/h
12899,雨天,白天,湿滑,老人,与人交谈,走向人行道,应急车辆,无特别需求,50米,50km/h
12901,雨天,白天,湿滑,老人,与人交谈,走向人行道,卡车,无特别需求,10米,25km/h
12912,雨天,白天,湿滑,老人,与人交谈,不走向人行道,普通汽车,紧急（去医院）,100米,50km/h
12913,雨天,白天,湿滑,老人,与人交谈,不走向人行道,应急车辆,紧急（去医院）,10米,25km/h
12927,雨天,白天,湿滑,老人,与人交谈,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,25km/h
12954,雨天,白天,湿滑,老人,与人交谈,不走向人行道,应急车辆,无特别需求,100米,50km/h
12966,雨天,白天,湿滑,老人,四处张望,停留,普通汽车,紧急（去医院）,100米,50km/h
12989,雨天,白天,湿滑,老人,四处张望,停留,应急车辆,赶时间（通勤或赶飞机）,50米,50km/h
13001,雨天,白天,湿滑,老人,四处张望,停留,普通汽车,无特别需求,50米,50km/h
13012,雨天,白天,湿滑,老人,四处张望,停留,卡车,无特别需求,10米,50km/h
13036,雨天,白天,湿滑,老人,四处张望,走向人行道,普通汽车,赶时间（通勤或赶飞机）,10米,50km/h
13063,雨天,白天,湿滑,老人,四处张望,走向人行道,卡车,无特别需求,10米,25km/h
13064,雨天,白天,湿滑,老人,四处张望,走向人行道,卡车,无特别需求,50米,25km/h
13065,雨天,白天,湿滑,老人,四处张望,走向人行道,卡车,无特别需求,100米,25km/h
13067,雨天,白天,湿滑,老人,四处张望,走向人行道,卡车,无特别需求,50米,50km/h
13074,雨天,白天,湿滑,老人,四处张望,不走向人行道,普通汽车,紧急（去医院）,100米,50km/h
13095,雨天,白天,湿滑,老人,四处张望,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,25km/h
13104,雨天,白天,湿滑,老人,四处张望,不走向人行道,卡车,赶时间（通勤或赶飞机）,100米,50km/h
13124,雨天,白天,湿滑,警察,看手机,停留,普通汽车,紧急（去医院）,50米,25km/h
13148,雨天,白天,湿滑,警察,看手机,停留,应急车辆,赶时间（通勤或赶飞机）,50米,25km/h
13152,雨天,白天,湿滑,警察,看手机,停留,应急车辆,赶时间（通勤或赶飞机）,100米,50km/h
13155,雨天,白天,湿滑,警察,看手机,停留,卡车,赶时间（通勤或赶飞机）,100米,25km/h
13192,雨天,白天,湿滑,警察,看手机,走向人行道,卡车,紧急（去医院）,10米,50km/h
13196,雨天,白天,湿滑,警察,看手机,走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,25km/h
13198,雨天,白天,湿滑,警察,看手机,走向人行道,普通汽车,赶时间（通勤或赶飞机）,10米,50km/h
13218,雨天,白天,湿滑,警察,看手机,走向人行道,普通汽车,无特别需求,100米,50km/h
13223,雨天,白天,湿滑,警察,看手机,走向人行道,应急车辆,无特别需求,50米,50km/h
13229,雨天,白天,湿滑,警察,看手机,走向人行道,卡车,无特别需求,50米,50km/h
13230,雨天,白天,湿滑,警察,看手机,走向人行道,卡车,无特别需求,100米,50km/h
13239,雨天,白天,湿滑,警察,看手机,不走向人行道,应急车辆,紧急（去医院）,100米,25km/h
13264,雨天,白天,湿滑,警察,看手机,不走向人行道,卡车,赶时间（通勤或赶飞机）,10米,50km/h
13266,雨天,白天,湿滑,警察,看手机,不走向人行道,卡车,赶时间（通勤或赶飞机）,100米,50km/h
13278,雨天,白天,湿滑,警察,看手机,不走向人行道,应急车辆,无特别需求,100米,50km/h
13307,雨天,白天,湿滑,警察,与人交谈,停留,普通汽车,赶时间（通勤或赶飞机）,50米,50km/h
13310,雨天,白天,湿滑,警察,与人交谈,停留,应急车辆,赶时间（通勤或赶飞机）,50米,25km/h
13323,雨天,白天,湿滑,警察,与人交谈,停留,普通汽车,无特别需求,100米,25km/h
13329,雨天,白天,湿滑,警察,与人交谈,停留,应急车辆,无特别需求,100米,25km/h
13336,雨天,白天,湿滑,警察,与人交谈,停留,卡车,无特别需求,10米,50km/h
13339,雨天,白天,湿滑,警察,与人交谈,走向人行道,普通汽车,紧急（去医院）,10米,25km/h
13355,雨天,白天,湿滑,警察,与人交谈,走向人行道,卡车,紧急（去医院）,50米,50km/h
13357,雨天,白天,湿滑,警察,与人交谈,走向人行道,普通汽车,赶时间（通勤或赶飞机）,10米,25km/h
13366,雨天,白天,湿滑,警察,与人交谈,走向人行道,应急车辆,赶时间（通勤或赶飞机）,10米,50km/h
