id,天气,时间,路况,行人类型,行人行为,行人动作,本车角色,乘客需求,与行人距离,本车速度
14712,雨天,夜晚,干燥,儿童,看手机,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,50km/h
14713,雨天,夜晚,干燥,儿童,看手机,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,10米,25km/h
14714,雨天,夜晚,干燥,儿童,看手机,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,50米,25km/h
14715,雨天,夜晚,干燥,儿童,看手机,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,25km/h
14716,雨天,夜晚,干燥,儿童,看手机,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,10米,50km/h
14717,雨天,夜晚,干燥,儿童,看手机,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,50米,50km/h
14718,雨天,夜晚,干燥,儿童,看手机,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,50km/h
14719,雨天,夜晚,干燥,儿童,看手机,不走向人行道,卡车,赶时间（通勤或赶飞机）,10米,25km/h
14720,雨天,夜晚,干燥,儿童,看手机,不走向人行道,卡车,赶时间（通勤或赶飞机）,50米,25km/h
14721,雨天,夜晚,干燥,儿童,看手机,不走向人行道,卡车,赶时间（通勤或赶飞机）,100米,25km/h
14722,雨天,夜晚,干燥,儿童,看手机,不走向人行道,卡车,赶时间（通勤或赶飞机）,10米,50km/h
14723,雨天,夜晚,干燥,儿童,看手机,不走向人行道,卡车,赶时间（通勤或赶飞机）,50米,50km/h
14724,雨天,夜晚,干燥,儿童,看手机,不走向人行道,卡车,赶时间（通勤或赶飞机）,100米,50km/h
14725,雨天,夜晚,干燥,儿童,看手机,不走向人行道,普通汽车,无特别需求,10米,25km/h
14726,雨天,夜晚,干燥,儿童,看手机,不走向人行道,普通汽车,无特别需求,50米,25km/h
14727,雨天,夜晚,干燥,儿童,看手机,不走向人行道,普通汽车,无特别需求,100米,25km/h
14728,雨天,夜晚,干燥,儿童,看手机,不走向人行道,普通汽车,无特别需求,10米,50km/h
14729,雨天,夜晚,干燥,儿童,看手机,不走向人行道,普通汽车,无特别需求,50米,50km/h
14730,雨天,夜晚,干燥,儿童,看手机,不走向人行道,普通汽车,无特别需求,100米,50km/h
14731,雨天,夜晚,干燥,儿童,看手机,不走向人行道,应急车辆,无特别需求,10米,25km/h
14732,雨天,夜晚,干燥,儿童,看手机,不走向人行道,应急车辆,无特别需求,50米,25km/h
14733,雨天,夜晚,干燥,儿童,看手机,不走向人行道,应急车辆,无特别需求,100米,25km/h
14734,雨天,夜晚,干燥,儿童,看手机,不走向人行道,应急车辆,无特别需求,10米,50km/h
14735,雨天,夜晚,干燥,儿童,看手机,不走向人行道,应急车辆,无特别需求,50米,50km/h
14736,雨天,夜晚,干燥,儿童,看手机,不走向人行道,应急车辆,无特别需求,100米,50km/h
14737,雨天,夜晚,干燥,儿童,看手机,不走向人行道,卡车,无特别需求,10米,25km/h
14738,雨天,夜晚,干燥,儿童,看手机,不走向人行道,卡车,无特别需求,50米,25km/h
14739,雨天,夜晚,干燥,儿童,看手机,不走向人行道,卡车,无特别需求,100米,25km/h
14740,雨天,夜晚,干燥,儿童,看手机,不走向人行道,卡车,无特别需求,10米,50km/h
14741,雨天,夜晚,干燥,儿童,看手机,不走向人行道,卡车,无特别需求,50米,50km/h
14742,雨天,夜晚,干燥,儿童,看手机,不走向人行道,卡车,无特别需求,100米,50km/h
14743,雨天,夜晚,干燥,儿童,与人交谈,停留,普通汽车,紧急（去医院）,10米,25km/h
14744,雨天,夜晚,干燥,儿童,与人交谈,停留,普通汽车,紧急（去医院）,50米,25km/h
14745,雨天,夜晚,干燥,儿童,与人交谈,停留,普通汽车,紧急（去医院）,100米,25km/h
14746,雨天,夜晚,干燥,儿童,与人交谈,停留,普通汽车,紧急（去医院）,10米,50km/h
14747,雨天,夜晚,干燥,儿童,与人交谈,停留,普通汽车,紧急（去医院）,50米,50km/h
14748,雨天,夜晚,干燥,儿童,与人交谈,停留,普通汽车,紧急（去医院）,100米,50km/h
14749,雨天,夜晚,干燥,儿童,与人交谈,停留,应急车辆,紧急（去医院）,10米,25km/h
14750,雨天,夜晚,干燥,儿童,与人交谈,停留,应急车辆,紧急（去医院）,50米,25km/h
14751,雨天,夜晚,干燥,儿童,与人交谈,停留,应急车辆,紧急（去医院）,100米,25km/h
14752,雨天,夜晚,干燥,儿童,与人交谈,停留,应急车辆,紧急（去医院）,10米,50km/h
14753,雨天,夜晚,干燥,儿童,与人交谈,停留,应急车辆,紧急（去医院）,50米,50km/h
14754,雨天,夜晚,干燥,儿童,与人交谈,停留,应急车辆,紧急（去医院）,100米,50km/h
14755,雨天,夜晚,干燥,儿童,与人交谈,停留,卡车,紧急（去医院）,10米,25km/h
14756,雨天,夜晚,干燥,儿童,与人交谈,停留,卡车,紧急（去医院）,50米,25km/h
14757,雨天,夜晚,干燥,儿童,与人交谈,停留,卡车,紧急（去医院）,100米,25km/h
14758,雨天,夜晚,干燥,儿童,与人交谈,停留,卡车,紧急（去医院）,10米,50km/h
14759,雨天,夜晚,干燥,儿童,与人交谈,停留,卡车,紧急（去医院）,50米,50km/h
14760,雨天,夜晚,干燥,儿童,与人交谈,停留,卡车,紧急（去医院）,100米,50km/h
14761,雨天,夜晚,干燥,儿童,与人交谈,停留,普通汽车,赶时间（通勤或赶飞机）,10米,25km/h
14762,雨天,夜晚,干燥,儿童,与人交谈,停留,普通汽车,赶时间（通勤或赶飞机）,50米,25km/h
14763,雨天,夜晚,干燥,儿童,与人交谈,停留,普通汽车,赶时间（通勤或赶飞机）,100米,25km/h
14764,雨天,夜晚,干燥,儿童,与人交谈,停留,普通汽车,赶时间（通勤或赶飞机）,10米,50km/h
14765,雨天,夜晚,干燥,儿童,与人交谈,停留,普通汽车,赶时间（通勤或赶飞机）,50米,50km/h
14766,雨天,夜晚,干燥,儿童,与人交谈,停留,普通汽车,赶时间（通勤或赶飞机）,100米,50km/h
14767,雨天,夜晚,干燥,儿童,与人交谈,停留,应急车辆,赶时间（通勤或赶飞机）,10米,25km/h
14768,雨天,夜晚,干燥,儿童,与人交谈,停留,应急车辆,赶时间（通勤或赶飞机）,50米,25km/h
14769,雨天,夜晚,干燥,儿童,与人交谈,停留,应急车辆,赶时间（通勤或赶飞机）,100米,25km/h
14770,雨天,夜晚,干燥,儿童,与人交谈,停留,应急车辆,赶时间（通勤或赶飞机）,10米,50km/h
14771,雨天,夜晚,干燥,儿童,与人交谈,停留,应急车辆,赶时间（通勤或赶飞机）,50米,50km/h
14772,雨天,夜晚,干燥,儿童,与人交谈,停留,应急车辆,赶时间（通勤或赶飞机）,100米,50km/h
14773,雨天,夜晚,干燥,儿童,与人交谈,停留,卡车,赶时间（通勤或赶飞机）,10米,25km/h
14774,雨天,夜晚,干燥,儿童,与人交谈,停留,卡车,赶时间（通勤或赶飞机）,50米,25km/h
14775,雨天,夜晚,干燥,儿童,与人交谈,停留,卡车,赶时间（通勤或赶飞机）,100米,25km/h
14776,雨天,夜晚,干燥,儿童,与人交谈,停留,卡车,赶时间（通勤或赶飞机）,10米,50km/h
14777,雨天,夜晚,干燥,儿童,与人交谈,停留,卡车,赶时间（通勤或赶飞机）,50米,50km/h
14778,雨天,夜晚,干燥,儿童,与人交谈,停留,卡车,赶时间（通勤或赶飞机）,100米,50km/h
14779,雨天,夜晚,干燥,儿童,与人交谈,停留,普通汽车,无特别需求,10米,25km/h
14780,雨天,夜晚,干燥,儿童,与人交谈,停留,普通汽车,无特别需求,50米,25km/h
14781,雨天,夜晚,干燥,儿童,与人交谈,停留,普通汽车,无特别需求,100米,25km/h
14782,雨天,夜晚,干燥,儿童,与人交谈,停留,普通汽车,无特别需求,10米,50km/h
14783,雨天,夜晚,干燥,儿童,与人交谈,停留,普通汽车,无特别需求,50米,50km/h
14784,雨天,夜晚,干燥,儿童,与人交谈,停留,普通汽车,无特别需求,100米,50km/h
14785,雨天,夜晚,干燥,儿童,与人交谈,停留,应急车辆,无特别需求,10米,25km/h
14786,雨天,夜晚,干燥,儿童,与人交谈,停留,应急车辆,无特别需求,50米,25km/h
14787,雨天,夜晚,干燥,儿童,与人交谈,停留,应急车辆,无特别需求,100米,25km/h
14788,雨天,夜晚,干燥,儿童,与人交谈,停留,应急车辆,无特别需求,10米,50km/h
14789,雨天,夜晚,干燥,儿童,与人交谈,停留,应急车辆,无特别需求,50米,50km/h
14790,雨天,夜晚,干燥,儿童,与人交谈,停留,应急车辆,无特别需求,100米,50km/h
14791,雨天,夜晚,干燥,儿童,与人交谈,停留,卡车,无特别需求,10米,25km/h
14792,雨天,夜晚,干燥,儿童,与人交谈,停留,卡车,无特别需求,50米,25km/h
14793,雨天,夜晚,干燥,儿童,与人交谈,停留,卡车,无特别需求,100米,25km/h
14794,雨天,夜晚,干燥,儿童,与人交谈,停留,卡车,无特别需求,10米,50km/h
14795,雨天,夜晚,干燥,儿童,与人交谈,停留,卡车,无特别需求,50米,50km/h
14796,雨天,夜晚,干燥,儿童,与人交谈,停留,卡车,无特别需求,100米,50km/h
14797,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,普通汽车,紧急（去医院）,10米,25km/h
14798,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,普通汽车,紧急（去医院）,50米,25km/h
14799,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,普通汽车,紧急（去医院）,100米,25km/h
14800,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,普通汽车,紧急（去医院）,10米,50km/h
14801,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,普通汽车,紧急（去医院）,50米,50km/h
14802,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,普通汽车,紧急（去医院）,100米,50km/h
14803,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,应急车辆,紧急（去医院）,10米,25km/h
14804,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,应急车辆,紧急（去医院）,50米,25km/h
14805,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,应急车辆,紧急（去医院）,100米,25km/h
14806,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,应急车辆,紧急（去医院）,10米,50km/h
14807,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,应急车辆,紧急（去医院）,50米,50km/h
14808,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,应急车辆,紧急（去医院）,100米,50km/h
14809,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,卡车,紧急（去医院）,10米,25km/h
14810,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,卡车,紧急（去医院）,50米,25km/h
14811,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,卡车,紧急（去医院）,100米,25km/h
14812,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,卡车,紧急（去医院）,10米,50km/h
14813,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,卡车,紧急（去医院）,50米,50km/h
14814,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,卡车,紧急（去医院）,100米,50km/h
14815,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,普通汽车,赶时间（通勤或赶飞机）,10米,25km/h
14816,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,25km/h
14817,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,25km/h
14818,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,普通汽车,赶时间（通勤或赶飞机）,10米,50km/h
14819,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,50km/h
14820,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,50km/h
14821,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,应急车辆,赶时间（通勤或赶飞机）,10米,25km/h
14822,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,应急车辆,赶时间（通勤或赶飞机）,50米,25km/h
14823,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,25km/h
14824,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,应急车辆,赶时间（通勤或赶飞机）,10米,50km/h
14825,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,应急车辆,赶时间（通勤或赶飞机）,50米,50km/h
14826,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,50km/h
14827,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,卡车,赶时间（通勤或赶飞机）,10米,25km/h
14828,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,卡车,赶时间（通勤或赶飞机）,50米,25km/h
14829,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,卡车,赶时间（通勤或赶飞机）,100米,25km/h
14830,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,卡车,赶时间（通勤或赶飞机）,10米,50km/h
14831,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,卡车,赶时间（通勤或赶飞机）,50米,50km/h
14832,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,卡车,赶时间（通勤或赶飞机）,100米,50km/h
14833,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,普通汽车,无特别需求,10米,25km/h
14834,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,普通汽车,无特别需求,50米,25km/h
14835,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,普通汽车,无特别需求,100米,25km/h
14836,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,普通汽车,无特别需求,10米,50km/h
14837,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,普通汽车,无特别需求,50米,50km/h
14838,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,普通汽车,无特别需求,100米,50km/h
14839,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,应急车辆,无特别需求,10米,25km/h
14840,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,应急车辆,无特别需求,50米,25km/h
14841,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,应急车辆,无特别需求,100米,25km/h
14842,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,应急车辆,无特别需求,10米,50km/h
14843,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,应急车辆,无特别需求,50米,50km/h
14844,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,应急车辆,无特别需求,100米,50km/h
14845,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,卡车,无特别需求,10米,25km/h
14846,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,卡车,无特别需求,50米,25km/h
14847,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,卡车,无特别需求,100米,25km/h
14848,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,卡车,无特别需求,10米,50km/h
14849,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,卡车,无特别需求,50米,50km/h
14850,雨天,夜晚,干燥,儿童,与人交谈,走向人行道,卡车,无特别需求,100米,50km/h
14851,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,普通汽车,紧急（去医院）,10米,25km/h
14852,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,普通汽车,紧急（去医院）,50米,25km/h
14853,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,普通汽车,紧急（去医院）,100米,25km/h
14854,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,普通汽车,紧急（去医院）,10米,50km/h
14855,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,普通汽车,紧急（去医院）,50米,50km/h
14856,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,普通汽车,紧急（去医院）,100米,50km/h
14857,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,应急车辆,紧急（去医院）,10米,25km/h
14858,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,应急车辆,紧急（去医院）,50米,25km/h
14859,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,应急车辆,紧急（去医院）,100米,25km/h
14860,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,应急车辆,紧急（去医院）,10米,50km/h
14861,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,应急车辆,紧急（去医院）,50米,50km/h
14862,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,应急车辆,紧急（去医院）,100米,50km/h
14863,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,卡车,紧急（去医院）,10米,25km/h
14864,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,卡车,紧急（去医院）,50米,25km/h
14865,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,卡车,紧急（去医院）,100米,25km/h
14866,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,卡车,紧急（去医院）,10米,50km/h
14867,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,卡车,紧急（去医院）,50米,50km/h
14868,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,卡车,紧急（去医院）,100米,50km/h
14869,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,10米,25km/h
14870,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,25km/h
14871,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,25km/h
14872,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,10米,50km/h
14873,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,50km/h
14874,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,50km/h
14875,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,10米,25km/h
14876,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,50米,25km/h
14877,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,25km/h
14878,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,10米,50km/h
14879,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,50米,50km/h
14880,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,50km/h
14881,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,卡车,赶时间（通勤或赶飞机）,10米,25km/h
14882,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,卡车,赶时间（通勤或赶飞机）,50米,25km/h
14883,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,卡车,赶时间（通勤或赶飞机）,100米,25km/h
14884,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,卡车,赶时间（通勤或赶飞机）,10米,50km/h
14885,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,卡车,赶时间（通勤或赶飞机）,50米,50km/h
14886,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,卡车,赶时间（通勤或赶飞机）,100米,50km/h
14887,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,普通汽车,无特别需求,10米,25km/h
14888,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,普通汽车,无特别需求,50米,25km/h
14889,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,普通汽车,无特别需求,100米,25km/h
14890,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,普通汽车,无特别需求,10米,50km/h
14891,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,普通汽车,无特别需求,50米,50km/h
14892,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,普通汽车,无特别需求,100米,50km/h
14893,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,应急车辆,无特别需求,10米,25km/h
14894,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,应急车辆,无特别需求,50米,25km/h
14895,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,应急车辆,无特别需求,100米,25km/h
14896,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,应急车辆,无特别需求,10米,50km/h
14897,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,应急车辆,无特别需求,50米,50km/h
14898,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,应急车辆,无特别需求,100米,50km/h
14899,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,卡车,无特别需求,10米,25km/h
14900,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,卡车,无特别需求,50米,25km/h
14901,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,卡车,无特别需求,100米,25km/h
14902,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,卡车,无特别需求,10米,50km/h
14903,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,卡车,无特别需求,50米,50km/h
14904,雨天,夜晚,干燥,儿童,与人交谈,不走向人行道,卡车,无特别需求,100米,50km/h
14905,雨天,夜晚,干燥,儿童,四处张望,停留,普通汽车,紧急（去医院）,10米,25km/h
14906,雨天,夜晚,干燥,儿童,四处张望,停留,普通汽车,紧急（去医院）,50米,25km/h
14907,雨天,夜晚,干燥,儿童,四处张望,停留,普通汽车,紧急（去医院）,100米,25km/h
14908,雨天,夜晚,干燥,儿童,四处张望,停留,普通汽车,紧急（去医院）,10米,50km/h
14909,雨天,夜晚,干燥,儿童,四处张望,停留,普通汽车,紧急（去医院）,50米,50km/h
14910,雨天,夜晚,干燥,儿童,四处张望,停留,普通汽车,紧急（去医院）,100米,50km/h
14911,雨天,夜晚,干燥,儿童,四处张望,停留,应急车辆,紧急（去医院）,10米,25km/h
14912,雨天,夜晚,干燥,儿童,四处张望,停留,应急车辆,紧急（去医院）,50米,25km/h
14913,雨天,夜晚,干燥,儿童,四处张望,停留,应急车辆,紧急（去医院）,100米,25km/h
14914,雨天,夜晚,干燥,儿童,四处张望,停留,应急车辆,紧急（去医院）,10米,50km/h
14915,雨天,夜晚,干燥,儿童,四处张望,停留,应急车辆,紧急（去医院）,50米,50km/h
14916,雨天,夜晚,干燥,儿童,四处张望,停留,应急车辆,紧急（去医院）,100米,50km/h
14917,雨天,夜晚,干燥,儿童,四处张望,停留,卡车,紧急（去医院）,10米,25km/h
14918,雨天,夜晚,干燥,儿童,四处张望,停留,卡车,紧急（去医院）,50米,25km/h
14919,雨天,夜晚,干燥,儿童,四处张望,停留,卡车,紧急（去医院）,100米,25km/h
14920,雨天,夜晚,干燥,儿童,四处张望,停留,卡车,紧急（去医院）,10米,50km/h
14921,雨天,夜晚,干燥,儿童,四处张望,停留,卡车,紧急（去医院）,50米,50km/h
14922,雨天,夜晚,干燥,儿童,四处张望,停留,卡车,紧急（去医院）,100米,50km/h
14923,雨天,夜晚,干燥,儿童,四处张望,停留,普通汽车,赶时间（通勤或赶飞机）,10米,25km/h
14924,雨天,夜晚,干燥,儿童,四处张望,停留,普通汽车,赶时间（通勤或赶飞机）,50米,25km/h
14925,雨天,夜晚,干燥,儿童,四处张望,停留,普通汽车,赶时间（通勤或赶飞机）,100米,25km/h
14926,雨天,夜晚,干燥,儿童,四处张望,停留,普通汽车,赶时间（通勤或赶飞机）,10米,50km/h
14927,雨天,夜晚,干燥,儿童,四处张望,停留,普通汽车,赶时间（通勤或赶飞机）,50米,50km/h
14928,雨天,夜晚,干燥,儿童,四处张望,停留,普通汽车,赶时间（通勤或赶飞机）,100米,50km/h
14929,雨天,夜晚,干燥,儿童,四处张望,停留,应急车辆,赶时间（通勤或赶飞机）,10米,25km/h
14930,雨天,夜晚,干燥,儿童,四处张望,停留,应急车辆,赶时间（通勤或赶飞机）,50米,25km/h
14931,雨天,夜晚,干燥,儿童,四处张望,停留,应急车辆,赶时间（通勤或赶飞机）,100米,25km/h
14932,雨天,夜晚,干燥,儿童,四处张望,停留,应急车辆,赶时间（通勤或赶飞机）,10米,50km/h
14933,雨天,夜晚,干燥,儿童,四处张望,停留,应急车辆,赶时间（通勤或赶飞机）,50米,50km/h
14934,雨天,夜晚,干燥,儿童,四处张望,停留,应急车辆,赶时间（通勤或赶飞机）,100米,50km/h
14935,雨天,夜晚,干燥,儿童,四处张望,停留,卡车,赶时间（通勤或赶飞机）,10米,25km/h
14936,雨天,夜晚,干燥,儿童,四处张望,停留,卡车,赶时间（通勤或赶飞机）,50米,25km/h
14937,雨天,夜晚,干燥,儿童,四处张望,停留,卡车,赶时间（通勤或赶飞机）,100米,25km/h
14938,雨天,夜晚,干燥,儿童,四处张望,停留,卡车,赶时间（通勤或赶飞机）,10米,50km/h
14939,雨天,夜晚,干燥,儿童,四处张望,停留,卡车,赶时间（通勤或赶飞机）,50米,50km/h
14940,雨天,夜晚,干燥,儿童,四处张望,停留,卡车,赶时间（通勤或赶飞机）,100米,50km/h
14941,雨天,夜晚,干燥,儿童,四处张望,停留,普通汽车,无特别需求,10米,25km/h
14942,雨天,夜晚,干燥,儿童,四处张望,停留,普通汽车,无特别需求,50米,25km/h
14943,雨天,夜晚,干燥,儿童,四处张望,停留,普通汽车,无特别需求,100米,25km/h
14944,雨天,夜晚,干燥,儿童,四处张望,停留,普通汽车,无特别需求,10米,50km/h
14945,雨天,夜晚,干燥,儿童,四处张望,停留,普通汽车,无特别需求,50米,50km/h
14946,雨天,夜晚,干燥,儿童,四处张望,停留,普通汽车,无特别需求,100米,50km/h
14947,雨天,夜晚,干燥,儿童,四处张望,停留,应急车辆,无特别需求,10米,25km/h
14948,雨天,夜晚,干燥,儿童,四处张望,停留,应急车辆,无特别需求,50米,25km/h
14949,雨天,夜晚,干燥,儿童,四处张望,停留,应急车辆,无特别需求,100米,25km/h
14950,雨天,夜晚,干燥,儿童,四处张望,停留,应急车辆,无特别需求,10米,50km/h
14951,雨天,夜晚,干燥,儿童,四处张望,停留,应急车辆,无特别需求,50米,50km/h
14952,雨天,夜晚,干燥,儿童,四处张望,停留,应急车辆,无特别需求,100米,50km/h
14953,雨天,夜晚,干燥,儿童,四处张望,停留,卡车,无特别需求,10米,25km/h
14954,雨天,夜晚,干燥,儿童,四处张望,停留,卡车,无特别需求,50米,25km/h
14955,雨天,夜晚,干燥,儿童,四处张望,停留,卡车,无特别需求,100米,25km/h
14956,雨天,夜晚,干燥,儿童,四处张望,停留,卡车,无特别需求,10米,50km/h
14957,雨天,夜晚,干燥,儿童,四处张望,停留,卡车,无特别需求,50米,50km/h
14958,雨天,夜晚,干燥,儿童,四处张望,停留,卡车,无特别需求,100米,50km/h
14959,雨天,夜晚,干燥,儿童,四处张望,走向人行道,普通汽车,紧急（去医院）,10米,25km/h
14960,雨天,夜晚,干燥,儿童,四处张望,走向人行道,普通汽车,紧急（去医院）,50米,25km/h
14961,雨天,夜晚,干燥,儿童,四处张望,走向人行道,普通汽车,紧急（去医院）,100米,25km/h
14962,雨天,夜晚,干燥,儿童,四处张望,走向人行道,普通汽车,紧急（去医院）,10米,50km/h
14963,雨天,夜晚,干燥,儿童,四处张望,走向人行道,普通汽车,紧急（去医院）,50米,50km/h
14964,雨天,夜晚,干燥,儿童,四处张望,走向人行道,普通汽车,紧急（去医院）,100米,50km/h
14965,雨天,夜晚,干燥,儿童,四处张望,走向人行道,应急车辆,紧急（去医院）,10米,25km/h
14966,雨天,夜晚,干燥,儿童,四处张望,走向人行道,应急车辆,紧急（去医院）,50米,25km/h
14967,雨天,夜晚,干燥,儿童,四处张望,走向人行道,应急车辆,紧急（去医院）,100米,25km/h
14968,雨天,夜晚,干燥,儿童,四处张望,走向人行道,应急车辆,紧急（去医院）,10米,50km/h
