id,weather,time,road_condition,pedestrian_type,pedestrian_behavior,pedestiran_action,ego_role,occupant_requirement,distance to pedestrian,ego_vehicle_speed
10485,rainy,day,dry,elderly,talking to someone,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),100m,25km/h
10526,rainy,day,dry,elderly,talking to someone,moving orientation not towards crosswalk,truck,none,50m,25km/h
10528,rainy,day,dry,elderly,talking to someone,moving orientation not towards crosswalk,truck,none,10m,50km/h
10541,rainy,day,dry,elderly,looking around,stop,emergency vehicle,urgent (to hospital),50m,50km/h
10560,rainy,day,dry,elderly,looking around,stop,emergency vehicle,hurry (commute or flight),100m,50km/h
10570,rainy,day,dry,elderly,looking around,stop,normal car,none,10m,50km/h
10595,rainy,day,dry,elderly,looking around,moving orientation towards crosswalk,emergency vehicle,urgent (to hospital),50m,50km/h
10605,rainy,day,dry,elderly,looking around,moving orientation towards crosswalk,normal car,hurry (commute or flight),100m,25km/h
10614,rainy,day,dry,elderly,looking around,moving orientation towards crosswalk,emergency vehicle,hurry (commute or flight),100m,50km/h
10622,rainy,day,dry,elderly,looking around,moving orientation towards crosswalk,normal car,none,50m,25km/h
10649,rainy,day,dry,elderly,looking around,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),50m,50km/h
10679,rainy,day,dry,elderly,looking around,moving orientation not towards crosswalk,normal car,none,50m,50km/h
10684,rainy,day,dry,elderly,looking around,moving orientation not towards crosswalk,emergency vehicle,none,10m,50km/h
10685,rainy,day,dry,elderly,looking around,moving orientation not towards crosswalk,emergency vehicle,none,50m,50km/h
10690,rainy,day,dry,elderly,looking around,moving orientation not towards crosswalk,truck,none,10m,50km/h
10712,rainy,day,dry,police,watching phone,stop,normal car,hurry (commute or flight),50m,25km/h
10713,rainy,day,dry,police,watching phone,stop,normal car,hurry (commute or flight),100m,25km/h
10719,rainy,day,dry,police,watching phone,stop,emergency vehicle,hurry (commute or flight),100m,25km/h
10731,rainy,day,dry,police,watching phone,stop,normal car,none,100m,25km/h
10743,rainy,day,dry,police,watching phone,stop,truck,none,100m,25km/h
10766,rainy,day,dry,police,watching phone,moving orientation towards crosswalk,normal car,hurry (commute or flight),50m,25km/h
10770,rainy,day,dry,police,watching phone,moving orientation towards crosswalk,normal car,hurry (commute or flight),100m,50km/h
10787,rainy,day,dry,police,watching phone,moving orientation towards crosswalk,normal car,none,50m,50km/h
10791,rainy,day,dry,police,watching phone,moving orientation towards crosswalk,emergency vehicle,none,100m,25km/h
10796,rainy,day,dry,police,watching phone,moving orientation towards crosswalk,truck,none,50m,25km/h
10808,rainy,day,dry,police,watching phone,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),50m,25km/h
10837,rainy,day,dry,police,watching phone,moving orientation not towards crosswalk,normal car,none,10m,25km/h
10846,rainy,day,dry,police,watching phone,moving orientation not towards crosswalk,emergency vehicle,none,10m,50km/h
10869,rainy,day,dry,police,talking to someone,stop,truck,urgent (to hospital),100m,25km/h
10874,rainy,day,dry,police,talking to someone,stop,normal car,hurry (commute or flight),50m,25km/h
10882,rainy,day,dry,police,talking to someone,stop,emergency vehicle,hurry (commute or flight),10m,50km/h
10888,rainy,day,dry,police,talking to someone,stop,truck,hurry (commute or flight),10m,50km/h
10889,rainy,day,dry,police,talking to someone,stop,truck,hurry (commute or flight),50m,50km/h
10891,rainy,day,dry,police,talking to someone,stop,normal car,none,10m,25km/h
10896,rainy,day,dry,police,talking to someone,stop,normal car,none,100m,50km/h
10903,rainy,day,dry,police,talking to someone,stop,truck,none,10m,25km/h
10907,rainy,day,dry,police,talking to someone,stop,truck,none,50m,50km/h
10927,rainy,day,dry,police,talking to someone,moving orientation towards crosswalk,normal car,hurry (commute or flight),10m,25km/h
10958,rainy,day,dry,police,talking to someone,moving orientation towards crosswalk,truck,none,50m,25km/h
10975,rainy,day,dry,police,talking to someone,moving orientation not towards crosswalk,truck,urgent (to hospital),10m,25km/h
10978,rainy,day,dry,police,talking to someone,moving orientation not towards crosswalk,truck,urgent (to hospital),10m,50km/h
10979,rainy,day,dry,police,talking to someone,moving orientation not towards crosswalk,truck,urgent (to hospital),50m,50km/h
11011,rainy,day,dry,police,talking to someone,moving orientation not towards crosswalk,truck,none,10m,25km/h
11013,rainy,day,dry,police,talking to someone,moving orientation not towards crosswalk,truck,none,100m,25km/h
11019,rainy,day,dry,police,looking around,stop,normal car,urgent (to hospital),100m,25km/h
11048,rainy,day,dry,police,looking around,stop,truck,hurry (commute or flight),50m,25km/h
11063,rainy,day,dry,police,looking around,stop,emergency vehicle,none,50m,50km/h
11093,rainy,day,dry,police,looking around,moving orientation towards crosswalk,normal car,hurry (commute or flight),50m,50km/h
11119,rainy,day,dry,police,looking around,moving orientation towards crosswalk,truck,none,10m,25km/h
11132,rainy,day,dry,police,looking around,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),50m,25km/h
11148,rainy,day,dry,police,looking around,moving orientation not towards crosswalk,normal car,hurry (commute or flight),100m,50km/h
11166,rainy,day,dry,police,looking around,moving orientation not towards crosswalk,normal car,none,100m,50km/h
11171,rainy,day,dry,police,looking around,moving orientation not towards crosswalk,emergency vehicle,none,50m,50km/h
11188,rainy,day,dry,pregnant,watching phone,stop,emergency vehicle,urgent (to hospital),10m,50km/h
11192,rainy,day,dry,pregnant,watching phone,stop,truck,urgent (to hospital),50m,25km/h
11193,rainy,day,dry,pregnant,watching phone,stop,truck,urgent (to hospital),100m,25km/h
11263,rainy,day,dry,pregnant,watching phone,moving orientation towards crosswalk,truck,hurry (commute or flight),10m,25km/h
11287,rainy,day,dry,pregnant,watching phone,moving orientation not towards crosswalk,normal car,urgent (to hospital),10m,25km/h
11298,rainy,day,dry,pregnant,watching phone,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),100m,50km/h
11322,rainy,day,dry,pregnant,watching phone,moving orientation not towards crosswalk,truck,hurry (commute or flight),100m,50km/h
11341,rainy,day,dry,pregnant,talking to someone,stop,normal car,urgent (to hospital),10m,25km/h
11342,rainy,day,dry,pregnant,talking to someone,stop,normal car,urgent (to hospital),50m,25km/h
11343,rainy,day,dry,pregnant,talking to someone,stop,normal car,urgent (to hospital),100m,25km/h
11352,rainy,day,dry,pregnant,talking to someone,stop,emergency vehicle,urgent (to hospital),100m,50km/h
11355,rainy,day,dry,pregnant,talking to someone,stop,truck,urgent (to hospital),100m,25km/h
11360,rainy,day,dry,pregnant,talking to someone,stop,normal car,hurry (commute or flight),50m,25km/h
11370,rainy,day,dry,pregnant,talking to someone,stop,emergency vehicle,hurry (commute or flight),100m,50km/h
11371,rainy,day,dry,pregnant,talking to someone,stop,truck,hurry (commute or flight),10m,25km/h
11377,rainy,day,dry,pregnant,talking to someone,stop,normal car,none,10m,25km/h
11402,rainy,day,dry,pregnant,talking to someone,moving orientation towards crosswalk,emergency vehicle,urgent (to hospital),50m,25km/h
11403,rainy,day,dry,pregnant,talking to someone,moving orientation towards crosswalk,emergency vehicle,urgent (to hospital),100m,25km/h
11417,rainy,day,dry,pregnant,talking to someone,moving orientation towards crosswalk,normal car,hurry (commute or flight),50m,50km/h
11427,rainy,day,dry,pregnant,talking to someone,moving orientation towards crosswalk,truck,hurry (commute or flight),100m,25km/h
11430,rainy,day,dry,pregnant,talking to someone,moving orientation towards crosswalk,truck,hurry (commute or flight),100m,50km/h
11431,rainy,day,dry,pregnant,talking to someone,moving orientation towards crosswalk,normal car,none,10m,25km/h
11434,rainy,day,dry,pregnant,talking to someone,moving orientation towards crosswalk,normal car,none,10m,50km/h
11452,rainy,day,dry,pregnant,talking to someone,moving orientation not towards crosswalk,normal car,urgent (to hospital),10m,50km/h
11490,rainy,day,dry,pregnant,talking to someone,moving orientation not towards crosswalk,normal car,none,100m,50km/h
11492,rainy,day,dry,pregnant,talking to someone,moving orientation not towards crosswalk,emergency vehicle,none,50m,25km/h
11525,rainy,day,dry,pregnant,looking around,stop,normal car,hurry (commute or flight),50m,50km/h
11546,rainy,day,dry,pregnant,looking around,stop,emergency vehicle,none,50m,25km/h
11552,rainy,day,dry,pregnant,looking around,stop,truck,none,50m,25km/h
11572,rainy,day,dry,pregnant,looking around,moving orientation towards crosswalk,truck,urgent (to hospital),10m,50km/h
11580,rainy,day,dry,pregnant,looking around,moving orientation towards crosswalk,normal car,hurry (commute or flight),100m,50km/h
11593,rainy,day,dry,pregnant,looking around,moving orientation towards crosswalk,normal car,none,10m,25km/h
11604,rainy,day,dry,pregnant,looking around,moving orientation towards crosswalk,emergency vehicle,none,100m,50km/h
11609,rainy,day,dry,pregnant,looking around,moving orientation towards crosswalk,truck,none,50m,50km/h
11616,rainy,day,dry,pregnant,looking around,moving orientation not towards crosswalk,normal car,urgent (to hospital),100m,50km/h
11617,rainy,day,dry,pregnant,looking around,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),10m,25km/h
11637,rainy,day,dry,pregnant,looking around,moving orientation not towards crosswalk,emergency vehicle,hurry (commute or flight),100m,25km/h
11645,rainy,day,dry,pregnant,looking around,moving orientation not towards crosswalk,truck,hurry (commute or flight),50m,50km/h
11652,rainy,day,dry,pregnant,looking around,moving orientation not towards crosswalk,normal car,none,100m,50km/h
11655,rainy,day,dry,pregnant,looking around,moving orientation not towards crosswalk,emergency vehicle,none,100m,25km/h
11661,rainy,day,dry,pregnant,looking around,moving orientation not towards crosswalk,truck,none,100m,25km/h
11694,rainy,day,dry,college student,watching phone,stop,emergency vehicle,hurry (commute or flight),100m,50km/h
11699,rainy,day,dry,college student,watching phone,stop,truck,hurry (commute or flight),50m,50km/h
11700,rainy,day,dry,college student,watching phone,stop,truck,hurry (commute or flight),100m,50km/h
11718,rainy,day,dry,college student,watching phone,stop,truck,none,100m,50km/h
11722,rainy,day,dry,college student,watching phone,moving orientation towards crosswalk,normal car,urgent (to hospital),10m,50km/h
11726,rainy,day,dry,college student,watching phone,moving orientation towards crosswalk,emergency vehicle,urgent (to hospital),50m,25km/h
11735,rainy,day,dry,college student,watching phone,moving orientation towards crosswalk,truck,urgent (to hospital),50m,50km/h
11747,rainy,day,dry,college student,watching phone,moving orientation towards crosswalk,emergency vehicle,hurry (commute or flight),50m,50km/h
11757,rainy,day,dry,college student,watching phone,moving orientation towards crosswalk,normal car,none,100m,25km/h
11763,rainy,day,dry,college student,watching phone,moving orientation towards crosswalk,emergency vehicle,none,100m,25km/h
11785,rainy,day,dry,college student,watching phone,moving orientation not towards crosswalk,truck,urgent (to hospital),10m,25km/h
11793,rainy,day,dry,college student,watching phone,moving orientation not towards crosswalk,normal car,hurry (commute or flight),100m,25km/h
11799,rainy,day,dry,college student,watching phone,moving orientation not towards crosswalk,emergency vehicle,hurry (commute or flight),100m,25km/h
11812,rainy,day,dry,college student,watching phone,moving orientation not towards crosswalk,normal car,none,10m,50km/h
11828,rainy,day,dry,college student,talking to someone,stop,normal car,urgent (to hospital),50m,25km/h
11845,rainy,day,dry,college student,talking to someone,stop,normal car,hurry (commute or flight),10m,25km/h
11854,rainy,day,dry,college student,talking to someone,stop,emergency vehicle,hurry (commute or flight),10m,50km/h
11867,rainy,day,dry,college student,talking to someone,stop,normal car,none,50m,50km/h
11880,rainy,day,dry,college student,talking to someone,stop,truck,none,100m,50km/h
11884,rainy,day,dry,college student,talking to someone,moving orientation towards crosswalk,normal car,urgent (to hospital),10m,50km/h
11899,rainy,day,dry,college student,talking to someone,moving orientation towards crosswalk,normal car,hurry (commute or flight),10m,25km/h
11907,rainy,day,dry,college student,talking to someone,moving orientation towards crosswalk,emergency vehicle,hurry (commute or flight),100m,25km/h
11932,rainy,day,dry,college student,talking to someone,moving orientation towards crosswalk,truck,none,10m,50km/h
11938,rainy,day,dry,college student,talking to someone,moving orientation not towards crosswalk,normal car,urgent (to hospital),10m,50km/h
11948,rainy,day,dry,college student,talking to someone,moving orientation not towards crosswalk,truck,urgent (to hospital),50m,25km/h
11953,rainy,day,dry,college student,talking to someone,moving orientation not towards crosswalk,normal car,hurry (commute or flight),10m,25km/h
11998,rainy,day,dry,college student,looking around,stop,emergency vehicle,urgent (to hospital),10m,50km/h
12033,rainy,day,dry,college student,looking around,stop,emergency vehicle,none,100m,25km/h
12053,rainy,day,dry,college student,looking around,moving orientation towards crosswalk,emergency vehicle,urgent (to hospital),50m,50km/h
12078,rainy,day,dry,college student,looking around,moving orientation towards crosswalk,truck,hurry (commute or flight),100m,50km/h
12114,rainy,day,dry,college student,looking around,moving orientation not towards crosswalk,truck,urgent (to hospital),100m,50km/h
12117,rainy,day,dry,college student,looking around,moving orientation not towards crosswalk,normal car,hurry (commute or flight),100m,25km/h
12120,rainy,day,dry,college student,looking around,moving orientation not towards crosswalk,normal car,hurry (commute or flight),100m,50km/h
12137,rainy,day,dry,college student,looking around,moving orientation not towards crosswalk,normal car,none,50m,50km/h
12152,rainy,day,wet,children,watching phone,stop,normal car,urgent (to hospital),50m,25km/h
12165,rainy,day,wet,children,watching phone,stop,truck,urgent (to hospital),100m,25km/h
12166,rainy,day,wet,children,watching phone,stop,truck,urgent (to hospital),10m,50km/h
12197,rainy,day,wet,children,watching phone,stop,emergency vehicle,none,50m,50km/h
12244,rainy,day,wet,children,watching phone,moving orientation towards crosswalk,normal car,none,10m,50km/h
12292,rainy,day,wet,children,watching phone,moving orientation not towards crosswalk,truck,hurry (commute or flight),10m,50km/h
12327,rainy,day,wet,children,talking to someone,stop,truck,urgent (to hospital),100m,25km/h
12348,rainy,day,wet,children,talking to someone,stop,truck,hurry (commute or flight),100m,50km/h
12355,rainy,day,wet,children,talking to someone,stop,emergency vehicle,none,10m,25km/h
12386,rainy,day,wet,children,talking to someone,moving orientation towards crosswalk,normal car,hurry (commute or flight),50m,25km/h
12391,rainy,day,wet,children,talking to someone,moving orientation towards crosswalk,emergency vehicle,hurry (commute or flight),10m,25km/h
12399,rainy,day,wet,children,talking to someone,moving orientation towards crosswalk,truck,hurry (commute or flight),100m,25km/h
12442,rainy,day,wet,children,talking to someone,moving orientation not towards crosswalk,normal car,hurry (commute or flight),10m,50km/h
12444,rainy,day,wet,children,talking to someone,moving orientation not towards crosswalk,normal car,hurry (commute or flight),100m,50km/h
12461,rainy,day,wet,children,talking to someone,moving orientation not towards crosswalk,normal car,none,50m,50km/h
12478,rainy,day,wet,children,looking around,stop,normal car,urgent (to hospital),10m,50km/h
12488,rainy,day,wet,children,looking around,stop,truck,urgent (to hospital),50m,25km/h
12494,rainy,day,wet,children,looking around,stop,normal car,hurry (commute or flight),50m,25km/h
12510,rainy,day,wet,children,looking around,stop,truck,hurry (commute or flight),100m,50km/h
12511,rainy,day,wet,children,looking around,stop,normal car,none,10m,25km/h
12521,rainy,day,wet,children,looking around,stop,emergency vehicle,none,50m,50km/h
12523,rainy,day,wet,children,looking around,stop,truck,none,10m,25km/h
12529,rainy,day,wet,children,looking around,moving orientation towards crosswalk,normal car,urgent (to hospital),10m,25km/h
12532,rainy,day,wet,children,looking around,moving orientation towards crosswalk,normal car,urgent (to hospital),10m,50km/h
12550,rainy,day,wet,children,looking around,moving orientation towards crosswalk,normal car,hurry (commute or flight),10m,50km/h
12598,rainy,day,wet,children,looking around,moving orientation not towards crosswalk,truck,urgent (to hospital),10m,50km/h
12613,rainy,day,wet,children,looking around,moving orientation not towards crosswalk,truck,hurry (commute or flight),10m,25km/h
12619,rainy,day,wet,children,looking around,moving orientation not towards crosswalk,normal car,none,10m,25km/h
12628,rainy,day,wet,children,looking around,moving orientation not towards crosswalk,emergency vehicle,none,10m,50km/h
12656,rainy,day,wet,elderly,watching phone,stop,normal car,hurry (commute or flight),50m,25km/h
12668,rainy,day,wet,elderly,watching phone,stop,truck,hurry (commute or flight),50m,25km/h
12673,rainy,day,wet,elderly,watching phone,stop,normal car,none,10m,25km/h
12676,rainy,day,wet,elderly,watching phone,stop,normal car,none,10m,50km/h
12695,rainy,day,wet,elderly,watching phone,moving orientation towards crosswalk,normal car,urgent (to hospital),50m,50km/h
12732,rainy,day,wet,elderly,watching phone,moving orientation towards crosswalk,normal car,none,100m,50km/h
12753,rainy,day,wet,elderly,watching phone,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),100m,25km/h
12757,rainy,day,wet,elderly,watching phone,moving orientation not towards crosswalk,truck,urgent (to hospital),10m,25km/h
12782,rainy,day,wet,elderly,watching phone,moving orientation not towards crosswalk,normal car,none,50m,25km/h
12784,rainy,day,wet,elderly,watching phone,moving orientation not towards crosswalk,normal car,none,10m,50km/h
12794,rainy,day,wet,elderly,watching phone,moving orientation not towards crosswalk,truck,none,50m,25km/h
12812,rainy,day,wet,elderly,talking to someone,stop,truck,urgent (to hospital),50m,25km/h
12823,rainy,day,wet,elderly,talking to someone,stop,emergency vehicle,hurry (commute or flight),10m,25km/h
12830,rainy,day,wet,elderly,talking to someone,stop,truck,hurry (commute or flight),50m,25km/h
12839,rainy,day,wet,elderly,talking to someone,stop,normal car,none,50m,50km/h
12842,rainy,day,wet,elderly,talking to someone,stop,emergency vehicle,none,50m,25km/h
12898,rainy,day,wet,elderly,talking to someone,moving orientation towards crosswalk,emergency vehicle,none,10m,50km/h
12899,rainy,day,wet,elderly,talking to someone,moving orientation towards crosswalk,emergency vehicle,none,50m,50km/h
12901,rainy,day,wet,elderly,talking to someone,moving orientation towards crosswalk,truck,none,10m,25km/h
12912,rainy,day,wet,elderly,talking to someone,moving orientation not towards crosswalk,normal car,urgent (to hospital),100m,50km/h
12913,rainy,day,wet,elderly,talking to someone,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),10m,25km/h
12927,rainy,day,wet,elderly,talking to someone,moving orientation not towards crosswalk,normal car,hurry (commute or flight),100m,25km/h
12954,rainy,day,wet,elderly,talking to someone,moving orientation not towards crosswalk,emergency vehicle,none,100m,50km/h
12966,rainy,day,wet,elderly,looking around,stop,normal car,urgent (to hospital),100m,50km/h
12989,rainy,day,wet,elderly,looking around,stop,emergency vehicle,hurry (commute or flight),50m,50km/h
13001,rainy,day,wet,elderly,looking around,stop,normal car,none,50m,50km/h
13012,rainy,day,wet,elderly,looking around,stop,truck,none,10m,50km/h
13036,rainy,day,wet,elderly,looking around,moving orientation towards crosswalk,normal car,hurry (commute or flight),10m,50km/h
13063,rainy,day,wet,elderly,looking around,moving orientation towards crosswalk,truck,none,10m,25km/h
13064,rainy,day,wet,elderly,looking around,moving orientation towards crosswalk,truck,none,50m,25km/h
13065,rainy,day,wet,elderly,looking around,moving orientation towards crosswalk,truck,none,100m,25km/h
13067,rainy,day,wet,elderly,looking around,moving orientation towards crosswalk,truck,none,50m,50km/h
13074,rainy,day,wet,elderly,looking around,moving orientation not towards crosswalk,normal car,urgent (to hospital),100m,50km/h
13095,rainy,day,wet,elderly,looking around,moving orientation not towards crosswalk,emergency vehicle,hurry (commute or flight),100m,25km/h
13104,rainy,day,wet,elderly,looking around,moving orientation not towards crosswalk,truck,hurry (commute or flight),100m,50km/h
13124,rainy,day,wet,police,watching phone,stop,normal car,urgent (to hospital),50m,25km/h
13148,rainy,day,wet,police,watching phone,stop,emergency vehicle,hurry (commute or flight),50m,25km/h
13152,rainy,day,wet,police,watching phone,stop,emergency vehicle,hurry (commute or flight),100m,50km/h
13155,rainy,day,wet,police,watching phone,stop,truck,hurry (commute or flight),100m,25km/h
13192,rainy,day,wet,police,watching phone,moving orientation towards crosswalk,truck,urgent (to hospital),10m,50km/h
13196,rainy,day,wet,police,watching phone,moving orientation towards crosswalk,normal car,hurry (commute or flight),50m,25km/h
13198,rainy,day,wet,police,watching phone,moving orientation towards crosswalk,normal car,hurry (commute or flight),10m,50km/h
13218,rainy,day,wet,police,watching phone,moving orientation towards crosswalk,normal car,none,100m,50km/h
13223,rainy,day,wet,police,watching phone,moving orientation towards crosswalk,emergency vehicle,none,50m,50km/h
13229,rainy,day,wet,police,watching phone,moving orientation towards crosswalk,truck,none,50m,50km/h
13230,rainy,day,wet,police,watching phone,moving orientation towards crosswalk,truck,none,100m,50km/h
13239,rainy,day,wet,police,watching phone,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),100m,25km/h
13264,rainy,day,wet,police,watching phone,moving orientation not towards crosswalk,truck,hurry (commute or flight),10m,50km/h
13266,rainy,day,wet,police,watching phone,moving orientation not towards crosswalk,truck,hurry (commute or flight),100m,50km/h
13278,rainy,day,wet,police,watching phone,moving orientation not towards crosswalk,emergency vehicle,none,100m,50km/h
13307,rainy,day,wet,police,talking to someone,stop,normal car,hurry (commute or flight),50m,50km/h
13310,rainy,day,wet,police,talking to someone,stop,emergency vehicle,hurry (commute or flight),50m,25km/h
13323,rainy,day,wet,police,talking to someone,stop,normal car,none,100m,25km/h
13329,rainy,day,wet,police,talking to someone,stop,emergency vehicle,none,100m,25km/h
13336,rainy,day,wet,police,talking to someone,stop,truck,none,10m,50km/h
13339,rainy,day,wet,police,talking to someone,moving orientation towards crosswalk,normal car,urgent (to hospital),10m,25km/h
13355,rainy,day,wet,police,talking to someone,moving orientation towards crosswalk,truck,urgent (to hospital),50m,50km/h
13357,rainy,day,wet,police,talking to someone,moving orientation towards crosswalk,normal car,hurry (commute or flight),10m,25km/h
13366,rainy,day,wet,police,talking to someone,moving orientation towards crosswalk,emergency vehicle,hurry (commute or flight),10m,50km/h
13368,rainy,day,wet,police,talking to someone,moving orientation towards crosswalk,emergency vehicle,hurry (commute or flight),100m,50km/h
13425,rainy,day,wet,police,talking to someone,moving orientation not towards crosswalk,truck,hurry (commute or flight),100m,25km/h
13428,rainy,day,wet,police,talking to someone,moving orientation not towards crosswalk,truck,hurry (commute or flight),100m,50km/h
13450,rainy,day,wet,police,looking around,stop,normal car,urgent (to hospital),10m,50km/h
13495,rainy,day,wet,police,looking around,stop,truck,none,10m,25km/h
13496,rainy,day,wet,police,looking around,stop,truck,none,50m,25km/h
13498,rainy,day,wet,police,looking around,stop,truck,none,10m,50km/h
13500,rainy,day,wet,police,looking around,stop,truck,none,100m,50km/h
13526,rainy,day,wet,police,looking around,moving orientation towards crosswalk,emergency vehicle,hurry (commute or flight),50m,25km/h
13533,rainy,day,wet,police,looking around,moving orientation towards crosswalk,truck,hurry (commute or flight),100m,25km/h
13550,rainy,day,wet,police,looking around,moving orientation towards crosswalk,truck,none,50m,25km/h
13554,rainy,day,wet,police,looking around,moving orientation towards crosswalk,truck,none,100m,50km/h
13567,rainy,day,wet,police,looking around,moving orientation not towards crosswalk,truck,urgent (to hospital),10m,25km/h
13583,rainy,day,wet,police,looking around,moving orientation not towards crosswalk,emergency vehicle,hurry (commute or flight),50m,50km/h
13590,rainy,day,wet,police,looking around,moving orientation not towards crosswalk,truck,hurry (commute or flight),100m,50km/h
13604,rainy,day,wet,police,looking around,moving orientation not towards crosswalk,truck,none,50m,25km/h
13610,rainy,day,wet,pregnant,watching phone,stop,normal car,urgent (to hospital),50m,25km/h
13698,rainy,day,wet,pregnant,watching phone,moving orientation towards crosswalk,truck,hurry (commute or flight),100m,50km/h
13727,rainy,day,wet,pregnant,watching phone,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),50m,50km/h
13746,rainy,day,wet,pregnant,watching phone,moving orientation not towards crosswalk,emergency vehicle,hurry (commute or flight),100m,50km/h
13759,rainy,day,wet,pregnant,watching phone,moving orientation not towards crosswalk,emergency vehicle,none,10m,25km/h
13777,rainy,day,wet,pregnant,talking to someone,stop,emergency vehicle,urgent (to hospital),10m,25km/h
13796,rainy,day,wet,pregnant,talking to someone,stop,emergency vehicle,hurry (commute or flight),50m,25km/h
13810,rainy,day,wet,pregnant,talking to someone,stop,normal car,none,10m,50km/h
13818,rainy,day,wet,pregnant,talking to someone,stop,emergency vehicle,none,100m,50km/h
13820,rainy,day,wet,pregnant,talking to someone,stop,truck,none,50m,25km/h
13821,rainy,day,wet,pregnant,talking to someone,stop,truck,none,100m,25km/h
13837,rainy,day,wet,pregnant,talking to someone,moving orientation towards crosswalk,truck,urgent (to hospital),10m,25km/h
13838,rainy,day,wet,pregnant,talking to someone,moving orientation towards crosswalk,truck,urgent (to hospital),50m,25km/h
13871,rainy,day,wet,pregnant,talking to someone,moving orientation towards crosswalk,emergency vehicle,none,50m,50km/h
13872,rainy,day,wet,pregnant,talking to someone,moving orientation towards crosswalk,emergency vehicle,none,100m,50km/h
13876,rainy,day,wet,pregnant,talking to someone,moving orientation towards crosswalk,truck,none,10m,50km/h
13899,rainy,day,wet,pregnant,talking to someone,moving orientation not towards crosswalk,normal car,hurry (commute or flight),100m,25km/h
13902,rainy,day,wet,pregnant,talking to someone,moving orientation not towards crosswalk,normal car,hurry (commute or flight),100m,50km/h
13928,rainy,day,wet,pregnant,talking to someone,moving orientation not towards crosswalk,truck,none,50m,25km/h
13936,rainy,day,wet,pregnant,looking around,stop,normal car,urgent (to hospital),10m,50km/h
13942,rainy,day,wet,pregnant,looking around,stop,emergency vehicle,urgent (to hospital),10m,50km/h
13943,rainy,day,wet,pregnant,looking around,stop,emergency vehicle,urgent (to hospital),50m,50km/h
13955,rainy,day,wet,pregnant,looking around,stop,normal car,hurry (commute or flight),50m,50km/h
13986,rainy,day,wet,pregnant,looking around,stop,truck,none,100m,50km/h
14002,rainy,day,wet,pregnant,looking around,moving orientation towards crosswalk,truck,urgent (to hospital),10m,50km/h
14030,rainy,day,wet,pregnant,looking around,moving orientation towards crosswalk,emergency vehicle,none,50m,25km/h
14041,rainy,day,wet,pregnant,looking around,moving orientation not towards crosswalk,normal car,urgent (to hospital),10m,25km/h
14046,rainy,day,wet,pregnant,looking around,moving orientation not towards crosswalk,normal car,urgent (to hospital),100m,50km/h
14051,rainy,day,wet,pregnant,looking around,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),50m,50km/h
14055,rainy,day,wet,pregnant,looking around,moving orientation not towards crosswalk,truck,urgent (to hospital),100m,25km/h
14069,rainy,day,wet,pregnant,looking around,moving orientation not towards crosswalk,emergency vehicle,hurry (commute or flight),50m,50km/h
14074,rainy,day,wet,pregnant,looking around,moving orientation not towards crosswalk,truck,hurry (commute or flight),10m,50km/h
14085,rainy,day,wet,pregnant,looking around,moving orientation not towards crosswalk,emergency vehicle,none,100m,25km/h
14096,rainy,day,wet,college student,watching phone,stop,normal car,urgent (to hospital),50m,25km/h
14133,rainy,day,wet,college student,watching phone,stop,normal car,none,100m,25km/h
14147,rainy,day,wet,college student,watching phone,stop,truck,none,50m,50km/h
14152,rainy,day,wet,college student,watching phone,moving orientation towards crosswalk,normal car,urgent (to hospital),10m,50km/h
14174,rainy,day,wet,college student,watching phone,moving orientation towards crosswalk,emergency vehicle,hurry (commute or flight),50m,25km/h
14180,rainy,day,wet,college student,watching phone,moving orientation towards crosswalk,truck,hurry (commute or flight),50m,25km/h
14222,rainy,day,wet,college student,watching phone,moving orientation not towards crosswalk,normal car,hurry (commute or flight),50m,25km/h
14230,rainy,day,wet,college student,watching phone,moving orientation not towards crosswalk,emergency vehicle,hurry (commute or flight),10m,50km/h
14245,rainy,day,wet,college student,watching phone,moving orientation not towards crosswalk,emergency vehicle,none,10m,25km/h
14264,rainy,day,wet,college student,talking to someone,stop,emergency vehicle,urgent (to hospital),50m,25km/h
14294,rainy,day,wet,college student,talking to someone,stop,normal car,none,50m,25km/h
14318,rainy,day,wet,college student,talking to someone,moving orientation towards crosswalk,emergency vehicle,urgent (to hospital),50m,25km/h
14338,rainy,day,wet,college student,talking to someone,moving orientation towards crosswalk,emergency vehicle,hurry (commute or flight),10m,50km/h
14362,rainy,day,wet,college student,talking to someone,moving orientation towards crosswalk,truck,none,10m,50km/h
14372,rainy,day,wet,college student,talking to someone,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),50m,25km/h
14375,rainy,day,wet,college student,talking to someone,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),50m,50km/h
