id,weather,time,road_condition,bicycle_front_space,bicycle_rider,bicycle_position,dist_bicycle,ego_vehicle_speed,ego_role,occupant_requirement,following_vehicle
11974,rainy,day,dry,50m,adult,right of the lane,100m,25km/h,emergency vehicle,none,emergency vehicle
11998,rainy,day,dry,50m,adult,right of the lane,10m,50km/h,normal car,urgent (to hospital),emergency vehicle
12011,rainy,day,dry,50m,children,middle of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),emergency vehicle
12026,rainy,day,dry,50m,adult,right of the lane,10m,50km/h,normal car,hurry (commute or flight),none
12033,rainy,day,dry,50m,adult,middle of the lane,10m,50km/h,normal car,hurry (commute or flight),emergency vehicle
12036,rainy,day,dry,50m,children,right of the lane,10m,50km/h,normal car,hurry (commute or flight),emergency vehicle
12039,rainy,day,dry,50m,children,middle of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),none
12059,rainy,day,dry,50m,children,middle of the lane,10m,50km/h,truck,hurry (commute or flight),emergency vehicle
12074,rainy,day,dry,50m,adult,right of the lane,10m,50km/h,emergency vehicle,none,none
12108,rainy,day,dry,50m,children,right of the lane,50m,50km/h,normal car,urgent (to hospital),emergency vehicle
12115,rainy,day,dry,50m,children,middle of the lane,50m,50km/h,emergency vehicle,urgent (to hospital),normal car
12126,rainy,day,dry,50m,adult,right of the lane,50m,50km/h,truck,urgent (to hospital),normal car
12165,rainy,day,dry,50m,adult,middle of the lane,50m,50km/h,truck,hurry (commute or flight),emergency vehicle
12171,rainy,day,dry,50m,children,middle of the lane,50m,50km/h,normal car,none,none
12177,rainy,day,dry,50m,adult,middle of the lane,50m,50km/h,normal car,none,emergency vehicle
12201,rainy,day,dry,50m,adult,middle of the lane,50m,50km/h,truck,none,emergency vehicle
12215,rainy,day,dry,50m,children,middle of the lane,100m,50km/h,normal car,urgent (to hospital),emergency vehicle
12218,rainy,day,dry,50m,adult,right of the lane,100m,50km/h,emergency vehicle,urgent (to hospital),none
12236,rainy,day,dry,50m,children,right of the lane,100m,50km/h,truck,urgent (to hospital),normal car
12269,rainy,day,dry,50m,adult,middle of the lane,100m,50km/h,truck,hurry (commute or flight),normal car
12284,rainy,day,dry,50m,children,right of the lane,100m,50km/h,normal car,none,normal car
12291,rainy,day,dry,50m,children,middle of the lane,100m,50km/h,emergency vehicle,none,none
12292,rainy,day,dry,50m,children,right of the lane,100m,50km/h,emergency vehicle,none,none
12310,rainy,day,dry,50m,adult,right of the lane,100m,50km/h,truck,none,emergency vehicle
12316,rainy,day,dry,20m,children,right of the lane,10m,25km/h,normal car,urgent (to hospital),none
12327,rainy,day,dry,20m,children,middle of the lane,10m,25km/h,emergency vehicle,urgent (to hospital),none
12341,rainy,day,dry,20m,adult,middle of the lane,10m,25km/h,truck,urgent (to hospital),normal car
12344,rainy,day,dry,20m,children,right of the lane,10m,25km/h,truck,urgent (to hospital),normal car
12345,rainy,day,dry,20m,adult,middle of the lane,10m,25km/h,truck,urgent (to hospital),emergency vehicle
12358,rainy,day,dry,20m,adult,right of the lane,10m,25km/h,normal car,hurry (commute or flight),emergency vehicle
12372,rainy,day,dry,20m,children,right of the lane,10m,25km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
12390,rainy,day,dry,20m,adult,right of the lane,10m,25km/h,normal car,none,normal car
12397,rainy,day,dry,20m,adult,middle of the lane,10m,25km/h,emergency vehicle,none,none
12399,rainy,day,dry,20m,children,middle of the lane,10m,25km/h,emergency vehicle,none,none
12420,rainy,day,dry,20m,children,right of the lane,10m,25km/h,truck,none,emergency vehicle
12440,rainy,day,dry,20m,children,right of the lane,50m,25km/h,emergency vehicle,urgent (to hospital),normal car
12441,rainy,day,dry,20m,adult,middle of the lane,50m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
12458,rainy,day,dry,20m,adult,right of the lane,50m,25km/h,normal car,hurry (commute or flight),none
12483,rainy,day,dry,20m,children,middle of the lane,50m,25km/h,truck,hurry (commute or flight),none
12500,rainy,day,dry,20m,children,right of the lane,50m,25km/h,normal car,none,normal car
12506,rainy,day,dry,20m,adult,right of the lane,50m,25km/h,emergency vehicle,none,none
12521,rainy,day,dry,20m,adult,middle of the lane,50m,25km/h,truck,none,normal car
12527,rainy,day,dry,20m,children,middle of the lane,50m,25km/h,truck,none,emergency vehicle
12555,rainy,day,dry,20m,children,middle of the lane,100m,25km/h,truck,urgent (to hospital),none
12559,rainy,day,dry,20m,children,middle of the lane,100m,25km/h,truck,urgent (to hospital),normal car
12578,rainy,day,dry,20m,adult,right of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),none
12594,rainy,day,dry,20m,adult,right of the lane,100m,25km/h,truck,hurry (commute or flight),normal car
12595,rainy,day,dry,20m,children,middle of the lane,100m,25km/h,truck,hurry (commute or flight),normal car
12627,rainy,day,dry,20m,children,middle of the lane,100m,25km/h,truck,none,none
12631,rainy,day,dry,20m,children,middle of the lane,100m,25km/h,truck,none,normal car
12632,rainy,day,dry,20m,children,right of the lane,100m,25km/h,truck,none,normal car
12637,rainy,day,dry,20m,adult,middle of the lane,10m,50km/h,normal car,urgent (to hospital),none
12670,rainy,day,dry,20m,adult,right of the lane,10m,50km/h,truck,urgent (to hospital),emergency vehicle
12702,rainy,day,dry,20m,adult,right of the lane,10m,50km/h,truck,hurry (commute or flight),normal car
12724,rainy,day,dry,20m,children,right of the lane,10m,50km/h,emergency vehicle,none,none
12727,rainy,day,dry,20m,children,middle of the lane,10m,50km/h,emergency vehicle,none,normal car
12746,rainy,day,dry,20m,adult,right of the lane,50m,50km/h,normal car,urgent (to hospital),none
12754,rainy,day,dry,20m,adult,right of the lane,50m,50km/h,normal car,urgent (to hospital),emergency vehicle
12763,rainy,day,dry,20m,children,middle of the lane,50m,50km/h,emergency vehicle,urgent (to hospital),normal car
12839,rainy,day,dry,20m,children,middle of the lane,50m,50km/h,emergency vehicle,none,emergency vehicle
12845,rainy,day,dry,20m,adult,middle of the lane,50m,50km/h,truck,none,normal car
12893,rainy,day,dry,20m,adult,middle of the lane,100m,50km/h,normal car,hurry (commute or flight),normal car
12898,rainy,day,dry,20m,adult,right of the lane,100m,50km/h,normal car,hurry (commute or flight),emergency vehicle
12899,rainy,day,dry,20m,children,middle of the lane,100m,50km/h,normal car,hurry (commute or flight),emergency vehicle
12909,rainy,day,dry,20m,adult,middle of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
12923,rainy,day,dry,20m,children,middle of the lane,100m,50km/h,truck,hurry (commute or flight),emergency vehicle
12934,rainy,day,dry,20m,adult,right of the lane,100m,50km/h,normal car,none,emergency vehicle
12935,rainy,day,dry,20m,children,middle of the lane,100m,50km/h,normal car,none,emergency vehicle
12940,rainy,day,dry,20m,children,right of the lane,100m,50km/h,emergency vehicle,none,none
12945,rainy,day,dry,20m,adult,middle of the lane,100m,50km/h,emergency vehicle,none,emergency vehicle
12959,rainy,day,dry,20m,children,middle of the lane,100m,50km/h,truck,none,emergency vehicle
12962,rainy,day,wet,free,adult,right of the lane,10m,25km/h,normal car,urgent (to hospital),none
12971,rainy,day,wet,free,children,middle of the lane,10m,25km/h,normal car,urgent (to hospital),emergency vehicle
12975,rainy,day,wet,free,children,middle of the lane,10m,25km/h,emergency vehicle,urgent (to hospital),none
13036,rainy,day,wet,free,children,right of the lane,10m,25km/h,normal car,none,none
13038,rainy,day,wet,free,adult,right of the lane,10m,25km/h,normal car,none,normal car
13043,rainy,day,wet,free,children,middle of the lane,10m,25km/h,normal car,none,emergency vehicle
13050,rainy,day,wet,free,adult,right of the lane,10m,25km/h,emergency vehicle,none,normal car
13054,rainy,day,wet,free,adult,right of the lane,10m,25km/h,emergency vehicle,none,emergency vehicle
13070,rainy,day,wet,free,adult,right of the lane,50m,25km/h,normal car,urgent (to hospital),none
13072,rainy,day,wet,free,children,right of the lane,50m,25km/h,normal car,urgent (to hospital),none
13078,rainy,day,wet,free,adult,right of the lane,50m,25km/h,normal car,urgent (to hospital),emergency vehicle
13087,rainy,day,wet,free,children,middle of the lane,50m,25km/h,emergency vehicle,urgent (to hospital),normal car
13099,rainy,day,wet,free,children,middle of the lane,50m,25km/h,truck,urgent (to hospital),normal car
13101,rainy,day,wet,free,adult,middle of the lane,50m,25km/h,truck,urgent (to hospital),emergency vehicle
13120,rainy,day,wet,free,children,right of the lane,50m,25km/h,emergency vehicle,hurry (commute or flight),none
13125,rainy,day,wet,free,adult,middle of the lane,50m,25km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
13142,rainy,day,wet,free,adult,right of the lane,50m,25km/h,normal car,none,none
13165,rainy,day,wet,free,adult,middle of the lane,50m,25km/h,truck,none,none
13189,rainy,day,wet,free,adult,middle of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),none
13197,rainy,day,wet,free,adult,middle of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
13213,rainy,day,wet,free,adult,middle of the lane,100m,25km/h,normal car,hurry (commute or flight),none
13216,rainy,day,wet,free,children,right of the lane,100m,25km/h,normal car,hurry (commute or flight),none
13220,rainy,day,wet,free,children,right of the lane,100m,25km/h,normal car,hurry (commute or flight),normal car
13279,rainy,day,wet,free,children,middle of the lane,100m,25km/h,truck,none,normal car
13290,rainy,day,wet,free,adult,right of the lane,10m,50km/h,normal car,urgent (to hospital),normal car
13294,rainy,day,wet,free,adult,right of the lane,10m,50km/h,normal car,urgent (to hospital),emergency vehicle
13295,rainy,day,wet,free,children,middle of the lane,10m,50km/h,normal car,urgent (to hospital),emergency vehicle
13296,rainy,day,wet,free,children,right of the lane,10m,50km/h,normal car,urgent (to hospital),emergency vehicle
13315,rainy,day,wet,free,children,middle of the lane,10m,50km/h,truck,urgent (to hospital),normal car
13321,rainy,day,wet,free,adult,middle of the lane,10m,50km/h,normal car,hurry (commute or flight),none
13333,rainy,day,wet,free,adult,middle of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),none
13337,rainy,day,wet,free,adult,middle of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),normal car
13353,rainy,day,wet,free,adult,middle of the lane,10m,50km/h,truck,hurry (commute or flight),emergency vehicle
13359,rainy,day,wet,free,children,middle of the lane,10m,50km/h,normal car,none,none
13366,rainy,day,wet,free,adult,right of the lane,10m,50km/h,normal car,none,emergency vehicle
13368,rainy,day,wet,free,children,right of the lane,10m,50km/h,normal car,none,emergency vehicle
13374,rainy,day,wet,free,adult,right of the lane,10m,50km/h,emergency vehicle,none,normal car
13397,rainy,day,wet,free,adult,middle of the lane,50m,50km/h,normal car,urgent (to hospital),normal car
13422,rainy,day,wet,free,adult,right of the lane,50m,50km/h,truck,urgent (to hospital),normal car
13432,rainy,day,wet,free,children,right of the lane,50m,50km/h,normal car,hurry (commute or flight),none
13433,rainy,day,wet,free,adult,middle of the lane,50m,50km/h,normal car,hurry (commute or flight),normal car
13437,rainy,day,wet,free,adult,middle of the lane,50m,50km/h,normal car,hurry (commute or flight),emergency vehicle
13445,rainy,day,wet,free,adult,middle of the lane,50m,50km/h,emergency vehicle,hurry (commute or flight),normal car
13488,rainy,day,wet,free,children,right of the lane,50m,50km/h,emergency vehicle,none,emergency vehicle
13515,rainy,day,wet,free,children,middle of the lane,100m,50km/h,emergency vehicle,urgent (to hospital),none
13549,rainy,day,wet,free,adult,middle of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),none
13564,rainy,day,wet,free,children,right of the lane,100m,50km/h,truck,hurry (commute or flight),none
13574,rainy,day,wet,free,adult,right of the lane,100m,50km/h,normal car,none,none
13602,rainy,day,wet,free,adult,right of the lane,100m,50km/h,truck,none,normal car
13603,rainy,day,wet,free,children,middle of the lane,100m,50km/h,truck,none,normal car
13631,rainy,day,wet,100m,children,middle of the lane,10m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
13658,rainy,day,wet,100m,adult,right of the lane,10m,25km/h,emergency vehicle,hurry (commute or flight),none
13663,rainy,day,wet,100m,children,middle of the lane,10m,25km/h,emergency vehicle,hurry (commute or flight),normal car
13671,rainy,day,wet,100m,children,middle of the lane,10m,25km/h,truck,hurry (commute or flight),none
13675,rainy,day,wet,100m,children,middle of the lane,10m,25km/h,truck,hurry (commute or flight),normal car
13691,rainy,day,wet,100m,children,middle of the lane,10m,25km/h,normal car,none,emergency vehicle
13716,rainy,day,wet,100m,children,right of the lane,10m,25km/h,truck,none,emergency vehicle
13731,rainy,day,wet,100m,children,middle of the lane,50m,25km/h,emergency vehicle,urgent (to hospital),none
13742,rainy,day,wet,100m,adult,right of the lane,50m,25km/h,truck,urgent (to hospital),none
13755,rainy,day,wet,100m,children,middle of the lane,50m,25km/h,normal car,hurry (commute or flight),none
13756,rainy,day,wet,100m,children,right of the lane,50m,25km/h,normal car,hurry (commute or flight),none
13789,rainy,day,wet,100m,adult,middle of the lane,50m,25km/h,normal car,none,none
13821,rainy,day,wet,100m,adult,middle of the lane,50m,25km/h,truck,none,emergency vehicle
13826,rainy,day,wet,100m,adult,right of the lane,100m,25km/h,normal car,urgent (to hospital),none
13839,rainy,day,wet,100m,children,middle of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),none
13853,rainy,day,wet,100m,adult,middle of the lane,100m,25km/h,truck,urgent (to hospital),normal car
13874,rainy,day,wet,100m,adult,right of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),none
13889,rainy,day,wet,100m,adult,middle of the lane,100m,25km/h,truck,hurry (commute or flight),normal car
13890,rainy,day,wet,100m,adult,right of the lane,100m,25km/h,truck,hurry (commute or flight),normal car
13933,rainy,day,wet,100m,adult,middle of the lane,10m,50km/h,normal car,urgent (to hospital),none
13964,rainy,day,wet,100m,children,right of the lane,10m,50km/h,truck,urgent (to hospital),normal car
13967,rainy,day,wet,100m,children,middle of the lane,10m,50km/h,truck,urgent (to hospital),emergency vehicle
13979,rainy,day,wet,100m,children,middle of the lane,10m,50km/h,normal car,hurry (commute or flight),emergency vehicle
14007,rainy,day,wet,100m,children,middle of the lane,10m,50km/h,normal car,none,none
14009,rainy,day,wet,100m,adult,middle of the lane,10m,50km/h,normal car,none,normal car
14016,rainy,day,wet,100m,children,right of the lane,10m,50km/h,normal car,none,emergency vehicle
14035,rainy,day,wet,100m,children,middle of the lane,10m,50km/h,truck,none,normal car
14048,rainy,day,wet,100m,children,right of the lane,50m,50km/h,normal car,urgent (to hospital),normal car
14055,rainy,day,wet,100m,children,middle of the lane,50m,50km/h,emergency vehicle,urgent (to hospital),none
14074,rainy,day,wet,100m,adult,right of the lane,50m,50km/h,truck,urgent (to hospital),emergency vehicle
14091,rainy,day,wet,100m,children,middle of the lane,50m,50km/h,emergency vehicle,hurry (commute or flight),none
14102,rainy,day,wet,100m,adult,right of the lane,50m,50km/h,truck,hurry (commute or flight),none
14104,rainy,day,wet,100m,children,right of the lane,50m,50km/h,truck,hurry (commute or flight),none
14105,rainy,day,wet,100m,adult,middle of the lane,50m,50km/h,truck,hurry (commute or flight),normal car
14112,rainy,day,wet,100m,children,right of the lane,50m,50km/h,truck,hurry (commute or flight),emergency vehicle
14113,rainy,day,wet,100m,adult,middle of the lane,50m,50km/h,normal car,none,none
14122,rainy,day,wet,100m,adult,right of the lane,50m,50km/h,normal car,none,emergency vehicle
14134,rainy,day,wet,100m,adult,right of the lane,50m,50km/h,emergency vehicle,none,emergency vehicle
14150,rainy,day,wet,100m,adult,right of the lane,100m,50km/h,normal car,urgent (to hospital),none
14153,rainy,day,wet,100m,adult,middle of the lane,100m,50km/h,normal car,urgent (to hospital),normal car
14158,rainy,day,wet,100m,adult,right of the lane,100m,50km/h,normal car,urgent (to hospital),emergency vehicle
14165,rainy,day,wet,100m,adult,middle of the lane,100m,50km/h,emergency vehicle,urgent (to hospital),normal car
14172,rainy,day,wet,100m,children,right of the lane,100m,50km/h,emergency vehicle,urgent (to hospital),emergency vehicle
14175,rainy,day,wet,100m,children,middle of the lane,100m,50km/h,truck,urgent (to hospital),none
14194,rainy,day,wet,100m,adult,right of the lane,100m,50km/h,normal car,hurry (commute or flight),emergency vehicle
14198,rainy,day,wet,100m,adult,right of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),none
14268,rainy,day,wet,50m,children,right of the lane,10m,25km/h,normal car,urgent (to hospital),emergency vehicle
14269,rainy,day,wet,50m,adult,middle of the lane,10m,25km/h,emergency vehicle,urgent (to hospital),none
14273,rainy,day,wet,50m,adult,middle of the lane,10m,25km/h,emergency vehicle,urgent (to hospital),normal car
14286,rainy,day,wet,50m,adult,right of the lane,10m,25km/h,truck,urgent (to hospital),normal car
14300,rainy,day,wet,50m,children,right of the lane,10m,25km/h,normal car,hurry (commute or flight),normal car
14304,rainy,day,wet,50m,children,right of the lane,10m,25km/h,normal car,hurry (commute or flight),emergency vehicle
14369,rainy,day,wet,50m,adult,middle of the lane,50m,25km/h,normal car,urgent (to hospital),normal car
14401,rainy,day,wet,50m,adult,middle of the lane,50m,25km/h,normal car,hurry (commute or flight),none
14404,rainy,day,wet,50m,children,right of the lane,50m,25km/h,normal car,hurry (commute or flight),none
14430,rainy,day,wet,50m,adult,right of the lane,50m,25km/h,truck,hurry (commute or flight),normal car
14455,rainy,day,wet,50m,children,middle of the lane,50m,25km/h,emergency vehicle,none,normal car
14470,rainy,day,wet,50m,adult,right of the lane,50m,25km/h,truck,none,emergency vehicle
14478,rainy,day,wet,50m,adult,right of the lane,100m,25km/h,normal car,urgent (to hospital),normal car
14492,rainy,day,wet,50m,children,right of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),normal car
14493,rainy,day,wet,50m,adult,middle of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
14497,rainy,day,wet,50m,adult,middle of the lane,100m,25km/h,truck,urgent (to hospital),none
14500,rainy,day,wet,50m,children,right of the lane,100m,25km/h,truck,urgent (to hospital),none
14501,rainy,day,wet,50m,adult,middle of the lane,100m,25km/h,truck,urgent (to hospital),normal car
14519,rainy,day,wet,50m,children,middle of the lane,100m,25km/h,normal car,hurry (commute or flight),emergency vehicle
14561,rainy,day,wet,50m,adult,middle of the lane,100m,25km/h,emergency vehicle,none,normal car
14574,rainy,day,wet,50m,adult,right of the lane,100m,25km/h,truck,none,normal car
14594,rainy,day,wet,50m,adult,right of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),none
14615,rainy,day,wet,50m,children,middle of the lane,10m,50km/h,truck,urgent (to hospital),emergency vehicle
14620,rainy,day,wet,50m,children,right of the lane,10m,50km/h,normal car,hurry (commute or flight),none
14622,rainy,day,wet,50m,adult,right of the lane,10m,50km/h,normal car,hurry (commute or flight),normal car
14625,rainy,day,wet,50m,adult,middle of the lane,10m,50km/h,normal car,hurry (commute or flight),emergency vehicle
14629,rainy,day,wet,50m,adult,middle of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),none
14635,rainy,day,wet,50m,children,middle of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),normal car
14661,rainy,day,wet,50m,adult,middle of the lane,10m,50km/h,normal car,none,emergency vehicle
14673,rainy,day,wet,50m,adult,middle of the lane,10m,50km/h,emergency vehicle,none,emergency vehicle
14674,rainy,day,wet,50m,adult,right of the lane,10m,50km/h,emergency vehicle,none,emergency vehicle
14682,rainy,day,wet,50m,adult,right of the lane,10m,50km/h,truck,none,normal car
14715,rainy,day,wet,50m,children,middle of the lane,50m,50km/h,truck,urgent (to hospital),none
14718,rainy,day,wet,50m,adult,right of the lane,50m,50km/h,truck,urgent (to hospital),normal car
14721,rainy,day,wet,50m,adult,middle of the lane,50m,50km/h,truck,urgent (to hospital),emergency vehicle
14727,rainy,day,wet,50m,children,middle of the lane,50m,50km/h,normal car,hurry (commute or flight),none
14730,rainy,day,wet,50m,adult,right of the lane,50m,50km/h,normal car,hurry (commute or flight),normal car
14734,rainy,day,wet,50m,adult,right of the lane,50m,50km/h,normal car,hurry (commute or flight),emergency vehicle
14774,rainy,day,wet,50m,adult,right of the lane,50m,50km/h,emergency vehicle,none,none
14790,rainy,day,wet,50m,adult,right of the lane,50m,50km/h,truck,none,normal car
14834,rainy,day,wet,50m,adult,right of the lane,100m,50km/h,normal car,hurry (commute or flight),none
14836,rainy,day,wet,50m,children,right of the lane,100m,50km/h,normal car,hurry (commute or flight),none
14841,rainy,day,wet,50m,adult,middle of the lane,100m,50km/h,normal car,hurry (commute or flight),emergency vehicle
14845,rainy,day,wet,50m,adult,middle of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),none
14851,rainy,day,wet,50m,children,middle of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),normal car
14861,rainy,day,wet,50m,adult,middle of the lane,100m,50km/h,truck,hurry (commute or flight),normal car
14877,rainy,day,wet,50m,adult,middle of the lane,100m,50km/h,normal car,none,emergency vehicle
14880,rainy,day,wet,50m,children,right of the lane,100m,50km/h,normal car,none,emergency vehicle
14882,rainy,day,wet,50m,adult,right of the lane,100m,50km/h,emergency vehicle,none,none
14888,rainy,day,wet,50m,children,right of the lane,100m,50km/h,emergency vehicle,none,normal car
14908,rainy,day,wet,20m,children,right of the lane,10m,25km/h,normal car,urgent (to hospital),none
14919,rainy,day,wet,20m,children,middle of the lane,10m,25km/h,emergency vehicle,urgent (to hospital),none
14922,rainy,day,wet,20m,adult,right of the lane,10m,25km/h,emergency vehicle,urgent (to hospital),normal car
14930,rainy,day,wet,20m,adult,right of the lane,10m,25km/h,truck,urgent (to hospital),none
14945,rainy,day,wet,20m,adult,middle of the lane,10m,25km/h,normal car,hurry (commute or flight),normal car
14953,rainy,day,wet,20m,adult,middle of the lane,10m,25km/h,emergency vehicle,hurry (commute or flight),none
14954,rainy,day,wet,20m,adult,right of the lane,10m,25km/h,emergency vehicle,hurry (commute or flight),none
14979,rainy,day,wet,20m,children,middle of the lane,10m,25km/h,normal car,none,none
15006,rainy,day,wet,20m,adult,right of the lane,10m,25km/h,truck,none,normal car
15015,rainy,day,wet,20m,children,middle of the lane,50m,25km/h,normal car,urgent (to hospital),none
15017,rainy,day,wet,20m,adult,middle of the lane,50m,25km/h,normal car,urgent (to hospital),normal car
15019,rainy,day,wet,20m,children,middle of the lane,50m,25km/h,normal car,urgent (to hospital),normal car
15044,rainy,day,wet,20m,children,right of the lane,50m,25km/h,truck,urgent (to hospital),normal car
15050,rainy,day,wet,20m,adult,right of the lane,50m,25km/h,normal car,hurry (commute or flight),none
15068,rainy,day,wet,20m,children,right of the lane,50m,25km/h,emergency vehicle,hurry (commute or flight),normal car
15091,rainy,day,wet,20m,children,middle of the lane,50m,25km/h,normal car,none,normal car
15105,rainy,day,wet,20m,adult,middle of the lane,50m,25km/h,emergency vehicle,none,emergency vehicle
15106,rainy,day,wet,20m,adult,right of the lane,50m,25km/h,emergency vehicle,none,emergency vehicle
15110,rainy,day,wet,20m,adult,right of the lane,50m,25km/h,truck,none,none
15121,rainy,day,wet,20m,adult,middle of the lane,100m,25km/h,normal car,urgent (to hospital),none
15135,rainy,day,wet,20m,children,middle of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),none
15143,rainy,day,wet,20m,children,middle of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
15147,rainy,day,wet,20m,children,middle of the lane,100m,25km/h,truck,urgent (to hospital),none
15177,rainy,day,wet,20m,adult,middle of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
15202,rainy,day,wet,20m,adult,right of the lane,100m,25km/h,normal car,none,emergency vehicle
15205,rainy,day,wet,20m,adult,middle of the lane,100m,25km/h,emergency vehicle,none,none
15245,rainy,day,wet,20m,adult,middle of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),normal car
15259,rainy,day,wet,20m,children,middle of the lane,10m,50km/h,truck,urgent (to hospital),normal car
15281,rainy,day,wet,20m,adult,middle of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),normal car
15286,rainy,day,wet,20m,adult,right of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
15300,rainy,day,wet,20m,children,right of the lane,10m,50km/h,truck,hurry (commute or flight),emergency vehicle
15364,rainy,day,wet,20m,children,right of the lane,50m,50km/h,truck,urgent (to hospital),none
15417,rainy,day,wet,20m,adult,middle of the lane,50m,50km/h,normal car,none,emergency vehicle
15420,rainy,day,wet,20m,children,right of the lane,50m,50km/h,normal car,none,emergency vehicle
15422,rainy,day,wet,20m,adult,right of the lane,50m,50km/h,emergency vehicle,none,none
15427,rainy,day,wet,20m,children,middle of the lane,50m,50km/h,emergency vehicle,none,normal car
15443,rainy,day,wet,20m,children,middle of the lane,50m,50km/h,truck,none,emergency vehicle
15465,rainy,day,wet,20m,adult,middle of the lane,100m,50km/h,emergency vehicle,urgent (to hospital),emergency vehicle
15480,rainy,day,wet,20m,children,right of the lane,100m,50km/h,truck,urgent (to hospital),emergency vehicle
15491,rainy,day,wet,20m,children,middle of the lane,100m,50km/h,normal car,hurry (commute or flight),emergency vehicle
15532,rainy,day,wet,20m,children,right of the lane,100m,50km/h,emergency vehicle,none,none
15533,rainy,day,wet,20m,adult,middle of the lane,100m,50km/h,emergency vehicle,none,normal car
15547,rainy,day,wet,20m,children,middle of the lane,100m,50km/h,truck,none,normal car
15571,rainy,night,dry,free,children,middle of the lane,10m,25km/h,emergency vehicle,urgent (to hospital),normal car
15579,rainy,night,dry,free,children,middle of the lane,10m,25km/h,truck,urgent (to hospital),none
15594,rainy,night,dry,free,adult,right of the lane,10m,25km/h,normal car,hurry (commute or flight),normal car
15603,rainy,night,dry,free,children,middle of the lane,10m,25km/h,emergency vehicle,hurry (commute or flight),none
15608,rainy,night,dry,free,children,right of the lane,10m,25km/h,emergency vehicle,hurry (commute or flight),normal car
15632,rainy,night,dry,free,children,right of the lane,10m,25km/h,normal car,none,normal car
15705,rainy,night,dry,free,adult,middle of the lane,50m,25km/h,normal car,hurry (commute or flight),emergency vehicle
15707,rainy,night,dry,free,children,middle of the lane,50m,25km/h,normal car,hurry (commute or flight),emergency vehicle
15775,rainy,night,dry,free,children,middle of the lane,100m,25km/h,normal car,urgent (to hospital),normal car
15777,rainy,night,dry,free,adult,middle of the lane,100m,25km/h,normal car,urgent (to hospital),emergency vehicle
15790,rainy,night,dry,free,adult,right of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
15792,rainy,night,dry,free,children,right of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
15795,rainy,night,dry,free,children,middle of the lane,100m,25km/h,truck,urgent (to hospital),none
15818,rainy,night,dry,free,adult,right of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),none
15842,rainy,night,dry,free,adult,right of the lane,100m,25km/h,normal car,none,none
15860,rainy,night,dry,free,children,right of the lane,100m,25km/h,emergency vehicle,none,normal car
15872,rainy,night,dry,free,children,right of the lane,100m,25km/h,truck,none,normal car
15873,rainy,night,dry,free,adult,middle of the lane,100m,25km/h,truck,none,emergency vehicle
15885,rainy,night,dry,free,adult,middle of the lane,10m,50km/h,normal car,urgent (to hospital),emergency vehicle
15896,rainy,night,dry,free,children,right of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),normal car
15904,rainy,night,dry,free,children,right of the lane,10m,50km/h,truck,urgent (to hospital),none
15919,rainy,night,dry,free,children,middle of the lane,10m,50km/h,normal car,hurry (commute or flight),normal car
15930,rainy,night,dry,free,adult,right of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),normal car
15944,rainy,night,dry,free,children,right of the lane,10m,50km/h,truck,hurry (commute or flight),normal car
15949,rainy,night,dry,free,adult,middle of the lane,10m,50km/h,normal car,none,none
15956,rainy,night,dry,free,children,right of the lane,10m,50km/h,normal car,none,normal car
15957,rainy,night,dry,free,adult,middle of the lane,10m,50km/h,normal car,none,emergency vehicle
