id,weather,time,road_condition,bicycle_front_space,bicycle_rider,bicycle_position,dist_bicycle,ego_vehicle_speed,ego_role,occupant_requirement,following_vehicle
19461,rainy,night,wet,50m,adult,middle of the lane,10m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
19462,rainy,night,wet,50m,adult,right of the lane,10m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
19463,rainy,night,wet,50m,children,middle of the lane,10m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
19464,rainy,night,wet,50m,children,right of the lane,10m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
19465,rainy,night,wet,50m,adult,middle of the lane,10m,25km/h,truck,urgent (to hospital),none
19466,rainy,night,wet,50m,adult,right of the lane,10m,25km/h,truck,urgent (to hospital),none
19467,rainy,night,wet,50m,children,middle of the lane,10m,25km/h,truck,urgent (to hospital),none
19468,rainy,night,wet,50m,children,right of the lane,10m,25km/h,truck,urgent (to hospital),none
19469,rainy,night,wet,50m,adult,middle of the lane,10m,25km/h,truck,urgent (to hospital),normal car
19470,rainy,night,wet,50m,adult,right of the lane,10m,25km/h,truck,urgent (to hospital),normal car
19471,rainy,night,wet,50m,children,middle of the lane,10m,25km/h,truck,urgent (to hospital),normal car
19472,rainy,night,wet,50m,children,right of the lane,10m,25km/h,truck,urgent (to hospital),normal car
19473,rainy,night,wet,50m,adult,middle of the lane,10m,25km/h,truck,urgent (to hospital),emergency vehicle
19474,rainy,night,wet,50m,adult,right of the lane,10m,25km/h,truck,urgent (to hospital),emergency vehicle
19475,rainy,night,wet,50m,children,middle of the lane,10m,25km/h,truck,urgent (to hospital),emergency vehicle
19476,rainy,night,wet,50m,children,right of the lane,10m,25km/h,truck,urgent (to hospital),emergency vehicle
19477,rainy,night,wet,50m,adult,middle of the lane,10m,25km/h,normal car,hurry (commute or flight),none
19478,rainy,night,wet,50m,adult,right of the lane,10m,25km/h,normal car,hurry (commute or flight),none
19479,rainy,night,wet,50m,children,middle of the lane,10m,25km/h,normal car,hurry (commute or flight),none
19480,rainy,night,wet,50m,children,right of the lane,10m,25km/h,normal car,hurry (commute or flight),none
19481,rainy,night,wet,50m,adult,middle of the lane,10m,25km/h,normal car,hurry (commute or flight),normal car
19482,rainy,night,wet,50m,adult,right of the lane,10m,25km/h,normal car,hurry (commute or flight),normal car
19483,rainy,night,wet,50m,children,middle of the lane,10m,25km/h,normal car,hurry (commute or flight),normal car
19484,rainy,night,wet,50m,children,right of the lane,10m,25km/h,normal car,hurry (commute or flight),normal car
19485,rainy,night,wet,50m,adult,middle of the lane,10m,25km/h,normal car,hurry (commute or flight),emergency vehicle
19486,rainy,night,wet,50m,adult,right of the lane,10m,25km/h,normal car,hurry (commute or flight),emergency vehicle
19487,rainy,night,wet,50m,children,middle of the lane,10m,25km/h,normal car,hurry (commute or flight),emergency vehicle
19488,rainy,night,wet,50m,children,right of the lane,10m,25km/h,normal car,hurry (commute or flight),emergency vehicle
19489,rainy,night,wet,50m,adult,middle of the lane,10m,25km/h,emergency vehicle,hurry (commute or flight),none
19490,rainy,night,wet,50m,adult,right of the lane,10m,25km/h,emergency vehicle,hurry (commute or flight),none
19491,rainy,night,wet,50m,children,middle of the lane,10m,25km/h,emergency vehicle,hurry (commute or flight),none
19492,rainy,night,wet,50m,children,right of the lane,10m,25km/h,emergency vehicle,hurry (commute or flight),none
19493,rainy,night,wet,50m,adult,middle of the lane,10m,25km/h,emergency vehicle,hurry (commute or flight),normal car
19494,rainy,night,wet,50m,adult,right of the lane,10m,25km/h,emergency vehicle,hurry (commute or flight),normal car
19495,rainy,night,wet,50m,children,middle of the lane,10m,25km/h,emergency vehicle,hurry (commute or flight),normal car
19496,rainy,night,wet,50m,children,right of the lane,10m,25km/h,emergency vehicle,hurry (commute or flight),normal car
19497,rainy,night,wet,50m,adult,middle of the lane,10m,25km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
19498,rainy,night,wet,50m,adult,right of the lane,10m,25km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
19499,rainy,night,wet,50m,children,middle of the lane,10m,25km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
19500,rainy,night,wet,50m,children,right of the lane,10m,25km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
19501,rainy,night,wet,50m,adult,middle of the lane,10m,25km/h,truck,hurry (commute or flight),none
19502,rainy,night,wet,50m,adult,right of the lane,10m,25km/h,truck,hurry (commute or flight),none
19503,rainy,night,wet,50m,children,middle of the lane,10m,25km/h,truck,hurry (commute or flight),none
19504,rainy,night,wet,50m,children,right of the lane,10m,25km/h,truck,hurry (commute or flight),none
19505,rainy,night,wet,50m,adult,middle of the lane,10m,25km/h,truck,hurry (commute or flight),normal car
19506,rainy,night,wet,50m,adult,right of the lane,10m,25km/h,truck,hurry (commute or flight),normal car
19507,rainy,night,wet,50m,children,middle of the lane,10m,25km/h,truck,hurry (commute or flight),normal car
19508,rainy,night,wet,50m,children,right of the lane,10m,25km/h,truck,hurry (commute or flight),normal car
19509,rainy,night,wet,50m,adult,middle of the lane,10m,25km/h,truck,hurry (commute or flight),emergency vehicle
19510,rainy,night,wet,50m,adult,right of the lane,10m,25km/h,truck,hurry (commute or flight),emergency vehicle
19511,rainy,night,wet,50m,children,middle of the lane,10m,25km/h,truck,hurry (commute or flight),emergency vehicle
19512,rainy,night,wet,50m,children,right of the lane,10m,25km/h,truck,hurry (commute or flight),emergency vehicle
19513,rainy,night,wet,50m,adult,middle of the lane,10m,25km/h,normal car,none,none
19514,rainy,night,wet,50m,adult,right of the lane,10m,25km/h,normal car,none,none
19515,rainy,night,wet,50m,children,middle of the lane,10m,25km/h,normal car,none,none
19516,rainy,night,wet,50m,children,right of the lane,10m,25km/h,normal car,none,none
19517,rainy,night,wet,50m,adult,middle of the lane,10m,25km/h,normal car,none,normal car
19518,rainy,night,wet,50m,adult,right of the lane,10m,25km/h,normal car,none,normal car
19519,rainy,night,wet,50m,children,middle of the lane,10m,25km/h,normal car,none,normal car
19520,rainy,night,wet,50m,children,right of the lane,10m,25km/h,normal car,none,normal car
19521,rainy,night,wet,50m,adult,middle of the lane,10m,25km/h,normal car,none,emergency vehicle
19522,rainy,night,wet,50m,adult,right of the lane,10m,25km/h,normal car,none,emergency vehicle
19523,rainy,night,wet,50m,children,middle of the lane,10m,25km/h,normal car,none,emergency vehicle
19524,rainy,night,wet,50m,children,right of the lane,10m,25km/h,normal car,none,emergency vehicle
19525,rainy,night,wet,50m,adult,middle of the lane,10m,25km/h,emergency vehicle,none,none
19526,rainy,night,wet,50m,adult,right of the lane,10m,25km/h,emergency vehicle,none,none
19527,rainy,night,wet,50m,children,middle of the lane,10m,25km/h,emergency vehicle,none,none
19528,rainy,night,wet,50m,children,right of the lane,10m,25km/h,emergency vehicle,none,none
19529,rainy,night,wet,50m,adult,middle of the lane,10m,25km/h,emergency vehicle,none,normal car
19530,rainy,night,wet,50m,adult,right of the lane,10m,25km/h,emergency vehicle,none,normal car
19531,rainy,night,wet,50m,children,middle of the lane,10m,25km/h,emergency vehicle,none,normal car
19532,rainy,night,wet,50m,children,right of the lane,10m,25km/h,emergency vehicle,none,normal car
19533,rainy,night,wet,50m,adult,middle of the lane,10m,25km/h,emergency vehicle,none,emergency vehicle
19534,rainy,night,wet,50m,adult,right of the lane,10m,25km/h,emergency vehicle,none,emergency vehicle
19535,rainy,night,wet,50m,children,middle of the lane,10m,25km/h,emergency vehicle,none,emergency vehicle
19536,rainy,night,wet,50m,children,right of the lane,10m,25km/h,emergency vehicle,none,emergency vehicle
19537,rainy,night,wet,50m,adult,middle of the lane,10m,25km/h,truck,none,none
19538,rainy,night,wet,50m,adult,right of the lane,10m,25km/h,truck,none,none
19539,rainy,night,wet,50m,children,middle of the lane,10m,25km/h,truck,none,none
19540,rainy,night,wet,50m,children,right of the lane,10m,25km/h,truck,none,none
19541,rainy,night,wet,50m,adult,middle of the lane,10m,25km/h,truck,none,normal car
19542,rainy,night,wet,50m,adult,right of the lane,10m,25km/h,truck,none,normal car
19543,rainy,night,wet,50m,children,middle of the lane,10m,25km/h,truck,none,normal car
19544,rainy,night,wet,50m,children,right of the lane,10m,25km/h,truck,none,normal car
19545,rainy,night,wet,50m,adult,middle of the lane,10m,25km/h,truck,none,emergency vehicle
19546,rainy,night,wet,50m,adult,right of the lane,10m,25km/h,truck,none,emergency vehicle
19547,rainy,night,wet,50m,children,middle of the lane,10m,25km/h,truck,none,emergency vehicle
19548,rainy,night,wet,50m,children,right of the lane,10m,25km/h,truck,none,emergency vehicle
19549,rainy,night,wet,50m,adult,middle of the lane,50m,25km/h,normal car,urgent (to hospital),none
19550,rainy,night,wet,50m,adult,right of the lane,50m,25km/h,normal car,urgent (to hospital),none
19551,rainy,night,wet,50m,children,middle of the lane,50m,25km/h,normal car,urgent (to hospital),none
19552,rainy,night,wet,50m,children,right of the lane,50m,25km/h,normal car,urgent (to hospital),none
19553,rainy,night,wet,50m,adult,middle of the lane,50m,25km/h,normal car,urgent (to hospital),normal car
19554,rainy,night,wet,50m,adult,right of the lane,50m,25km/h,normal car,urgent (to hospital),normal car
19555,rainy,night,wet,50m,children,middle of the lane,50m,25km/h,normal car,urgent (to hospital),normal car
19556,rainy,night,wet,50m,children,right of the lane,50m,25km/h,normal car,urgent (to hospital),normal car
19557,rainy,night,wet,50m,adult,middle of the lane,50m,25km/h,normal car,urgent (to hospital),emergency vehicle
19558,rainy,night,wet,50m,adult,right of the lane,50m,25km/h,normal car,urgent (to hospital),emergency vehicle
19559,rainy,night,wet,50m,children,middle of the lane,50m,25km/h,normal car,urgent (to hospital),emergency vehicle
19560,rainy,night,wet,50m,children,right of the lane,50m,25km/h,normal car,urgent (to hospital),emergency vehicle
19561,rainy,night,wet,50m,adult,middle of the lane,50m,25km/h,emergency vehicle,urgent (to hospital),none
19562,rainy,night,wet,50m,adult,right of the lane,50m,25km/h,emergency vehicle,urgent (to hospital),none
19563,rainy,night,wet,50m,children,middle of the lane,50m,25km/h,emergency vehicle,urgent (to hospital),none
19564,rainy,night,wet,50m,children,right of the lane,50m,25km/h,emergency vehicle,urgent (to hospital),none
19565,rainy,night,wet,50m,adult,middle of the lane,50m,25km/h,emergency vehicle,urgent (to hospital),normal car
19566,rainy,night,wet,50m,adult,right of the lane,50m,25km/h,emergency vehicle,urgent (to hospital),normal car
19567,rainy,night,wet,50m,children,middle of the lane,50m,25km/h,emergency vehicle,urgent (to hospital),normal car
19568,rainy,night,wet,50m,children,right of the lane,50m,25km/h,emergency vehicle,urgent (to hospital),normal car
19569,rainy,night,wet,50m,adult,middle of the lane,50m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
19570,rainy,night,wet,50m,adult,right of the lane,50m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
19571,rainy,night,wet,50m,children,middle of the lane,50m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
19572,rainy,night,wet,50m,children,right of the lane,50m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
19573,rainy,night,wet,50m,adult,middle of the lane,50m,25km/h,truck,urgent (to hospital),none
19574,rainy,night,wet,50m,adult,right of the lane,50m,25km/h,truck,urgent (to hospital),none
19575,rainy,night,wet,50m,children,middle of the lane,50m,25km/h,truck,urgent (to hospital),none
19576,rainy,night,wet,50m,children,right of the lane,50m,25km/h,truck,urgent (to hospital),none
19577,rainy,night,wet,50m,adult,middle of the lane,50m,25km/h,truck,urgent (to hospital),normal car
19578,rainy,night,wet,50m,adult,right of the lane,50m,25km/h,truck,urgent (to hospital),normal car
19579,rainy,night,wet,50m,children,middle of the lane,50m,25km/h,truck,urgent (to hospital),normal car
19580,rainy,night,wet,50m,children,right of the lane,50m,25km/h,truck,urgent (to hospital),normal car
19581,rainy,night,wet,50m,adult,middle of the lane,50m,25km/h,truck,urgent (to hospital),emergency vehicle
19582,rainy,night,wet,50m,adult,right of the lane,50m,25km/h,truck,urgent (to hospital),emergency vehicle
19583,rainy,night,wet,50m,children,middle of the lane,50m,25km/h,truck,urgent (to hospital),emergency vehicle
19584,rainy,night,wet,50m,children,right of the lane,50m,25km/h,truck,urgent (to hospital),emergency vehicle
19585,rainy,night,wet,50m,adult,middle of the lane,50m,25km/h,normal car,hurry (commute or flight),none
19586,rainy,night,wet,50m,adult,right of the lane,50m,25km/h,normal car,hurry (commute or flight),none
19587,rainy,night,wet,50m,children,middle of the lane,50m,25km/h,normal car,hurry (commute or flight),none
19588,rainy,night,wet,50m,children,right of the lane,50m,25km/h,normal car,hurry (commute or flight),none
19589,rainy,night,wet,50m,adult,middle of the lane,50m,25km/h,normal car,hurry (commute or flight),normal car
19590,rainy,night,wet,50m,adult,right of the lane,50m,25km/h,normal car,hurry (commute or flight),normal car
19591,rainy,night,wet,50m,children,middle of the lane,50m,25km/h,normal car,hurry (commute or flight),normal car
19592,rainy,night,wet,50m,children,right of the lane,50m,25km/h,normal car,hurry (commute or flight),normal car
19593,rainy,night,wet,50m,adult,middle of the lane,50m,25km/h,normal car,hurry (commute or flight),emergency vehicle
19594,rainy,night,wet,50m,adult,right of the lane,50m,25km/h,normal car,hurry (commute or flight),emergency vehicle
19595,rainy,night,wet,50m,children,middle of the lane,50m,25km/h,normal car,hurry (commute or flight),emergency vehicle
19596,rainy,night,wet,50m,children,right of the lane,50m,25km/h,normal car,hurry (commute or flight),emergency vehicle
19597,rainy,night,wet,50m,adult,middle of the lane,50m,25km/h,emergency vehicle,hurry (commute or flight),none
19598,rainy,night,wet,50m,adult,right of the lane,50m,25km/h,emergency vehicle,hurry (commute or flight),none
19599,rainy,night,wet,50m,children,middle of the lane,50m,25km/h,emergency vehicle,hurry (commute or flight),none
19600,rainy,night,wet,50m,children,right of the lane,50m,25km/h,emergency vehicle,hurry (commute or flight),none
19601,rainy,night,wet,50m,adult,middle of the lane,50m,25km/h,emergency vehicle,hurry (commute or flight),normal car
19602,rainy,night,wet,50m,adult,right of the lane,50m,25km/h,emergency vehicle,hurry (commute or flight),normal car
19603,rainy,night,wet,50m,children,middle of the lane,50m,25km/h,emergency vehicle,hurry (commute or flight),normal car
19604,rainy,night,wet,50m,children,right of the lane,50m,25km/h,emergency vehicle,hurry (commute or flight),normal car
19605,rainy,night,wet,50m,adult,middle of the lane,50m,25km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
19606,rainy,night,wet,50m,adult,right of the lane,50m,25km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
19607,rainy,night,wet,50m,children,middle of the lane,50m,25km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
19608,rainy,night,wet,50m,children,right of the lane,50m,25km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
19609,rainy,night,wet,50m,adult,middle of the lane,50m,25km/h,truck,hurry (commute or flight),none
19610,rainy,night,wet,50m,adult,right of the lane,50m,25km/h,truck,hurry (commute or flight),none
19611,rainy,night,wet,50m,children,middle of the lane,50m,25km/h,truck,hurry (commute or flight),none
19612,rainy,night,wet,50m,children,right of the lane,50m,25km/h,truck,hurry (commute or flight),none
19613,rainy,night,wet,50m,adult,middle of the lane,50m,25km/h,truck,hurry (commute or flight),normal car
19614,rainy,night,wet,50m,adult,right of the lane,50m,25km/h,truck,hurry (commute or flight),normal car
19615,rainy,night,wet,50m,children,middle of the lane,50m,25km/h,truck,hurry (commute or flight),normal car
19616,rainy,night,wet,50m,children,right of the lane,50m,25km/h,truck,hurry (commute or flight),normal car
19617,rainy,night,wet,50m,adult,middle of the lane,50m,25km/h,truck,hurry (commute or flight),emergency vehicle
19618,rainy,night,wet,50m,adult,right of the lane,50m,25km/h,truck,hurry (commute or flight),emergency vehicle
19619,rainy,night,wet,50m,children,middle of the lane,50m,25km/h,truck,hurry (commute or flight),emergency vehicle
19620,rainy,night,wet,50m,children,right of the lane,50m,25km/h,truck,hurry (commute or flight),emergency vehicle
19621,rainy,night,wet,50m,adult,middle of the lane,50m,25km/h,normal car,none,none
19622,rainy,night,wet,50m,adult,right of the lane,50m,25km/h,normal car,none,none
19623,rainy,night,wet,50m,children,middle of the lane,50m,25km/h,normal car,none,none
19624,rainy,night,wet,50m,children,right of the lane,50m,25km/h,normal car,none,none
19625,rainy,night,wet,50m,adult,middle of the lane,50m,25km/h,normal car,none,normal car
19626,rainy,night,wet,50m,adult,right of the lane,50m,25km/h,normal car,none,normal car
19627,rainy,night,wet,50m,children,middle of the lane,50m,25km/h,normal car,none,normal car
19628,rainy,night,wet,50m,children,right of the lane,50m,25km/h,normal car,none,normal car
19629,rainy,night,wet,50m,adult,middle of the lane,50m,25km/h,normal car,none,emergency vehicle
19630,rainy,night,wet,50m,adult,right of the lane,50m,25km/h,normal car,none,emergency vehicle
19631,rainy,night,wet,50m,children,middle of the lane,50m,25km/h,normal car,none,emergency vehicle
19632,rainy,night,wet,50m,children,right of the lane,50m,25km/h,normal car,none,emergency vehicle
19633,rainy,night,wet,50m,adult,middle of the lane,50m,25km/h,emergency vehicle,none,none
19634,rainy,night,wet,50m,adult,right of the lane,50m,25km/h,emergency vehicle,none,none
19635,rainy,night,wet,50m,children,middle of the lane,50m,25km/h,emergency vehicle,none,none
19636,rainy,night,wet,50m,children,right of the lane,50m,25km/h,emergency vehicle,none,none
19637,rainy,night,wet,50m,adult,middle of the lane,50m,25km/h,emergency vehicle,none,normal car
19638,rainy,night,wet,50m,adult,right of the lane,50m,25km/h,emergency vehicle,none,normal car
19639,rainy,night,wet,50m,children,middle of the lane,50m,25km/h,emergency vehicle,none,normal car
19640,rainy,night,wet,50m,children,right of the lane,50m,25km/h,emergency vehicle,none,normal car
19641,rainy,night,wet,50m,adult,middle of the lane,50m,25km/h,emergency vehicle,none,emergency vehicle
19642,rainy,night,wet,50m,adult,right of the lane,50m,25km/h,emergency vehicle,none,emergency vehicle
19643,rainy,night,wet,50m,children,middle of the lane,50m,25km/h,emergency vehicle,none,emergency vehicle
19644,rainy,night,wet,50m,children,right of the lane,50m,25km/h,emergency vehicle,none,emergency vehicle
19645,rainy,night,wet,50m,adult,middle of the lane,50m,25km/h,truck,none,none
19646,rainy,night,wet,50m,adult,right of the lane,50m,25km/h,truck,none,none
19647,rainy,night,wet,50m,children,middle of the lane,50m,25km/h,truck,none,none
19648,rainy,night,wet,50m,children,right of the lane,50m,25km/h,truck,none,none
19649,rainy,night,wet,50m,adult,middle of the lane,50m,25km/h,truck,none,normal car
19650,rainy,night,wet,50m,adult,right of the lane,50m,25km/h,truck,none,normal car
19651,rainy,night,wet,50m,children,middle of the lane,50m,25km/h,truck,none,normal car
19652,rainy,night,wet,50m,children,right of the lane,50m,25km/h,truck,none,normal car
19653,rainy,night,wet,50m,adult,middle of the lane,50m,25km/h,truck,none,emergency vehicle
19654,rainy,night,wet,50m,adult,right of the lane,50m,25km/h,truck,none,emergency vehicle
19655,rainy,night,wet,50m,children,middle of the lane,50m,25km/h,truck,none,emergency vehicle
19656,rainy,night,wet,50m,children,right of the lane,50m,25km/h,truck,none,emergency vehicle
19657,rainy,night,wet,50m,adult,middle of the lane,100m,25km/h,normal car,urgent (to hospital),none
19658,rainy,night,wet,50m,adult,right of the lane,100m,25km/h,normal car,urgent (to hospital),none
19659,rainy,night,wet,50m,children,middle of the lane,100m,25km/h,normal car,urgent (to hospital),none
19660,rainy,night,wet,50m,children,right of the lane,100m,25km/h,normal car,urgent (to hospital),none
19661,rainy,night,wet,50m,adult,middle of the lane,100m,25km/h,normal car,urgent (to hospital),normal car
19662,rainy,night,wet,50m,adult,right of the lane,100m,25km/h,normal car,urgent (to hospital),normal car
19663,rainy,night,wet,50m,children,middle of the lane,100m,25km/h,normal car,urgent (to hospital),normal car
19664,rainy,night,wet,50m,children,right of the lane,100m,25km/h,normal car,urgent (to hospital),normal car
19665,rainy,night,wet,50m,adult,middle of the lane,100m,25km/h,normal car,urgent (to hospital),emergency vehicle
19666,rainy,night,wet,50m,adult,right of the lane,100m,25km/h,normal car,urgent (to hospital),emergency vehicle
19667,rainy,night,wet,50m,children,middle of the lane,100m,25km/h,normal car,urgent (to hospital),emergency vehicle
19668,rainy,night,wet,50m,children,right of the lane,100m,25km/h,normal car,urgent (to hospital),emergency vehicle
19669,rainy,night,wet,50m,adult,middle of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),none
19670,rainy,night,wet,50m,adult,right of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),none
19671,rainy,night,wet,50m,children,middle of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),none
19672,rainy,night,wet,50m,children,right of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),none
19673,rainy,night,wet,50m,adult,middle of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),normal car
19674,rainy,night,wet,50m,adult,right of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),normal car
19675,rainy,night,wet,50m,children,middle of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),normal car
19676,rainy,night,wet,50m,children,right of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),normal car
19677,rainy,night,wet,50m,adult,middle of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
19678,rainy,night,wet,50m,adult,right of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
19679,rainy,night,wet,50m,children,middle of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
19680,rainy,night,wet,50m,children,right of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
19681,rainy,night,wet,50m,adult,middle of the lane,100m,25km/h,truck,urgent (to hospital),none
19682,rainy,night,wet,50m,adult,right of the lane,100m,25km/h,truck,urgent (to hospital),none
19683,rainy,night,wet,50m,children,middle of the lane,100m,25km/h,truck,urgent (to hospital),none
19684,rainy,night,wet,50m,children,right of the lane,100m,25km/h,truck,urgent (to hospital),none
19685,rainy,night,wet,50m,adult,middle of the lane,100m,25km/h,truck,urgent (to hospital),normal car
19686,rainy,night,wet,50m,adult,right of the lane,100m,25km/h,truck,urgent (to hospital),normal car
19687,rainy,night,wet,50m,children,middle of the lane,100m,25km/h,truck,urgent (to hospital),normal car
19688,rainy,night,wet,50m,children,right of the lane,100m,25km/h,truck,urgent (to hospital),normal car
19689,rainy,night,wet,50m,adult,middle of the lane,100m,25km/h,truck,urgent (to hospital),emergency vehicle
19690,rainy,night,wet,50m,adult,right of the lane,100m,25km/h,truck,urgent (to hospital),emergency vehicle
19691,rainy,night,wet,50m,children,middle of the lane,100m,25km/h,truck,urgent (to hospital),emergency vehicle
19692,rainy,night,wet,50m,children,right of the lane,100m,25km/h,truck,urgent (to hospital),emergency vehicle
19693,rainy,night,wet,50m,adult,middle of the lane,100m,25km/h,normal car,hurry (commute or flight),none
19694,rainy,night,wet,50m,adult,right of the lane,100m,25km/h,normal car,hurry (commute or flight),none
19695,rainy,night,wet,50m,children,middle of the lane,100m,25km/h,normal car,hurry (commute or flight),none
19696,rainy,night,wet,50m,children,right of the lane,100m,25km/h,normal car,hurry (commute or flight),none
19697,rainy,night,wet,50m,adult,middle of the lane,100m,25km/h,normal car,hurry (commute or flight),normal car
19698,rainy,night,wet,50m,adult,right of the lane,100m,25km/h,normal car,hurry (commute or flight),normal car
19699,rainy,night,wet,50m,children,middle of the lane,100m,25km/h,normal car,hurry (commute or flight),normal car
19700,rainy,night,wet,50m,children,right of the lane,100m,25km/h,normal car,hurry (commute or flight),normal car
19701,rainy,night,wet,50m,adult,middle of the lane,100m,25km/h,normal car,hurry (commute or flight),emergency vehicle
19702,rainy,night,wet,50m,adult,right of the lane,100m,25km/h,normal car,hurry (commute or flight),emergency vehicle
19703,rainy,night,wet,50m,children,middle of the lane,100m,25km/h,normal car,hurry (commute or flight),emergency vehicle
19704,rainy,night,wet,50m,children,right of the lane,100m,25km/h,normal car,hurry (commute or flight),emergency vehicle
19705,rainy,night,wet,50m,adult,middle of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),none
19706,rainy,night,wet,50m,adult,right of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),none
19707,rainy,night,wet,50m,children,middle of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),none
19708,rainy,night,wet,50m,children,right of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),none
19709,rainy,night,wet,50m,adult,middle of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),normal car
19710,rainy,night,wet,50m,adult,right of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),normal car
19711,rainy,night,wet,50m,children,middle of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),normal car
19712,rainy,night,wet,50m,children,right of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),normal car
19713,rainy,night,wet,50m,adult,middle of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
19714,rainy,night,wet,50m,adult,right of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
19715,rainy,night,wet,50m,children,middle of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
19716,rainy,night,wet,50m,children,right of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
19717,rainy,night,wet,50m,adult,middle of the lane,100m,25km/h,truck,hurry (commute or flight),none
19718,rainy,night,wet,50m,adult,right of the lane,100m,25km/h,truck,hurry (commute or flight),none
19719,rainy,night,wet,50m,children,middle of the lane,100m,25km/h,truck,hurry (commute or flight),none
19720,rainy,night,wet,50m,children,right of the lane,100m,25km/h,truck,hurry (commute or flight),none
19721,rainy,night,wet,50m,adult,middle of the lane,100m,25km/h,truck,hurry (commute or flight),normal car
19722,rainy,night,wet,50m,adult,right of the lane,100m,25km/h,truck,hurry (commute or flight),normal car
19723,rainy,night,wet,50m,children,middle of the lane,100m,25km/h,truck,hurry (commute or flight),normal car
19724,rainy,night,wet,50m,children,right of the lane,100m,25km/h,truck,hurry (commute or flight),normal car
19725,rainy,night,wet,50m,adult,middle of the lane,100m,25km/h,truck,hurry (commute or flight),emergency vehicle
19726,rainy,night,wet,50m,adult,right of the lane,100m,25km/h,truck,hurry (commute or flight),emergency vehicle
19727,rainy,night,wet,50m,children,middle of the lane,100m,25km/h,truck,hurry (commute or flight),emergency vehicle
19728,rainy,night,wet,50m,children,right of the lane,100m,25km/h,truck,hurry (commute or flight),emergency vehicle
19729,rainy,night,wet,50m,adult,middle of the lane,100m,25km/h,normal car,none,none
19730,rainy,night,wet,50m,adult,right of the lane,100m,25km/h,normal car,none,none
19731,rainy,night,wet,50m,children,middle of the lane,100m,25km/h,normal car,none,none
19732,rainy,night,wet,50m,children,right of the lane,100m,25km/h,normal car,none,none
19733,rainy,night,wet,50m,adult,middle of the lane,100m,25km/h,normal car,none,normal car
19734,rainy,night,wet,50m,adult,right of the lane,100m,25km/h,normal car,none,normal car
19735,rainy,night,wet,50m,children,middle of the lane,100m,25km/h,normal car,none,normal car
19736,rainy,night,wet,50m,children,right of the lane,100m,25km/h,normal car,none,normal car
19737,rainy,night,wet,50m,adult,middle of the lane,100m,25km/h,normal car,none,emergency vehicle
19738,rainy,night,wet,50m,adult,right of the lane,100m,25km/h,normal car,none,emergency vehicle
19739,rainy,night,wet,50m,children,middle of the lane,100m,25km/h,normal car,none,emergency vehicle
19740,rainy,night,wet,50m,children,right of the lane,100m,25km/h,normal car,none,emergency vehicle
19741,rainy,night,wet,50m,adult,middle of the lane,100m,25km/h,emergency vehicle,none,none
19742,rainy,night,wet,50m,adult,right of the lane,100m,25km/h,emergency vehicle,none,none
19743,rainy,night,wet,50m,children,middle of the lane,100m,25km/h,emergency vehicle,none,none
19744,rainy,night,wet,50m,children,right of the lane,100m,25km/h,emergency vehicle,none,none
19745,rainy,night,wet,50m,adult,middle of the lane,100m,25km/h,emergency vehicle,none,normal car
