id,Météo,Moment de la journée,État de la route,Espace devant le cycliste,Type de cycliste,Position du cycliste,Distance au cycliste,Vitesse du véhicule ego,Rôle du véhicule ego,Besoin du passager,Véhicule suiveur
16759,pluvieux,nuit,sec,100m,enfant,milieu de la voie,100m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
16760,pluvieux,nuit,sec,100m,enfant,droite de la voie,100m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
16761,pluvieux,nuit,sec,100m,adulte,milieu de la voie,100m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
16762,pluvieux,nuit,sec,100m,adulte,droite de la voie,100m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
16763,pluvieux,nuit,sec,100m,enfant,milieu de la voie,100m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
16764,pluvieux,nuit,sec,100m,enfant,droite de la voie,100m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
16765,pluvieux,nuit,sec,100m,adulte,milieu de la voie,100m,50km/h,camion,urgence (vers l'hôpital),aucun
16766,pluvieux,nuit,sec,100m,adulte,droite de la voie,100m,50km/h,camion,urgence (vers l'hôpital),aucun
16767,pluvieux,nuit,sec,100m,enfant,milieu de la voie,100m,50km/h,camion,urgence (vers l'hôpital),aucun
16768,pluvieux,nuit,sec,100m,enfant,droite de la voie,100m,50km/h,camion,urgence (vers l'hôpital),aucun
16769,pluvieux,nuit,sec,100m,adulte,milieu de la voie,100m,50km/h,camion,urgence (vers l'hôpital),voiture normale
16770,pluvieux,nuit,sec,100m,adulte,droite de la voie,100m,50km/h,camion,urgence (vers l'hôpital),voiture normale
16771,pluvieux,nuit,sec,100m,enfant,milieu de la voie,100m,50km/h,camion,urgence (vers l'hôpital),voiture normale
16772,pluvieux,nuit,sec,100m,enfant,droite de la voie,100m,50km/h,camion,urgence (vers l'hôpital),voiture normale
16773,pluvieux,nuit,sec,100m,adulte,milieu de la voie,100m,50km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
16774,pluvieux,nuit,sec,100m,adulte,droite de la voie,100m,50km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
16775,pluvieux,nuit,sec,100m,enfant,milieu de la voie,100m,50km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
16776,pluvieux,nuit,sec,100m,enfant,droite de la voie,100m,50km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
16777,pluvieux,nuit,sec,100m,adulte,milieu de la voie,100m,50km/h,voiture normale,pressé (trajet ou vol),aucun
16778,pluvieux,nuit,sec,100m,adulte,droite de la voie,100m,50km/h,voiture normale,pressé (trajet ou vol),aucun
16779,pluvieux,nuit,sec,100m,enfant,milieu de la voie,100m,50km/h,voiture normale,pressé (trajet ou vol),aucun
16780,pluvieux,nuit,sec,100m,enfant,droite de la voie,100m,50km/h,voiture normale,pressé (trajet ou vol),aucun
16781,pluvieux,nuit,sec,100m,adulte,milieu de la voie,100m,50km/h,voiture normale,pressé (trajet ou vol),voiture normale
16782,pluvieux,nuit,sec,100m,adulte,droite de la voie,100m,50km/h,voiture normale,pressé (trajet ou vol),voiture normale
16783,pluvieux,nuit,sec,100m,enfant,milieu de la voie,100m,50km/h,voiture normale,pressé (trajet ou vol),voiture normale
16784,pluvieux,nuit,sec,100m,enfant,droite de la voie,100m,50km/h,voiture normale,pressé (trajet ou vol),voiture normale
16785,pluvieux,nuit,sec,100m,adulte,milieu de la voie,100m,50km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
16786,pluvieux,nuit,sec,100m,adulte,droite de la voie,100m,50km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
16787,pluvieux,nuit,sec,100m,enfant,milieu de la voie,100m,50km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
16788,pluvieux,nuit,sec,100m,enfant,droite de la voie,100m,50km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
16789,pluvieux,nuit,sec,100m,adulte,milieu de la voie,100m,50km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
16790,pluvieux,nuit,sec,100m,adulte,droite de la voie,100m,50km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
16791,pluvieux,nuit,sec,100m,enfant,milieu de la voie,100m,50km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
16792,pluvieux,nuit,sec,100m,enfant,droite de la voie,100m,50km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
16793,pluvieux,nuit,sec,100m,adulte,milieu de la voie,100m,50km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
16794,pluvieux,nuit,sec,100m,adulte,droite de la voie,100m,50km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
16795,pluvieux,nuit,sec,100m,enfant,milieu de la voie,100m,50km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
16796,pluvieux,nuit,sec,100m,enfant,droite de la voie,100m,50km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
16797,pluvieux,nuit,sec,100m,adulte,milieu de la voie,100m,50km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
16798,pluvieux,nuit,sec,100m,adulte,droite de la voie,100m,50km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
16799,pluvieux,nuit,sec,100m,enfant,milieu de la voie,100m,50km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
16800,pluvieux,nuit,sec,100m,enfant,droite de la voie,100m,50km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
16801,pluvieux,nuit,sec,100m,adulte,milieu de la voie,100m,50km/h,camion,pressé (trajet ou vol),aucun
16802,pluvieux,nuit,sec,100m,adulte,droite de la voie,100m,50km/h,camion,pressé (trajet ou vol),aucun
16803,pluvieux,nuit,sec,100m,enfant,milieu de la voie,100m,50km/h,camion,pressé (trajet ou vol),aucun
16804,pluvieux,nuit,sec,100m,enfant,droite de la voie,100m,50km/h,camion,pressé (trajet ou vol),aucun
16805,pluvieux,nuit,sec,100m,adulte,milieu de la voie,100m,50km/h,camion,pressé (trajet ou vol),voiture normale
16806,pluvieux,nuit,sec,100m,adulte,droite de la voie,100m,50km/h,camion,pressé (trajet ou vol),voiture normale
16807,pluvieux,nuit,sec,100m,enfant,milieu de la voie,100m,50km/h,camion,pressé (trajet ou vol),voiture normale
16808,pluvieux,nuit,sec,100m,enfant,droite de la voie,100m,50km/h,camion,pressé (trajet ou vol),voiture normale
16809,pluvieux,nuit,sec,100m,adulte,milieu de la voie,100m,50km/h,camion,pressé (trajet ou vol),véhicule d'urgence
16810,pluvieux,nuit,sec,100m,adulte,droite de la voie,100m,50km/h,camion,pressé (trajet ou vol),véhicule d'urgence
16811,pluvieux,nuit,sec,100m,enfant,milieu de la voie,100m,50km/h,camion,pressé (trajet ou vol),véhicule d'urgence
16812,pluvieux,nuit,sec,100m,enfant,droite de la voie,100m,50km/h,camion,pressé (trajet ou vol),véhicule d'urgence
16813,pluvieux,nuit,sec,100m,adulte,milieu de la voie,100m,50km/h,voiture normale,aucune,aucun
16814,pluvieux,nuit,sec,100m,adulte,droite de la voie,100m,50km/h,voiture normale,aucune,aucun
16815,pluvieux,nuit,sec,100m,enfant,milieu de la voie,100m,50km/h,voiture normale,aucune,aucun
16816,pluvieux,nuit,sec,100m,enfant,droite de la voie,100m,50km/h,voiture normale,aucune,aucun
16817,pluvieux,nuit,sec,100m,adulte,milieu de la voie,100m,50km/h,voiture normale,aucune,voiture normale
16818,pluvieux,nuit,sec,100m,adulte,droite de la voie,100m,50km/h,voiture normale,aucune,voiture normale
16819,pluvieux,nuit,sec,100m,enfant,milieu de la voie,100m,50km/h,voiture normale,aucune,voiture normale
16820,pluvieux,nuit,sec,100m,enfant,droite de la voie,100m,50km/h,voiture normale,aucune,voiture normale
16821,pluvieux,nuit,sec,100m,adulte,milieu de la voie,100m,50km/h,voiture normale,aucune,véhicule d'urgence
16822,pluvieux,nuit,sec,100m,adulte,droite de la voie,100m,50km/h,voiture normale,aucune,véhicule d'urgence
16823,pluvieux,nuit,sec,100m,enfant,milieu de la voie,100m,50km/h,voiture normale,aucune,véhicule d'urgence
16824,pluvieux,nuit,sec,100m,enfant,droite de la voie,100m,50km/h,voiture normale,aucune,véhicule d'urgence
16825,pluvieux,nuit,sec,100m,adulte,milieu de la voie,100m,50km/h,véhicule d'urgence,aucune,aucun
16826,pluvieux,nuit,sec,100m,adulte,droite de la voie,100m,50km/h,véhicule d'urgence,aucune,aucun
16827,pluvieux,nuit,sec,100m,enfant,milieu de la voie,100m,50km/h,véhicule d'urgence,aucune,aucun
16828,pluvieux,nuit,sec,100m,enfant,droite de la voie,100m,50km/h,véhicule d'urgence,aucune,aucun
16829,pluvieux,nuit,sec,100m,adulte,milieu de la voie,100m,50km/h,véhicule d'urgence,aucune,voiture normale
16830,pluvieux,nuit,sec,100m,adulte,droite de la voie,100m,50km/h,véhicule d'urgence,aucune,voiture normale
16831,pluvieux,nuit,sec,100m,enfant,milieu de la voie,100m,50km/h,véhicule d'urgence,aucune,voiture normale
16832,pluvieux,nuit,sec,100m,enfant,droite de la voie,100m,50km/h,véhicule d'urgence,aucune,voiture normale
16833,pluvieux,nuit,sec,100m,adulte,milieu de la voie,100m,50km/h,véhicule d'urgence,aucune,véhicule d'urgence
16834,pluvieux,nuit,sec,100m,adulte,droite de la voie,100m,50km/h,véhicule d'urgence,aucune,véhicule d'urgence
16835,pluvieux,nuit,sec,100m,enfant,milieu de la voie,100m,50km/h,véhicule d'urgence,aucune,véhicule d'urgence
16836,pluvieux,nuit,sec,100m,enfant,droite de la voie,100m,50km/h,véhicule d'urgence,aucune,véhicule d'urgence
16837,pluvieux,nuit,sec,100m,adulte,milieu de la voie,100m,50km/h,camion,aucune,aucun
16838,pluvieux,nuit,sec,100m,adulte,droite de la voie,100m,50km/h,camion,aucune,aucun
16839,pluvieux,nuit,sec,100m,enfant,milieu de la voie,100m,50km/h,camion,aucune,aucun
16840,pluvieux,nuit,sec,100m,enfant,droite de la voie,100m,50km/h,camion,aucune,aucun
16841,pluvieux,nuit,sec,100m,adulte,milieu de la voie,100m,50km/h,camion,aucune,voiture normale
16842,pluvieux,nuit,sec,100m,adulte,droite de la voie,100m,50km/h,camion,aucune,voiture normale
16843,pluvieux,nuit,sec,100m,enfant,milieu de la voie,100m,50km/h,camion,aucune,voiture normale
16844,pluvieux,nuit,sec,100m,enfant,droite de la voie,100m,50km/h,camion,aucune,voiture normale
16845,pluvieux,nuit,sec,100m,adulte,milieu de la voie,100m,50km/h,camion,aucune,véhicule d'urgence
16846,pluvieux,nuit,sec,100m,adulte,droite de la voie,100m,50km/h,camion,aucune,véhicule d'urgence
16847,pluvieux,nuit,sec,100m,enfant,milieu de la voie,100m,50km/h,camion,aucune,véhicule d'urgence
16848,pluvieux,nuit,sec,100m,enfant,droite de la voie,100m,50km/h,camion,aucune,véhicule d'urgence
16849,pluvieux,nuit,sec,50m,adulte,milieu de la voie,10m,25km/h,voiture normale,urgence (vers l'hôpital),aucun
16850,pluvieux,nuit,sec,50m,adulte,droite de la voie,10m,25km/h,voiture normale,urgence (vers l'hôpital),aucun
16851,pluvieux,nuit,sec,50m,enfant,milieu de la voie,10m,25km/h,voiture normale,urgence (vers l'hôpital),aucun
16852,pluvieux,nuit,sec,50m,enfant,droite de la voie,10m,25km/h,voiture normale,urgence (vers l'hôpital),aucun
16853,pluvieux,nuit,sec,50m,adulte,milieu de la voie,10m,25km/h,voiture normale,urgence (vers l'hôpital),voiture normale
16854,pluvieux,nuit,sec,50m,adulte,droite de la voie,10m,25km/h,voiture normale,urgence (vers l'hôpital),voiture normale
16855,pluvieux,nuit,sec,50m,enfant,milieu de la voie,10m,25km/h,voiture normale,urgence (vers l'hôpital),voiture normale
16856,pluvieux,nuit,sec,50m,enfant,droite de la voie,10m,25km/h,voiture normale,urgence (vers l'hôpital),voiture normale
16857,pluvieux,nuit,sec,50m,adulte,milieu de la voie,10m,25km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
16858,pluvieux,nuit,sec,50m,adulte,droite de la voie,10m,25km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
16859,pluvieux,nuit,sec,50m,enfant,milieu de la voie,10m,25km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
16860,pluvieux,nuit,sec,50m,enfant,droite de la voie,10m,25km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
16861,pluvieux,nuit,sec,50m,adulte,milieu de la voie,10m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
16862,pluvieux,nuit,sec,50m,adulte,droite de la voie,10m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
16863,pluvieux,nuit,sec,50m,enfant,milieu de la voie,10m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
16864,pluvieux,nuit,sec,50m,enfant,droite de la voie,10m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
16865,pluvieux,nuit,sec,50m,adulte,milieu de la voie,10m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
16866,pluvieux,nuit,sec,50m,adulte,droite de la voie,10m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
16867,pluvieux,nuit,sec,50m,enfant,milieu de la voie,10m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
16868,pluvieux,nuit,sec,50m,enfant,droite de la voie,10m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
16869,pluvieux,nuit,sec,50m,adulte,milieu de la voie,10m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
16870,pluvieux,nuit,sec,50m,adulte,droite de la voie,10m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
16871,pluvieux,nuit,sec,50m,enfant,milieu de la voie,10m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
16872,pluvieux,nuit,sec,50m,enfant,droite de la voie,10m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
16873,pluvieux,nuit,sec,50m,adulte,milieu de la voie,10m,25km/h,camion,urgence (vers l'hôpital),aucun
16874,pluvieux,nuit,sec,50m,adulte,droite de la voie,10m,25km/h,camion,urgence (vers l'hôpital),aucun
16875,pluvieux,nuit,sec,50m,enfant,milieu de la voie,10m,25km/h,camion,urgence (vers l'hôpital),aucun
16876,pluvieux,nuit,sec,50m,enfant,droite de la voie,10m,25km/h,camion,urgence (vers l'hôpital),aucun
16877,pluvieux,nuit,sec,50m,adulte,milieu de la voie,10m,25km/h,camion,urgence (vers l'hôpital),voiture normale
16878,pluvieux,nuit,sec,50m,adulte,droite de la voie,10m,25km/h,camion,urgence (vers l'hôpital),voiture normale
16879,pluvieux,nuit,sec,50m,enfant,milieu de la voie,10m,25km/h,camion,urgence (vers l'hôpital),voiture normale
16880,pluvieux,nuit,sec,50m,enfant,droite de la voie,10m,25km/h,camion,urgence (vers l'hôpital),voiture normale
16881,pluvieux,nuit,sec,50m,adulte,milieu de la voie,10m,25km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
16882,pluvieux,nuit,sec,50m,adulte,droite de la voie,10m,25km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
16883,pluvieux,nuit,sec,50m,enfant,milieu de la voie,10m,25km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
16884,pluvieux,nuit,sec,50m,enfant,droite de la voie,10m,25km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
16885,pluvieux,nuit,sec,50m,adulte,milieu de la voie,10m,25km/h,voiture normale,pressé (trajet ou vol),aucun
16886,pluvieux,nuit,sec,50m,adulte,droite de la voie,10m,25km/h,voiture normale,pressé (trajet ou vol),aucun
16887,pluvieux,nuit,sec,50m,enfant,milieu de la voie,10m,25km/h,voiture normale,pressé (trajet ou vol),aucun
16888,pluvieux,nuit,sec,50m,enfant,droite de la voie,10m,25km/h,voiture normale,pressé (trajet ou vol),aucun
16889,pluvieux,nuit,sec,50m,adulte,milieu de la voie,10m,25km/h,voiture normale,pressé (trajet ou vol),voiture normale
16890,pluvieux,nuit,sec,50m,adulte,droite de la voie,10m,25km/h,voiture normale,pressé (trajet ou vol),voiture normale
16891,pluvieux,nuit,sec,50m,enfant,milieu de la voie,10m,25km/h,voiture normale,pressé (trajet ou vol),voiture normale
16892,pluvieux,nuit,sec,50m,enfant,droite de la voie,10m,25km/h,voiture normale,pressé (trajet ou vol),voiture normale
16893,pluvieux,nuit,sec,50m,adulte,milieu de la voie,10m,25km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
16894,pluvieux,nuit,sec,50m,adulte,droite de la voie,10m,25km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
16895,pluvieux,nuit,sec,50m,enfant,milieu de la voie,10m,25km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
16896,pluvieux,nuit,sec,50m,enfant,droite de la voie,10m,25km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
16897,pluvieux,nuit,sec,50m,adulte,milieu de la voie,10m,25km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
16898,pluvieux,nuit,sec,50m,adulte,droite de la voie,10m,25km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
16899,pluvieux,nuit,sec,50m,enfant,milieu de la voie,10m,25km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
16900,pluvieux,nuit,sec,50m,enfant,droite de la voie,10m,25km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
16901,pluvieux,nuit,sec,50m,adulte,milieu de la voie,10m,25km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
16902,pluvieux,nuit,sec,50m,adulte,droite de la voie,10m,25km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
16903,pluvieux,nuit,sec,50m,enfant,milieu de la voie,10m,25km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
16904,pluvieux,nuit,sec,50m,enfant,droite de la voie,10m,25km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
16905,pluvieux,nuit,sec,50m,adulte,milieu de la voie,10m,25km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
16906,pluvieux,nuit,sec,50m,adulte,droite de la voie,10m,25km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
16907,pluvieux,nuit,sec,50m,enfant,milieu de la voie,10m,25km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
16908,pluvieux,nuit,sec,50m,enfant,droite de la voie,10m,25km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
16909,pluvieux,nuit,sec,50m,adulte,milieu de la voie,10m,25km/h,camion,pressé (trajet ou vol),aucun
16910,pluvieux,nuit,sec,50m,adulte,droite de la voie,10m,25km/h,camion,pressé (trajet ou vol),aucun
16911,pluvieux,nuit,sec,50m,enfant,milieu de la voie,10m,25km/h,camion,pressé (trajet ou vol),aucun
16912,pluvieux,nuit,sec,50m,enfant,droite de la voie,10m,25km/h,camion,pressé (trajet ou vol),aucun
16913,pluvieux,nuit,sec,50m,adulte,milieu de la voie,10m,25km/h,camion,pressé (trajet ou vol),voiture normale
16914,pluvieux,nuit,sec,50m,adulte,droite de la voie,10m,25km/h,camion,pressé (trajet ou vol),voiture normale
16915,pluvieux,nuit,sec,50m,enfant,milieu de la voie,10m,25km/h,camion,pressé (trajet ou vol),voiture normale
16916,pluvieux,nuit,sec,50m,enfant,droite de la voie,10m,25km/h,camion,pressé (trajet ou vol),voiture normale
16917,pluvieux,nuit,sec,50m,adulte,milieu de la voie,10m,25km/h,camion,pressé (trajet ou vol),véhicule d'urgence
16918,pluvieux,nuit,sec,50m,adulte,droite de la voie,10m,25km/h,camion,pressé (trajet ou vol),véhicule d'urgence
16919,pluvieux,nuit,sec,50m,enfant,milieu de la voie,10m,25km/h,camion,pressé (trajet ou vol),véhicule d'urgence
16920,pluvieux,nuit,sec,50m,enfant,droite de la voie,10m,25km/h,camion,pressé (trajet ou vol),véhicule d'urgence
16921,pluvieux,nuit,sec,50m,adulte,milieu de la voie,10m,25km/h,voiture normale,aucune,aucun
16922,pluvieux,nuit,sec,50m,adulte,droite de la voie,10m,25km/h,voiture normale,aucune,aucun
16923,pluvieux,nuit,sec,50m,enfant,milieu de la voie,10m,25km/h,voiture normale,aucune,aucun
16924,pluvieux,nuit,sec,50m,enfant,droite de la voie,10m,25km/h,voiture normale,aucune,aucun
16925,pluvieux,nuit,sec,50m,adulte,milieu de la voie,10m,25km/h,voiture normale,aucune,voiture normale
16926,pluvieux,nuit,sec,50m,adulte,droite de la voie,10m,25km/h,voiture normale,aucune,voiture normale
16927,pluvieux,nuit,sec,50m,enfant,milieu de la voie,10m,25km/h,voiture normale,aucune,voiture normale
16928,pluvieux,nuit,sec,50m,enfant,droite de la voie,10m,25km/h,voiture normale,aucune,voiture normale
16929,pluvieux,nuit,sec,50m,adulte,milieu de la voie,10m,25km/h,voiture normale,aucune,véhicule d'urgence
16930,pluvieux,nuit,sec,50m,adulte,droite de la voie,10m,25km/h,voiture normale,aucune,véhicule d'urgence
16931,pluvieux,nuit,sec,50m,enfant,milieu de la voie,10m,25km/h,voiture normale,aucune,véhicule d'urgence
16932,pluvieux,nuit,sec,50m,enfant,droite de la voie,10m,25km/h,voiture normale,aucune,véhicule d'urgence
16933,pluvieux,nuit,sec,50m,adulte,milieu de la voie,10m,25km/h,véhicule d'urgence,aucune,aucun
16934,pluvieux,nuit,sec,50m,adulte,droite de la voie,10m,25km/h,véhicule d'urgence,aucune,aucun
16935,pluvieux,nuit,sec,50m,enfant,milieu de la voie,10m,25km/h,véhicule d'urgence,aucune,aucun
16936,pluvieux,nuit,sec,50m,enfant,droite de la voie,10m,25km/h,véhicule d'urgence,aucune,aucun
16937,pluvieux,nuit,sec,50m,adulte,milieu de la voie,10m,25km/h,véhicule d'urgence,aucune,voiture normale
16938,pluvieux,nuit,sec,50m,adulte,droite de la voie,10m,25km/h,véhicule d'urgence,aucune,voiture normale
16939,pluvieux,nuit,sec,50m,enfant,milieu de la voie,10m,25km/h,véhicule d'urgence,aucune,voiture normale
16940,pluvieux,nuit,sec,50m,enfant,droite de la voie,10m,25km/h,véhicule d'urgence,aucune,voiture normale
16941,pluvieux,nuit,sec,50m,adulte,milieu de la voie,10m,25km/h,véhicule d'urgence,aucune,véhicule d'urgence
16942,pluvieux,nuit,sec,50m,adulte,droite de la voie,10m,25km/h,véhicule d'urgence,aucune,véhicule d'urgence
16943,pluvieux,nuit,sec,50m,enfant,milieu de la voie,10m,25km/h,véhicule d'urgence,aucune,véhicule d'urgence
16944,pluvieux,nuit,sec,50m,enfant,droite de la voie,10m,25km/h,véhicule d'urgence,aucune,véhicule d'urgence
16945,pluvieux,nuit,sec,50m,adulte,milieu de la voie,10m,25km/h,camion,aucune,aucun
16946,pluvieux,nuit,sec,50m,adulte,droite de la voie,10m,25km/h,camion,aucune,aucun
16947,pluvieux,nuit,sec,50m,enfant,milieu de la voie,10m,25km/h,camion,aucune,aucun
16948,pluvieux,nuit,sec,50m,enfant,droite de la voie,10m,25km/h,camion,aucune,aucun
16949,pluvieux,nuit,sec,50m,adulte,milieu de la voie,10m,25km/h,camion,aucune,voiture normale
16950,pluvieux,nuit,sec,50m,adulte,droite de la voie,10m,25km/h,camion,aucune,voiture normale
16951,pluvieux,nuit,sec,50m,enfant,milieu de la voie,10m,25km/h,camion,aucune,voiture normale
16952,pluvieux,nuit,sec,50m,enfant,droite de la voie,10m,25km/h,camion,aucune,voiture normale
16953,pluvieux,nuit,sec,50m,adulte,milieu de la voie,10m,25km/h,camion,aucune,véhicule d'urgence
16954,pluvieux,nuit,sec,50m,adulte,droite de la voie,10m,25km/h,camion,aucune,véhicule d'urgence
16955,pluvieux,nuit,sec,50m,enfant,milieu de la voie,10m,25km/h,camion,aucune,véhicule d'urgence
16956,pluvieux,nuit,sec,50m,enfant,droite de la voie,10m,25km/h,camion,aucune,véhicule d'urgence
16957,pluvieux,nuit,sec,50m,adulte,milieu de la voie,50m,25km/h,voiture normale,urgence (vers l'hôpital),aucun
16958,pluvieux,nuit,sec,50m,adulte,droite de la voie,50m,25km/h,voiture normale,urgence (vers l'hôpital),aucun
16959,pluvieux,nuit,sec,50m,enfant,milieu de la voie,50m,25km/h,voiture normale,urgence (vers l'hôpital),aucun
16960,pluvieux,nuit,sec,50m,enfant,droite de la voie,50m,25km/h,voiture normale,urgence (vers l'hôpital),aucun
16961,pluvieux,nuit,sec,50m,adulte,milieu de la voie,50m,25km/h,voiture normale,urgence (vers l'hôpital),voiture normale
16962,pluvieux,nuit,sec,50m,adulte,droite de la voie,50m,25km/h,voiture normale,urgence (vers l'hôpital),voiture normale
16963,pluvieux,nuit,sec,50m,enfant,milieu de la voie,50m,25km/h,voiture normale,urgence (vers l'hôpital),voiture normale
16964,pluvieux,nuit,sec,50m,enfant,droite de la voie,50m,25km/h,voiture normale,urgence (vers l'hôpital),voiture normale
16965,pluvieux,nuit,sec,50m,adulte,milieu de la voie,50m,25km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
16966,pluvieux,nuit,sec,50m,adulte,droite de la voie,50m,25km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
16967,pluvieux,nuit,sec,50m,enfant,milieu de la voie,50m,25km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
16968,pluvieux,nuit,sec,50m,enfant,droite de la voie,50m,25km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
16969,pluvieux,nuit,sec,50m,adulte,milieu de la voie,50m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
16970,pluvieux,nuit,sec,50m,adulte,droite de la voie,50m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
16971,pluvieux,nuit,sec,50m,enfant,milieu de la voie,50m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
16972,pluvieux,nuit,sec,50m,enfant,droite de la voie,50m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
16973,pluvieux,nuit,sec,50m,adulte,milieu de la voie,50m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
16974,pluvieux,nuit,sec,50m,adulte,droite de la voie,50m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
16975,pluvieux,nuit,sec,50m,enfant,milieu de la voie,50m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
16976,pluvieux,nuit,sec,50m,enfant,droite de la voie,50m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
16977,pluvieux,nuit,sec,50m,adulte,milieu de la voie,50m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
16978,pluvieux,nuit,sec,50m,adulte,droite de la voie,50m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
16979,pluvieux,nuit,sec,50m,enfant,milieu de la voie,50m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
16980,pluvieux,nuit,sec,50m,enfant,droite de la voie,50m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
16981,pluvieux,nuit,sec,50m,adulte,milieu de la voie,50m,25km/h,camion,urgence (vers l'hôpital),aucun
16982,pluvieux,nuit,sec,50m,adulte,droite de la voie,50m,25km/h,camion,urgence (vers l'hôpital),aucun
16983,pluvieux,nuit,sec,50m,enfant,milieu de la voie,50m,25km/h,camion,urgence (vers l'hôpital),aucun
16984,pluvieux,nuit,sec,50m,enfant,droite de la voie,50m,25km/h,camion,urgence (vers l'hôpital),aucun
