id,天气,时间,路况,自行车前方空隙,骑车人类型,骑车人位置,与骑车人距离,本车速度,本车角色,乘客需求,后车类型
10176,晴天,夜晚,潮湿,20米,儿童,车道右侧,50米,50km/h,应急车辆,紧急（去医院）,应急车辆
10194,晴天,夜晚,潮湿,20米,成年人,车道右侧,50米,50km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
10229,晴天,夜晚,潮湿,20米,成年人,车道中间,50米,50km/h,普通车辆,无特殊需求,普通车辆
10257,晴天,夜晚,潮湿,20米,成年人,车道中间,50米,50km/h,卡车,无特殊需求,应急车辆
10269,晴天,夜晚,潮湿,20米,成年人,车道中间,100米,50km/h,普通车辆,紧急（去医院）,应急车辆
10295,晴天,夜晚,潮湿,20米,儿童,车道中间,100米,50km/h,卡车,紧急（去医院）,应急车辆
10300,晴天,夜晚,潮湿,20米,儿童,车道右侧,100米,50km/h,普通车辆,赶时间（通勤或赶飞机）,无
10301,晴天,夜晚,潮湿,20米,成年人,车道中间,100米,50km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
10328,晴天,夜晚,潮湿,20米,儿童,车道右侧,100米,50km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
10334,晴天,夜晚,潮湿,20米,成年人,车道右侧,100米,50km/h,普通车辆,无特殊需求,无
10350,晴天,夜晚,潮湿,20米,成年人,车道右侧,100米,50km/h,应急车辆,无特殊需求,普通车辆
10354,晴天,夜晚,潮湿,20米,成年人,车道右侧,100米,50km/h,应急车辆,无特殊需求,应急车辆
10376,雨天,白天,干燥,无车辆,儿童,车道右侧,10米,25km/h,普通车辆,紧急（去医院）,普通车辆
10382,雨天,白天,干燥,无车辆,成年人,车道右侧,10米,25km/h,应急车辆,紧急（去医院）,无
10390,雨天,白天,干燥,无车辆,成年人,车道右侧,10米,25km/h,应急车辆,紧急（去医院）,应急车辆
10394,雨天,白天,干燥,无车辆,成年人,车道右侧,10米,25km/h,卡车,紧急（去医院）,无
10420,雨天,白天,干燥,无车辆,儿童,车道右侧,10米,25km/h,应急车辆,赶时间（通勤或赶飞机）,无
10490,雨天,白天,干燥,无车辆,成年人,车道右侧,50米,25km/h,应急车辆,紧急（去医院）,无
10496,雨天,白天,干燥,无车辆,儿童,车道右侧,50米,25km/h,应急车辆,紧急（去医院）,普通车辆
10498,雨天,白天,干燥,无车辆,成年人,车道右侧,50米,25km/h,应急车辆,紧急（去医院）,应急车辆
10499,雨天,白天,干燥,无车辆,儿童,车道中间,50米,25km/h,应急车辆,紧急（去医院）,应急车辆
10501,雨天,白天,干燥,无车辆,成年人,车道中间,50米,25km/h,卡车,紧急（去医院）,无
10508,雨天,白天,干燥,无车辆,儿童,车道右侧,50米,25km/h,卡车,紧急（去医院）,普通车辆
10509,雨天,白天,干燥,无车辆,成年人,车道中间,50米,25km/h,卡车,紧急（去医院）,应急车辆
10511,雨天,白天,干燥,无车辆,儿童,车道中间,50米,25km/h,卡车,紧急（去医院）,应急车辆
10514,雨天,白天,干燥,无车辆,成年人,车道右侧,50米,25km/h,普通车辆,赶时间（通勤或赶飞机）,无
10526,雨天,白天,干燥,无车辆,成年人,车道右侧,50米,25km/h,应急车辆,赶时间（通勤或赶飞机）,无
10530,雨天,白天,干燥,无车辆,成年人,车道右侧,50米,25km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
10575,雨天,白天,干燥,无车辆,儿童,车道中间,50米,25km/h,卡车,无特殊需求,无
10605,雨天,白天,干燥,无车辆,成年人,车道中间,100米,25km/h,应急车辆,紧急（去医院）,应急车辆
10612,雨天,白天,干燥,无车辆,儿童,车道右侧,100米,25km/h,卡车,紧急（去医院）,无
10632,雨天,白天,干燥,无车辆,儿童,车道右侧,100米,25km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
10645,雨天,白天,干燥,无车辆,成年人,车道中间,100米,25km/h,卡车,赶时间（通勤或赶飞机）,无
10654,雨天,白天,干燥,无车辆,成年人,车道右侧,100米,25km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
10657,雨天,白天,干燥,无车辆,成年人,车道中间,100米,25km/h,普通车辆,无特殊需求,无
10677,雨天,白天,干燥,无车辆,成年人,车道中间,100米,25km/h,应急车辆,无特殊需求,应急车辆
10690,雨天,白天,干燥,无车辆,成年人,车道右侧,100米,25km/h,卡车,无特殊需求,应急车辆
10691,雨天,白天,干燥,无车辆,儿童,车道中间,100米,25km/h,卡车,无特殊需求,应急车辆
10698,雨天,白天,干燥,无车辆,成年人,车道右侧,10米,50km/h,普通车辆,紧急（去医院）,普通车辆
10710,雨天,白天,干燥,无车辆,成年人,车道右侧,10米,50km/h,应急车辆,紧急（去医院）,普通车辆
10715,雨天,白天,干燥,无车辆,儿童,车道中间,10米,50km/h,应急车辆,紧急（去医院）,应急车辆
10731,雨天,白天,干燥,无车辆,儿童,车道中间,10米,50km/h,普通车辆,赶时间（通勤或赶飞机）,无
10734,雨天,白天,干燥,无车辆,成年人,车道右侧,10米,50km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
10748,雨天,白天,干燥,无车辆,儿童,车道右侧,10米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
10761,雨天,白天,干燥,无车辆,成年人,车道中间,10米,50km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
10782,雨天,白天,干燥,无车辆,成年人,车道右侧,10米,50km/h,应急车辆,无特殊需求,普通车辆
10783,雨天,白天,干燥,无车辆,儿童,车道中间,10米,50km/h,应急车辆,无特殊需求,普通车辆
10812,雨天,白天,干燥,无车辆,儿童,车道右侧,50米,50km/h,普通车辆,紧急（去医院）,应急车辆
10841,雨天,白天,干燥,无车辆,成年人,车道中间,50米,50km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
10857,雨天,白天,干燥,无车辆,成年人,车道中间,50米,50km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
10902,雨天,白天,干燥,无车辆,成年人,车道右侧,50米,50km/h,卡车,无特殊需求,普通车辆
10904,雨天,白天,干燥,无车辆,儿童,车道右侧,50米,50km/h,卡车,无特殊需求,普通车辆
10905,雨天,白天,干燥,无车辆,成年人,车道中间,50米,50km/h,卡车,无特殊需求,应急车辆
10953,雨天,白天,干燥,无车辆,成年人,车道中间,100米,50km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
10954,雨天,白天,干燥,无车辆,成年人,车道右侧,100米,50km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
10958,雨天,白天,干燥,无车辆,成年人,车道右侧,100米,50km/h,应急车辆,赶时间（通勤或赶飞机）,无
10991,雨天,白天,干燥,无车辆,儿童,车道中间,100米,50km/h,普通车辆,无特殊需求,应急车辆
11007,雨天,白天,干燥,无车辆,儿童,车道中间,100米,50km/h,卡车,无特殊需求,无
11010,雨天,白天,干燥,无车辆,成年人,车道右侧,100米,50km/h,卡车,无特殊需求,普通车辆
11011,雨天,白天,干燥,无车辆,儿童,车道中间,100米,50km/h,卡车,无特殊需求,普通车辆
11033,雨天,白天,干燥,100米,成年人,车道中间,10米,25km/h,应急车辆,紧急（去医院）,普通车辆
11039,雨天,白天,干燥,100米,儿童,车道中间,10米,25km/h,应急车辆,紧急（去医院）,应急车辆
11042,雨天,白天,干燥,100米,成年人,车道右侧,10米,25km/h,卡车,紧急（去医院）,无
11049,雨天,白天,干燥,100米,成年人,车道中间,10米,25km/h,卡车,紧急（去医院）,应急车辆
11061,雨天,白天,干燥,100米,成年人,车道中间,10米,25km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
11082,雨天,白天,干燥,100米,成年人,车道右侧,10米,25km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
11097,雨天,白天,干燥,100米,成年人,车道中间,10米,25km/h,普通车辆,无特殊需求,应急车辆
11099,雨天,白天,干燥,100米,儿童,车道中间,10米,25km/h,普通车辆,无特殊需求,应急车辆
11115,雨天,白天,干燥,100米,儿童,车道中间,10米,25km/h,卡车,无特殊需求,无
11136,雨天,白天,干燥,100米,儿童,车道右侧,50米,25km/h,普通车辆,紧急（去医院）,应急车辆
11147,雨天,白天,干燥,100米,儿童,车道中间,50米,25km/h,应急车辆,紧急（去医院）,应急车辆
11159,雨天,白天,干燥,100米,儿童,车道中间,50米,25km/h,卡车,紧急（去医院）,应急车辆
11160,雨天,白天,干燥,100米,儿童,车道右侧,50米,25km/h,卡车,紧急（去医院）,应急车辆
11168,雨天,白天,干燥,100米,儿童,车道右侧,50米,25km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
11207,雨天,白天,干燥,100米,儿童,车道中间,50米,25km/h,普通车辆,无特殊需求,应急车辆
11236,雨天,白天,干燥,100米,儿童,车道右侧,100米,25km/h,普通车辆,紧急（去医院）,无
11244,雨天,白天,干燥,100米,儿童,车道右侧,100米,25km/h,普通车辆,紧急（去医院）,应急车辆
11245,雨天,白天,干燥,100米,成年人,车道中间,100米,25km/h,应急车辆,紧急（去医院）,无
11254,雨天,白天,干燥,100米,成年人,车道右侧,100米,25km/h,应急车辆,紧急（去医院）,应急车辆
11265,雨天,白天,干燥,100米,成年人,车道中间,100米,25km/h,卡车,紧急（去医院）,应急车辆
11290,雨天,白天,干燥,100米,成年人,车道右侧,100米,25km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
11293,雨天,白天,干燥,100米,成年人,车道中间,100米,25km/h,卡车,赶时间（通勤或赶飞机）,无
11341,雨天,白天,干燥,100米,成年人,车道中间,10米,50km/h,普通车辆,紧急（去医院）,无
11366,雨天,白天,干燥,100米,成年人,车道右侧,10米,50km/h,卡车,紧急（去医院）,无
11377,雨天,白天,干燥,100米,成年人,车道中间,10米,50km/h,普通车辆,赶时间（通勤或赶飞机）,无
11387,雨天,白天,干燥,100米,儿童,车道中间,10米,50km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
11389,雨天,白天,干燥,100米,成年人,车道中间,10米,50km/h,应急车辆,赶时间（通勤或赶飞机）,无
11397,雨天,白天,干燥,100米,成年人,车道中间,10米,50km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
11400,雨天,白天,干燥,100米,儿童,车道右侧,10米,50km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
11401,雨天,白天,干燥,100米,成年人,车道中间,10米,50km/h,卡车,赶时间（通勤或赶飞机）,无
11409,雨天,白天,干燥,100米,成年人,车道中间,10米,50km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
11413,雨天,白天,干燥,100米,成年人,车道中间,10米,50km/h,普通车辆,无特殊需求,无
11496,雨天,白天,干燥,100米,儿童,车道右侧,50米,50km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
11500,雨天,白天,干燥,100米,儿童,车道右侧,50米,50km/h,应急车辆,赶时间（通勤或赶飞机）,无
11501,雨天,白天,干燥,100米,成年人,车道中间,50米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
11505,雨天,白天,干燥,100米,成年人,车道中间,50米,50km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
11510,雨天,白天,干燥,100米,成年人,车道右侧,50米,50km/h,卡车,赶时间（通勤或赶飞机）,无
11522,雨天,白天,干燥,100米,成年人,车道右侧,50米,50km/h,普通车辆,无特殊需求,无
11541,雨天,白天,干燥,100米,成年人,车道中间,50米,50km/h,应急车辆,无特殊需求,应急车辆
11563,雨天,白天,干燥,100米,儿童,车道中间,100米,50km/h,普通车辆,紧急（去医院）,普通车辆
11606,雨天,白天,干燥,100米,成年人,车道右侧,100米,50km/h,应急车辆,赶时间（通勤或赶飞机）,无
11611,雨天,白天,干燥,100米,儿童,车道中间,100米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
11615,雨天,白天,干燥,100米,儿童,车道中间,100米,50km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
11630,雨天,白天,干燥,100米,成年人,车道右侧,100米,50km/h,普通车辆,无特殊需求,无
11637,雨天,白天,干燥,100米,成年人,车道中间,100米,50km/h,普通车辆,无特殊需求,应急车辆
11657,雨天,白天,干燥,100米,成年人,车道中间,100米,50km/h,卡车,无特殊需求,普通车辆
11660,雨天,白天,干燥,100米,儿童,车道右侧,100米,50km/h,卡车,无特殊需求,普通车辆
11664,雨天,白天,干燥,100米,儿童,车道右侧,100米,50km/h,卡车,无特殊需求,应急车辆
11667,雨天,白天,干燥,50米,儿童,车道中间,10米,25km/h,普通车辆,紧急（去医院）,无
11675,雨天,白天,干燥,50米,儿童,车道中间,10米,25km/h,普通车辆,紧急（去医院）,应急车辆
11680,雨天,白天,干燥,50米,儿童,车道右侧,10米,25km/h,应急车辆,紧急（去医院）,无
11682,雨天,白天,干燥,50米,成年人,车道右侧,10米,25km/h,应急车辆,紧急（去医院）,普通车辆
11698,雨天,白天,干燥,50米,成年人,车道右侧,10米,25km/h,卡车,紧急（去医院）,应急车辆
11702,雨天,白天,干燥,50米,成年人,车道右侧,10米,25km/h,普通车辆,赶时间（通勤或赶飞机）,无
11711,雨天,白天,干燥,50米,儿童,车道中间,10米,25km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
11728,雨天,白天,干燥,50米,儿童,车道右侧,10米,25km/h,卡车,赶时间（通勤或赶飞机）,无
11733,雨天,白天,干燥,50米,成年人,车道中间,10米,25km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
11759,雨天,白天,干燥,50米,儿童,车道中间,10米,25km/h,应急车辆,无特殊需求,应急车辆
11767,雨天,白天,干燥,50米,儿童,车道中间,10米,25km/h,卡车,无特殊需求,普通车辆
11787,雨天,白天,干燥,50米,儿童,车道中间,50米,25km/h,应急车辆,紧急（去医院）,无
11803,雨天,白天,干燥,50米,儿童,车道中间,50米,25km/h,卡车,紧急（去医院）,普通车辆
11805,雨天,白天,干燥,50米,成年人,车道中间,50米,25km/h,卡车,紧急（去医院）,应急车辆
11833,雨天,白天,干燥,50米,成年人,车道中间,50米,25km/h,卡车,赶时间（通勤或赶飞机）,无
11847,雨天,白天,干燥,50米,儿童,车道中间,50米,25km/h,普通车辆,无特殊需求,无
11851,雨天,白天,干燥,50米,儿童,车道中间,50米,25km/h,普通车辆,无特殊需求,普通车辆
11853,雨天,白天,干燥,50米,成年人,车道中间,50米,25km/h,普通车辆,无特殊需求,应急车辆
11878,雨天,白天,干燥,50米,成年人,车道右侧,50米,25km/h,卡车,无特殊需求,应急车辆
11922,雨天,白天,干燥,50米,成年人,车道右侧,100米,25km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
11936,雨天,白天,干燥,50米,儿童,车道右侧,100米,25km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
11968,雨天,白天,干燥,50米,儿童,车道右侧,100米,25km/h,应急车辆,无特殊需求,无
11974,雨天,白天,干燥,50米,成年人,车道右侧,100米,25km/h,应急车辆,无特殊需求,应急车辆
11998,雨天,白天,干燥,50米,成年人,车道右侧,10米,50km/h,普通车辆,紧急（去医院）,应急车辆
12011,雨天,白天,干燥,50米,儿童,车道中间,10米,50km/h,应急车辆,紧急（去医院）,应急车辆
12026,雨天,白天,干燥,50米,成年人,车道右侧,10米,50km/h,普通车辆,赶时间（通勤或赶飞机）,无
12033,雨天,白天,干燥,50米,成年人,车道中间,10米,50km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
12036,雨天,白天,干燥,50米,儿童,车道右侧,10米,50km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
12039,雨天,白天,干燥,50米,儿童,车道中间,10米,50km/h,应急车辆,赶时间（通勤或赶飞机）,无
12059,雨天,白天,干燥,50米,儿童,车道中间,10米,50km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
12074,雨天,白天,干燥,50米,成年人,车道右侧,10米,50km/h,应急车辆,无特殊需求,无
12108,雨天,白天,干燥,50米,儿童,车道右侧,50米,50km/h,普通车辆,紧急（去医院）,应急车辆
12115,雨天,白天,干燥,50米,儿童,车道中间,50米,50km/h,应急车辆,紧急（去医院）,普通车辆
12126,雨天,白天,干燥,50米,成年人,车道右侧,50米,50km/h,卡车,紧急（去医院）,普通车辆
12165,雨天,白天,干燥,50米,成年人,车道中间,50米,50km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
12171,雨天,白天,干燥,50米,儿童,车道中间,50米,50km/h,普通车辆,无特殊需求,无
12177,雨天,白天,干燥,50米,成年人,车道中间,50米,50km/h,普通车辆,无特殊需求,应急车辆
12201,雨天,白天,干燥,50米,成年人,车道中间,50米,50km/h,卡车,无特殊需求,应急车辆
12215,雨天,白天,干燥,50米,儿童,车道中间,100米,50km/h,普通车辆,紧急（去医院）,应急车辆
12218,雨天,白天,干燥,50米,成年人,车道右侧,100米,50km/h,应急车辆,紧急（去医院）,无
12236,雨天,白天,干燥,50米,儿童,车道右侧,100米,50km/h,卡车,紧急（去医院）,普通车辆
12269,雨天,白天,干燥,50米,成年人,车道中间,100米,50km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
12284,雨天,白天,干燥,50米,儿童,车道右侧,100米,50km/h,普通车辆,无特殊需求,普通车辆
12291,雨天,白天,干燥,50米,儿童,车道中间,100米,50km/h,应急车辆,无特殊需求,无
12292,雨天,白天,干燥,50米,儿童,车道右侧,100米,50km/h,应急车辆,无特殊需求,无
12310,雨天,白天,干燥,50米,成年人,车道右侧,100米,50km/h,卡车,无特殊需求,应急车辆
12316,雨天,白天,干燥,20米,儿童,车道右侧,10米,25km/h,普通车辆,紧急（去医院）,无
12327,雨天,白天,干燥,20米,儿童,车道中间,10米,25km/h,应急车辆,紧急（去医院）,无
12341,雨天,白天,干燥,20米,成年人,车道中间,10米,25km/h,卡车,紧急（去医院）,普通车辆
12344,雨天,白天,干燥,20米,儿童,车道右侧,10米,25km/h,卡车,紧急（去医院）,普通车辆
12345,雨天,白天,干燥,20米,成年人,车道中间,10米,25km/h,卡车,紧急（去医院）,应急车辆
12358,雨天,白天,干燥,20米,成年人,车道右侧,10米,25km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
12372,雨天,白天,干燥,20米,儿童,车道右侧,10米,25km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
12390,雨天,白天,干燥,20米,成年人,车道右侧,10米,25km/h,普通车辆,无特殊需求,普通车辆
12397,雨天,白天,干燥,20米,成年人,车道中间,10米,25km/h,应急车辆,无特殊需求,无
12399,雨天,白天,干燥,20米,儿童,车道中间,10米,25km/h,应急车辆,无特殊需求,无
12420,雨天,白天,干燥,20米,儿童,车道右侧,10米,25km/h,卡车,无特殊需求,应急车辆
12440,雨天,白天,干燥,20米,儿童,车道右侧,50米,25km/h,应急车辆,紧急（去医院）,普通车辆
12441,雨天,白天,干燥,20米,成年人,车道中间,50米,25km/h,应急车辆,紧急（去医院）,应急车辆
12458,雨天,白天,干燥,20米,成年人,车道右侧,50米,25km/h,普通车辆,赶时间（通勤或赶飞机）,无
12483,雨天,白天,干燥,20米,儿童,车道中间,50米,25km/h,卡车,赶时间（通勤或赶飞机）,无
12500,雨天,白天,干燥,20米,儿童,车道右侧,50米,25km/h,普通车辆,无特殊需求,普通车辆
12506,雨天,白天,干燥,20米,成年人,车道右侧,50米,25km/h,应急车辆,无特殊需求,无
12521,雨天,白天,干燥,20米,成年人,车道中间,50米,25km/h,卡车,无特殊需求,普通车辆
12527,雨天,白天,干燥,20米,儿童,车道中间,50米,25km/h,卡车,无特殊需求,应急车辆
12555,雨天,白天,干燥,20米,儿童,车道中间,100米,25km/h,卡车,紧急（去医院）,无
12559,雨天,白天,干燥,20米,儿童,车道中间,100米,25km/h,卡车,紧急（去医院）,普通车辆
12578,雨天,白天,干燥,20米,成年人,车道右侧,100米,25km/h,应急车辆,赶时间（通勤或赶飞机）,无
12594,雨天,白天,干燥,20米,成年人,车道右侧,100米,25km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
12595,雨天,白天,干燥,20米,儿童,车道中间,100米,25km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
12627,雨天,白天,干燥,20米,儿童,车道中间,100米,25km/h,卡车,无特殊需求,无
12631,雨天,白天,干燥,20米,儿童,车道中间,100米,25km/h,卡车,无特殊需求,普通车辆
12632,雨天,白天,干燥,20米,儿童,车道右侧,100米,25km/h,卡车,无特殊需求,普通车辆
12637,雨天,白天,干燥,20米,成年人,车道中间,10米,50km/h,普通车辆,紧急（去医院）,无
12670,雨天,白天,干燥,20米,成年人,车道右侧,10米,50km/h,卡车,紧急（去医院）,应急车辆
12702,雨天,白天,干燥,20米,成年人,车道右侧,10米,50km/h,卡车,赶时间（通勤或赶飞机）,普通车辆
12724,雨天,白天,干燥,20米,儿童,车道右侧,10米,50km/h,应急车辆,无特殊需求,无
12727,雨天,白天,干燥,20米,儿童,车道中间,10米,50km/h,应急车辆,无特殊需求,普通车辆
12746,雨天,白天,干燥,20米,成年人,车道右侧,50米,50km/h,普通车辆,紧急（去医院）,无
12754,雨天,白天,干燥,20米,成年人,车道右侧,50米,50km/h,普通车辆,紧急（去医院）,应急车辆
12763,雨天,白天,干燥,20米,儿童,车道中间,50米,50km/h,应急车辆,紧急（去医院）,普通车辆
12839,雨天,白天,干燥,20米,儿童,车道中间,50米,50km/h,应急车辆,无特殊需求,应急车辆
12845,雨天,白天,干燥,20米,成年人,车道中间,50米,50km/h,卡车,无特殊需求,普通车辆
12893,雨天,白天,干燥,20米,成年人,车道中间,100米,50km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
12898,雨天,白天,干燥,20米,成年人,车道右侧,100米,50km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
12899,雨天,白天,干燥,20米,儿童,车道中间,100米,50km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
12909,雨天,白天,干燥,20米,成年人,车道中间,100米,50km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
12923,雨天,白天,干燥,20米,儿童,车道中间,100米,50km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
12934,雨天,白天,干燥,20米,成年人,车道右侧,100米,50km/h,普通车辆,无特殊需求,应急车辆
12935,雨天,白天,干燥,20米,儿童,车道中间,100米,50km/h,普通车辆,无特殊需求,应急车辆
12940,雨天,白天,干燥,20米,儿童,车道右侧,100米,50km/h,应急车辆,无特殊需求,无
12945,雨天,白天,干燥,20米,成年人,车道中间,100米,50km/h,应急车辆,无特殊需求,应急车辆
12959,雨天,白天,干燥,20米,儿童,车道中间,100米,50km/h,卡车,无特殊需求,应急车辆
12962,雨天,白天,潮湿,无车辆,成年人,车道右侧,10米,25km/h,普通车辆,紧急（去医院）,无
12971,雨天,白天,潮湿,无车辆,儿童,车道中间,10米,25km/h,普通车辆,紧急（去医院）,应急车辆
12975,雨天,白天,潮湿,无车辆,儿童,车道中间,10米,25km/h,应急车辆,紧急（去医院）,无
13036,雨天,白天,潮湿,无车辆,儿童,车道右侧,10米,25km/h,普通车辆,无特殊需求,无
13038,雨天,白天,潮湿,无车辆,成年人,车道右侧,10米,25km/h,普通车辆,无特殊需求,普通车辆
13043,雨天,白天,潮湿,无车辆,儿童,车道中间,10米,25km/h,普通车辆,无特殊需求,应急车辆
13050,雨天,白天,潮湿,无车辆,成年人,车道右侧,10米,25km/h,应急车辆,无特殊需求,普通车辆
13054,雨天,白天,潮湿,无车辆,成年人,车道右侧,10米,25km/h,应急车辆,无特殊需求,应急车辆
13070,雨天,白天,潮湿,无车辆,成年人,车道右侧,50米,25km/h,普通车辆,紧急（去医院）,无
13072,雨天,白天,潮湿,无车辆,儿童,车道右侧,50米,25km/h,普通车辆,紧急（去医院）,无
13078,雨天,白天,潮湿,无车辆,成年人,车道右侧,50米,25km/h,普通车辆,紧急（去医院）,应急车辆
13087,雨天,白天,潮湿,无车辆,儿童,车道中间,50米,25km/h,应急车辆,紧急（去医院）,普通车辆
13099,雨天,白天,潮湿,无车辆,儿童,车道中间,50米,25km/h,卡车,紧急（去医院）,普通车辆
13101,雨天,白天,潮湿,无车辆,成年人,车道中间,50米,25km/h,卡车,紧急（去医院）,应急车辆
13120,雨天,白天,潮湿,无车辆,儿童,车道右侧,50米,25km/h,应急车辆,赶时间（通勤或赶飞机）,无
13125,雨天,白天,潮湿,无车辆,成年人,车道中间,50米,25km/h,应急车辆,赶时间（通勤或赶飞机）,应急车辆
13142,雨天,白天,潮湿,无车辆,成年人,车道右侧,50米,25km/h,普通车辆,无特殊需求,无
13165,雨天,白天,潮湿,无车辆,成年人,车道中间,50米,25km/h,卡车,无特殊需求,无
13189,雨天,白天,潮湿,无车辆,成年人,车道中间,100米,25km/h,应急车辆,紧急（去医院）,无
13197,雨天,白天,潮湿,无车辆,成年人,车道中间,100米,25km/h,应急车辆,紧急（去医院）,应急车辆
13213,雨天,白天,潮湿,无车辆,成年人,车道中间,100米,25km/h,普通车辆,赶时间（通勤或赶飞机）,无
13216,雨天,白天,潮湿,无车辆,儿童,车道右侧,100米,25km/h,普通车辆,赶时间（通勤或赶飞机）,无
13220,雨天,白天,潮湿,无车辆,儿童,车道右侧,100米,25km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
13279,雨天,白天,潮湿,无车辆,儿童,车道中间,100米,25km/h,卡车,无特殊需求,普通车辆
13290,雨天,白天,潮湿,无车辆,成年人,车道右侧,10米,50km/h,普通车辆,紧急（去医院）,普通车辆
13294,雨天,白天,潮湿,无车辆,成年人,车道右侧,10米,50km/h,普通车辆,紧急（去医院）,应急车辆
13295,雨天,白天,潮湿,无车辆,儿童,车道中间,10米,50km/h,普通车辆,紧急（去医院）,应急车辆
13296,雨天,白天,潮湿,无车辆,儿童,车道右侧,10米,50km/h,普通车辆,紧急（去医院）,应急车辆
13315,雨天,白天,潮湿,无车辆,儿童,车道中间,10米,50km/h,卡车,紧急（去医院）,普通车辆
13321,雨天,白天,潮湿,无车辆,成年人,车道中间,10米,50km/h,普通车辆,赶时间（通勤或赶飞机）,无
13333,雨天,白天,潮湿,无车辆,成年人,车道中间,10米,50km/h,应急车辆,赶时间（通勤或赶飞机）,无
13337,雨天,白天,潮湿,无车辆,成年人,车道中间,10米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
13353,雨天,白天,潮湿,无车辆,成年人,车道中间,10米,50km/h,卡车,赶时间（通勤或赶飞机）,应急车辆
13359,雨天,白天,潮湿,无车辆,儿童,车道中间,10米,50km/h,普通车辆,无特殊需求,无
13366,雨天,白天,潮湿,无车辆,成年人,车道右侧,10米,50km/h,普通车辆,无特殊需求,应急车辆
13368,雨天,白天,潮湿,无车辆,儿童,车道右侧,10米,50km/h,普通车辆,无特殊需求,应急车辆
13374,雨天,白天,潮湿,无车辆,成年人,车道右侧,10米,50km/h,应急车辆,无特殊需求,普通车辆
13397,雨天,白天,潮湿,无车辆,成年人,车道中间,50米,50km/h,普通车辆,紧急（去医院）,普通车辆
13422,雨天,白天,潮湿,无车辆,成年人,车道右侧,50米,50km/h,卡车,紧急（去医院）,普通车辆
13432,雨天,白天,潮湿,无车辆,儿童,车道右侧,50米,50km/h,普通车辆,赶时间（通勤或赶飞机）,无
13433,雨天,白天,潮湿,无车辆,成年人,车道中间,50米,50km/h,普通车辆,赶时间（通勤或赶飞机）,普通车辆
13437,雨天,白天,潮湿,无车辆,成年人,车道中间,50米,50km/h,普通车辆,赶时间（通勤或赶飞机）,应急车辆
13445,雨天,白天,潮湿,无车辆,成年人,车道中间,50米,50km/h,应急车辆,赶时间（通勤或赶飞机）,普通车辆
13488,雨天,白天,潮湿,无车辆,儿童,车道右侧,50米,50km/h,应急车辆,无特殊需求,应急车辆
13515,雨天,白天,潮湿,无车辆,儿童,车道中间,100米,50km/h,应急车辆,紧急（去医院）,无
13549,雨天,白天,潮湿,无车辆,成年人,车道中间,100米,50km/h,应急车辆,赶时间（通勤或赶飞机）,无
