id,Météo,Moment de la journée,État de la route,Espace devant le cycliste,Type de cycliste,Position du cycliste,Distance au cycliste,Vitesse du véhicule ego,Rôle du véhicule ego,Besoin du passager,Véhicule suiveur
9238,ensoleillé,nuit,mouillé,50m,adulte,droite de la voie,50m,25km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
9252,ensoleillé,nuit,mouillé,50m,enfant,droite de la voie,50m,25km/h,camion,pressé (trajet ou vol),véhicule d'urgence
9264,ensoleillé,nuit,mouillé,50m,enfant,droite de la voie,50m,25km/h,voiture normale,aucune,véhicule d'urgence
9274,ensoleillé,nuit,mouillé,50m,adulte,droite de la voie,50m,25km/h,véhicule d'urgence,aucune,véhicule d'urgence
9279,ensoleillé,nuit,mouillé,50m,enfant,milieu de la voie,50m,25km/h,camion,aucune,aucun
9296,ensoleillé,nuit,mouillé,50m,enfant,droite de la voie,100m,25km/h,voiture normale,urgence (vers l'hôpital),voiture normale
9301,ensoleillé,nuit,mouillé,50m,adulte,milieu de la voie,100m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
9316,ensoleillé,nuit,mouillé,50m,enfant,droite de la voie,100m,25km/h,camion,urgence (vers l'hôpital),aucun
9327,ensoleillé,nuit,mouillé,50m,enfant,milieu de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),aucun
9332,ensoleillé,nuit,mouillé,50m,enfant,droite de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),voiture normale
9333,ensoleillé,nuit,mouillé,50m,adulte,milieu de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
9368,ensoleillé,nuit,mouillé,50m,enfant,droite de la voie,100m,25km/h,voiture normale,aucune,voiture normale
9388,ensoleillé,nuit,mouillé,50m,enfant,droite de la voie,100m,25km/h,camion,aucune,aucun
9393,ensoleillé,nuit,mouillé,50m,adulte,milieu de la voie,100m,25km/h,camion,aucune,véhicule d'urgence
9403,ensoleillé,nuit,mouillé,50m,enfant,milieu de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),voiture normale
9407,ensoleillé,nuit,mouillé,50m,enfant,milieu de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
9420,ensoleillé,nuit,mouillé,50m,enfant,droite de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
9427,ensoleillé,nuit,mouillé,50m,enfant,milieu de la voie,10m,50km/h,camion,urgence (vers l'hôpital),voiture normale
9441,ensoleillé,nuit,mouillé,50m,adulte,milieu de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
9444,ensoleillé,nuit,mouillé,50m,enfant,droite de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
9452,ensoleillé,nuit,mouillé,50m,enfant,droite de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
9470,ensoleillé,nuit,mouillé,50m,adulte,droite de la voie,10m,50km/h,voiture normale,aucune,aucun
9499,ensoleillé,nuit,mouillé,50m,enfant,milieu de la voie,10m,50km/h,camion,aucune,voiture normale
9503,ensoleillé,nuit,mouillé,50m,enfant,milieu de la voie,10m,50km/h,camion,aucune,véhicule d'urgence
9543,ensoleillé,nuit,mouillé,50m,enfant,milieu de la voie,50m,50km/h,voiture normale,pressé (trajet ou vol),aucun
9561,ensoleillé,nuit,mouillé,50m,adulte,milieu de la voie,50m,50km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
9562,ensoleillé,nuit,mouillé,50m,adulte,droite de la voie,50m,50km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
9564,ensoleillé,nuit,mouillé,50m,enfant,droite de la voie,50m,50km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
9568,ensoleillé,nuit,mouillé,50m,enfant,droite de la voie,50m,50km/h,camion,pressé (trajet ou vol),aucun
9593,ensoleillé,nuit,mouillé,50m,adulte,milieu de la voie,50m,50km/h,véhicule d'urgence,aucune,voiture normale
9611,ensoleillé,nuit,mouillé,50m,enfant,milieu de la voie,50m,50km/h,camion,aucune,véhicule d'urgence
9631,ensoleillé,nuit,mouillé,50m,enfant,milieu de la voie,100m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
9647,ensoleillé,nuit,mouillé,50m,enfant,milieu de la voie,100m,50km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
9676,ensoleillé,nuit,mouillé,50m,enfant,droite de la voie,100m,50km/h,camion,pressé (trajet ou vol),aucun
9682,ensoleillé,nuit,mouillé,50m,adulte,droite de la voie,100m,50km/h,camion,pressé (trajet ou vol),véhicule d'urgence
9683,ensoleillé,nuit,mouillé,50m,enfant,milieu de la voie,100m,50km/h,camion,pressé (trajet ou vol),véhicule d'urgence
9686,ensoleillé,nuit,mouillé,50m,adulte,droite de la voie,100m,50km/h,voiture normale,aucune,aucun
9702,ensoleillé,nuit,mouillé,50m,adulte,droite de la voie,100m,50km/h,véhicule d'urgence,aucune,voiture normale
9709,ensoleillé,nuit,mouillé,50m,adulte,milieu de la voie,100m,50km/h,camion,aucune,aucun
9752,ensoleillé,nuit,mouillé,20m,enfant,droite de la voie,10m,25km/h,camion,urgence (vers l'hôpital),voiture normale
9761,ensoleillé,nuit,mouillé,20m,adulte,milieu de la voie,10m,25km/h,voiture normale,pressé (trajet ou vol),voiture normale
9774,ensoleillé,nuit,mouillé,20m,adulte,droite de la voie,10m,25km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
9779,ensoleillé,nuit,mouillé,20m,enfant,milieu de la voie,10m,25km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
9786,ensoleillé,nuit,mouillé,20m,adulte,droite de la voie,10m,25km/h,camion,pressé (trajet ou vol),voiture normale
9812,ensoleillé,nuit,mouillé,20m,enfant,droite de la voie,10m,25km/h,véhicule d'urgence,aucune,voiture normale
9846,ensoleillé,nuit,mouillé,20m,adulte,droite de la voie,50m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
9865,ensoleillé,nuit,mouillé,20m,adulte,milieu de la voie,50m,25km/h,voiture normale,pressé (trajet ou vol),aucun
9889,ensoleillé,nuit,mouillé,20m,adulte,milieu de la voie,50m,25km/h,camion,pressé (trajet ou vol),aucun
9936,ensoleillé,nuit,mouillé,20m,enfant,droite de la voie,50m,25km/h,camion,aucune,véhicule d'urgence
9977,ensoleillé,nuit,mouillé,20m,adulte,milieu de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),voiture normale
9984,ensoleillé,nuit,mouillé,20m,enfant,droite de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
10008,ensoleillé,nuit,mouillé,20m,enfant,droite de la voie,100m,25km/h,camion,pressé (trajet ou vol),véhicule d'urgence
10014,ensoleillé,nuit,mouillé,20m,adulte,droite de la voie,100m,25km/h,voiture normale,aucune,voiture normale
10034,ensoleillé,nuit,mouillé,20m,adulte,droite de la voie,100m,25km/h,camion,aucune,aucun
10039,ensoleillé,nuit,mouillé,20m,enfant,milieu de la voie,100m,25km/h,camion,aucune,voiture normale
10040,ensoleillé,nuit,mouillé,20m,enfant,droite de la voie,100m,25km/h,camion,aucune,voiture normale
10050,ensoleillé,nuit,mouillé,20m,adulte,droite de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),voiture normale
10084,ensoleillé,nuit,mouillé,20m,enfant,droite de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),aucun
10090,ensoleillé,nuit,mouillé,20m,adulte,droite de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
10105,ensoleillé,nuit,mouillé,20m,adulte,milieu de la voie,10m,50km/h,camion,pressé (trajet ou vol),aucun
10106,ensoleillé,nuit,mouillé,20m,adulte,droite de la voie,10m,50km/h,camion,pressé (trajet ou vol),aucun
10126,ensoleillé,nuit,mouillé,20m,adulte,droite de la voie,10m,50km/h,voiture normale,aucune,véhicule d'urgence
10129,ensoleillé,nuit,mouillé,20m,adulte,milieu de la voie,10m,50km/h,véhicule d'urgence,aucune,aucun
10150,ensoleillé,nuit,mouillé,20m,adulte,droite de la voie,10m,50km/h,camion,aucune,véhicule d'urgence
10169,ensoleillé,nuit,mouillé,20m,adulte,milieu de la voie,50m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
10176,ensoleillé,nuit,mouillé,20m,enfant,droite de la voie,50m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
10194,ensoleillé,nuit,mouillé,20m,adulte,droite de la voie,50m,50km/h,voiture normale,pressé (trajet ou vol),voiture normale
10229,ensoleillé,nuit,mouillé,20m,adulte,milieu de la voie,50m,50km/h,voiture normale,aucune,voiture normale
10257,ensoleillé,nuit,mouillé,20m,adulte,milieu de la voie,50m,50km/h,camion,aucune,véhicule d'urgence
10269,ensoleillé,nuit,mouillé,20m,adulte,milieu de la voie,100m,50km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
10295,ensoleillé,nuit,mouillé,20m,enfant,milieu de la voie,100m,50km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
10300,ensoleillé,nuit,mouillé,20m,enfant,droite de la voie,100m,50km/h,voiture normale,pressé (trajet ou vol),aucun
10301,ensoleillé,nuit,mouillé,20m,adulte,milieu de la voie,100m,50km/h,voiture normale,pressé (trajet ou vol),voiture normale
10328,ensoleillé,nuit,mouillé,20m,enfant,droite de la voie,100m,50km/h,camion,pressé (trajet ou vol),voiture normale
10334,ensoleillé,nuit,mouillé,20m,adulte,droite de la voie,100m,50km/h,voiture normale,aucune,aucun
10350,ensoleillé,nuit,mouillé,20m,adulte,droite de la voie,100m,50km/h,véhicule d'urgence,aucune,voiture normale
10354,ensoleillé,nuit,mouillé,20m,adulte,droite de la voie,100m,50km/h,véhicule d'urgence,aucune,véhicule d'urgence
10376,pluvieux,jour,sec,libre,enfant,droite de la voie,10m,25km/h,voiture normale,urgence (vers l'hôpital),voiture normale
10382,pluvieux,jour,sec,libre,adulte,droite de la voie,10m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
10390,pluvieux,jour,sec,libre,adulte,droite de la voie,10m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
10394,pluvieux,jour,sec,libre,adulte,droite de la voie,10m,25km/h,camion,urgence (vers l'hôpital),aucun
10420,pluvieux,jour,sec,libre,enfant,droite de la voie,10m,25km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
10490,pluvieux,jour,sec,libre,adulte,droite de la voie,50m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
10496,pluvieux,jour,sec,libre,enfant,droite de la voie,50m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
10498,pluvieux,jour,sec,libre,adulte,droite de la voie,50m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
10499,pluvieux,jour,sec,libre,enfant,milieu de la voie,50m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
10501,pluvieux,jour,sec,libre,adulte,milieu de la voie,50m,25km/h,camion,urgence (vers l'hôpital),aucun
10508,pluvieux,jour,sec,libre,enfant,droite de la voie,50m,25km/h,camion,urgence (vers l'hôpital),voiture normale
10509,pluvieux,jour,sec,libre,adulte,milieu de la voie,50m,25km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
10511,pluvieux,jour,sec,libre,enfant,milieu de la voie,50m,25km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
10514,pluvieux,jour,sec,libre,adulte,droite de la voie,50m,25km/h,voiture normale,pressé (trajet ou vol),aucun
10526,pluvieux,jour,sec,libre,adulte,droite de la voie,50m,25km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
10530,pluvieux,jour,sec,libre,adulte,droite de la voie,50m,25km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
10575,pluvieux,jour,sec,libre,enfant,milieu de la voie,50m,25km/h,camion,aucune,aucun
10605,pluvieux,jour,sec,libre,adulte,milieu de la voie,100m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
10612,pluvieux,jour,sec,libre,enfant,droite de la voie,100m,25km/h,camion,urgence (vers l'hôpital),aucun
10632,pluvieux,jour,sec,libre,enfant,droite de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
10645,pluvieux,jour,sec,libre,adulte,milieu de la voie,100m,25km/h,camion,pressé (trajet ou vol),aucun
10654,pluvieux,jour,sec,libre,adulte,droite de la voie,100m,25km/h,camion,pressé (trajet ou vol),véhicule d'urgence
10657,pluvieux,jour,sec,libre,adulte,milieu de la voie,100m,25km/h,voiture normale,aucune,aucun
10677,pluvieux,jour,sec,libre,adulte,milieu de la voie,100m,25km/h,véhicule d'urgence,aucune,véhicule d'urgence
10690,pluvieux,jour,sec,libre,adulte,droite de la voie,100m,25km/h,camion,aucune,véhicule d'urgence
10691,pluvieux,jour,sec,libre,enfant,milieu de la voie,100m,25km/h,camion,aucune,véhicule d'urgence
10698,pluvieux,jour,sec,libre,adulte,droite de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),voiture normale
10710,pluvieux,jour,sec,libre,adulte,droite de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
10715,pluvieux,jour,sec,libre,enfant,milieu de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
10731,pluvieux,jour,sec,libre,enfant,milieu de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),aucun
10734,pluvieux,jour,sec,libre,adulte,droite de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),voiture normale
10748,pluvieux,jour,sec,libre,enfant,droite de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
10761,pluvieux,jour,sec,libre,adulte,milieu de la voie,10m,50km/h,camion,pressé (trajet ou vol),véhicule d'urgence
10782,pluvieux,jour,sec,libre,adulte,droite de la voie,10m,50km/h,véhicule d'urgence,aucune,voiture normale
10783,pluvieux,jour,sec,libre,enfant,milieu de la voie,10m,50km/h,véhicule d'urgence,aucune,voiture normale
10812,pluvieux,jour,sec,libre,enfant,droite de la voie,50m,50km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
10841,pluvieux,jour,sec,libre,adulte,milieu de la voie,50m,50km/h,voiture normale,pressé (trajet ou vol),voiture normale
10857,pluvieux,jour,sec,libre,adulte,milieu de la voie,50m,50km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
10902,pluvieux,jour,sec,libre,adulte,droite de la voie,50m,50km/h,camion,aucune,voiture normale
10904,pluvieux,jour,sec,libre,enfant,droite de la voie,50m,50km/h,camion,aucune,voiture normale
10905,pluvieux,jour,sec,libre,adulte,milieu de la voie,50m,50km/h,camion,aucune,véhicule d'urgence
10953,pluvieux,jour,sec,libre,adulte,milieu de la voie,100m,50km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
10954,pluvieux,jour,sec,libre,adulte,droite de la voie,100m,50km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
10958,pluvieux,jour,sec,libre,adulte,droite de la voie,100m,50km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
10991,pluvieux,jour,sec,libre,enfant,milieu de la voie,100m,50km/h,voiture normale,aucune,véhicule d'urgence
11007,pluvieux,jour,sec,libre,enfant,milieu de la voie,100m,50km/h,camion,aucune,aucun
11010,pluvieux,jour,sec,libre,adulte,droite de la voie,100m,50km/h,camion,aucune,voiture normale
11011,pluvieux,jour,sec,libre,enfant,milieu de la voie,100m,50km/h,camion,aucune,voiture normale
11033,pluvieux,jour,sec,100m,adulte,milieu de la voie,10m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
11039,pluvieux,jour,sec,100m,enfant,milieu de la voie,10m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
11042,pluvieux,jour,sec,100m,adulte,droite de la voie,10m,25km/h,camion,urgence (vers l'hôpital),aucun
11049,pluvieux,jour,sec,100m,adulte,milieu de la voie,10m,25km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
11061,pluvieux,jour,sec,100m,adulte,milieu de la voie,10m,25km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
11082,pluvieux,jour,sec,100m,adulte,droite de la voie,10m,25km/h,camion,pressé (trajet ou vol),voiture normale
11097,pluvieux,jour,sec,100m,adulte,milieu de la voie,10m,25km/h,voiture normale,aucune,véhicule d'urgence
11099,pluvieux,jour,sec,100m,enfant,milieu de la voie,10m,25km/h,voiture normale,aucune,véhicule d'urgence
11115,pluvieux,jour,sec,100m,enfant,milieu de la voie,10m,25km/h,camion,aucune,aucun
11136,pluvieux,jour,sec,100m,enfant,droite de la voie,50m,25km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
11147,pluvieux,jour,sec,100m,enfant,milieu de la voie,50m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
11159,pluvieux,jour,sec,100m,enfant,milieu de la voie,50m,25km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
11160,pluvieux,jour,sec,100m,enfant,droite de la voie,50m,25km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
11168,pluvieux,jour,sec,100m,enfant,droite de la voie,50m,25km/h,voiture normale,pressé (trajet ou vol),voiture normale
11207,pluvieux,jour,sec,100m,enfant,milieu de la voie,50m,25km/h,voiture normale,aucune,véhicule d'urgence
11236,pluvieux,jour,sec,100m,enfant,droite de la voie,100m,25km/h,voiture normale,urgence (vers l'hôpital),aucun
11244,pluvieux,jour,sec,100m,enfant,droite de la voie,100m,25km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
11245,pluvieux,jour,sec,100m,adulte,milieu de la voie,100m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
11254,pluvieux,jour,sec,100m,adulte,droite de la voie,100m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
11265,pluvieux,jour,sec,100m,adulte,milieu de la voie,100m,25km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
11290,pluvieux,jour,sec,100m,adulte,droite de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
11293,pluvieux,jour,sec,100m,adulte,milieu de la voie,100m,25km/h,camion,pressé (trajet ou vol),aucun
11341,pluvieux,jour,sec,100m,adulte,milieu de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),aucun
11366,pluvieux,jour,sec,100m,adulte,droite de la voie,10m,50km/h,camion,urgence (vers l'hôpital),aucun
11377,pluvieux,jour,sec,100m,adulte,milieu de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),aucun
11387,pluvieux,jour,sec,100m,enfant,milieu de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
11389,pluvieux,jour,sec,100m,adulte,milieu de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
11397,pluvieux,jour,sec,100m,adulte,milieu de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
11400,pluvieux,jour,sec,100m,enfant,droite de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
11401,pluvieux,jour,sec,100m,adulte,milieu de la voie,10m,50km/h,camion,pressé (trajet ou vol),aucun
11409,pluvieux,jour,sec,100m,adulte,milieu de la voie,10m,50km/h,camion,pressé (trajet ou vol),véhicule d'urgence
11413,pluvieux,jour,sec,100m,adulte,milieu de la voie,10m,50km/h,voiture normale,aucune,aucun
11496,pluvieux,jour,sec,100m,enfant,droite de la voie,50m,50km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
11500,pluvieux,jour,sec,100m,enfant,droite de la voie,50m,50km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
11501,pluvieux,jour,sec,100m,adulte,milieu de la voie,50m,50km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
11505,pluvieux,jour,sec,100m,adulte,milieu de la voie,50m,50km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
11510,pluvieux,jour,sec,100m,adulte,droite de la voie,50m,50km/h,camion,pressé (trajet ou vol),aucun
11522,pluvieux,jour,sec,100m,adulte,droite de la voie,50m,50km/h,voiture normale,aucune,aucun
11541,pluvieux,jour,sec,100m,adulte,milieu de la voie,50m,50km/h,véhicule d'urgence,aucune,véhicule d'urgence
11563,pluvieux,jour,sec,100m,enfant,milieu de la voie,100m,50km/h,voiture normale,urgence (vers l'hôpital),voiture normale
11606,pluvieux,jour,sec,100m,adulte,droite de la voie,100m,50km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
11611,pluvieux,jour,sec,100m,enfant,milieu de la voie,100m,50km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
11615,pluvieux,jour,sec,100m,enfant,milieu de la voie,100m,50km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
11630,pluvieux,jour,sec,100m,adulte,droite de la voie,100m,50km/h,voiture normale,aucune,aucun
11637,pluvieux,jour,sec,100m,adulte,milieu de la voie,100m,50km/h,voiture normale,aucune,véhicule d'urgence
11657,pluvieux,jour,sec,100m,adulte,milieu de la voie,100m,50km/h,camion,aucune,voiture normale
11660,pluvieux,jour,sec,100m,enfant,droite de la voie,100m,50km/h,camion,aucune,voiture normale
11664,pluvieux,jour,sec,100m,enfant,droite de la voie,100m,50km/h,camion,aucune,véhicule d'urgence
11667,pluvieux,jour,sec,50m,enfant,milieu de la voie,10m,25km/h,voiture normale,urgence (vers l'hôpital),aucun
11675,pluvieux,jour,sec,50m,enfant,milieu de la voie,10m,25km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
11680,pluvieux,jour,sec,50m,enfant,droite de la voie,10m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
11682,pluvieux,jour,sec,50m,adulte,droite de la voie,10m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
11698,pluvieux,jour,sec,50m,adulte,droite de la voie,10m,25km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
11702,pluvieux,jour,sec,50m,adulte,droite de la voie,10m,25km/h,voiture normale,pressé (trajet ou vol),aucun
11711,pluvieux,jour,sec,50m,enfant,milieu de la voie,10m,25km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
11728,pluvieux,jour,sec,50m,enfant,droite de la voie,10m,25km/h,camion,pressé (trajet ou vol),aucun
11733,pluvieux,jour,sec,50m,adulte,milieu de la voie,10m,25km/h,camion,pressé (trajet ou vol),véhicule d'urgence
11759,pluvieux,jour,sec,50m,enfant,milieu de la voie,10m,25km/h,véhicule d'urgence,aucune,véhicule d'urgence
11767,pluvieux,jour,sec,50m,enfant,milieu de la voie,10m,25km/h,camion,aucune,voiture normale
11787,pluvieux,jour,sec,50m,enfant,milieu de la voie,50m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
11803,pluvieux,jour,sec,50m,enfant,milieu de la voie,50m,25km/h,camion,urgence (vers l'hôpital),voiture normale
11805,pluvieux,jour,sec,50m,adulte,milieu de la voie,50m,25km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
11833,pluvieux,jour,sec,50m,adulte,milieu de la voie,50m,25km/h,camion,pressé (trajet ou vol),aucun
11847,pluvieux,jour,sec,50m,enfant,milieu de la voie,50m,25km/h,voiture normale,aucune,aucun
11851,pluvieux,jour,sec,50m,enfant,milieu de la voie,50m,25km/h,voiture normale,aucune,voiture normale
11853,pluvieux,jour,sec,50m,adulte,milieu de la voie,50m,25km/h,voiture normale,aucune,véhicule d'urgence
11878,pluvieux,jour,sec,50m,adulte,droite de la voie,50m,25km/h,camion,aucune,véhicule d'urgence
11922,pluvieux,jour,sec,50m,adulte,droite de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),voiture normale
11936,pluvieux,jour,sec,50m,enfant,droite de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
11968,pluvieux,jour,sec,50m,enfant,droite de la voie,100m,25km/h,véhicule d'urgence,aucune,aucun
11974,pluvieux,jour,sec,50m,adulte,droite de la voie,100m,25km/h,véhicule d'urgence,aucune,véhicule d'urgence
11998,pluvieux,jour,sec,50m,adulte,droite de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
12011,pluvieux,jour,sec,50m,enfant,milieu de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
12026,pluvieux,jour,sec,50m,adulte,droite de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),aucun
12033,pluvieux,jour,sec,50m,adulte,milieu de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
12036,pluvieux,jour,sec,50m,enfant,droite de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
12039,pluvieux,jour,sec,50m,enfant,milieu de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
12059,pluvieux,jour,sec,50m,enfant,milieu de la voie,10m,50km/h,camion,pressé (trajet ou vol),véhicule d'urgence
12074,pluvieux,jour,sec,50m,adulte,droite de la voie,10m,50km/h,véhicule d'urgence,aucune,aucun
12108,pluvieux,jour,sec,50m,enfant,droite de la voie,50m,50km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
12115,pluvieux,jour,sec,50m,enfant,milieu de la voie,50m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
12126,pluvieux,jour,sec,50m,adulte,droite de la voie,50m,50km/h,camion,urgence (vers l'hôpital),voiture normale
12165,pluvieux,jour,sec,50m,adulte,milieu de la voie,50m,50km/h,camion,pressé (trajet ou vol),véhicule d'urgence
12171,pluvieux,jour,sec,50m,enfant,milieu de la voie,50m,50km/h,voiture normale,aucune,aucun
12177,pluvieux,jour,sec,50m,adulte,milieu de la voie,50m,50km/h,voiture normale,aucune,véhicule d'urgence
12201,pluvieux,jour,sec,50m,adulte,milieu de la voie,50m,50km/h,camion,aucune,véhicule d'urgence
12215,pluvieux,jour,sec,50m,enfant,milieu de la voie,100m,50km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
12218,pluvieux,jour,sec,50m,adulte,droite de la voie,100m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
12236,pluvieux,jour,sec,50m,enfant,droite de la voie,100m,50km/h,camion,urgence (vers l'hôpital),voiture normale
12269,pluvieux,jour,sec,50m,adulte,milieu de la voie,100m,50km/h,camion,pressé (trajet ou vol),voiture normale
12284,pluvieux,jour,sec,50m,enfant,droite de la voie,100m,50km/h,voiture normale,aucune,voiture normale
12291,pluvieux,jour,sec,50m,enfant,milieu de la voie,100m,50km/h,véhicule d'urgence,aucune,aucun
12292,pluvieux,jour,sec,50m,enfant,droite de la voie,100m,50km/h,véhicule d'urgence,aucune,aucun
12310,pluvieux,jour,sec,50m,adulte,droite de la voie,100m,50km/h,camion,aucune,véhicule d'urgence
12316,pluvieux,jour,sec,20m,enfant,droite de la voie,10m,25km/h,voiture normale,urgence (vers l'hôpital),aucun
12327,pluvieux,jour,sec,20m,enfant,milieu de la voie,10m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
12341,pluvieux,jour,sec,20m,adulte,milieu de la voie,10m,25km/h,camion,urgence (vers l'hôpital),voiture normale
12344,pluvieux,jour,sec,20m,enfant,droite de la voie,10m,25km/h,camion,urgence (vers l'hôpital),voiture normale
12345,pluvieux,jour,sec,20m,adulte,milieu de la voie,10m,25km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
